iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 13, 2018"
Total Net Assets,"45,595,944,861.54"
Shares Outstanding,"525,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"FCN","FTI CONSULTING INC","Equity","0.36","80.00","2,060,120.00","164,809,600.00","164,809,600.00","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.36","76.10","2,134,517.00","162,436,743.70","162,436,743.70","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"SHOO","STEVEN MADDEN LTD","Equity","0.36","56.30","2,877,625.00","162,010,287.50","162,010,287.50","Consumer Discretionary","2553911","US5562691080","NASDAQ"
"SSD","SIMPSON MANUFACTURING INC","Equity","0.35","71.65","2,253,466.00","161,460,838.90","161,460,838.90","Industrials","2809250","US8290731053","New York Stock Exchange Inc."
"MMSI","MERIT MEDICAL SYSTEMS INC","Equity","0.35","54.95","2,937,026.00","161,389,578.70","161,389,578.70","Health Care","2580555","US5898891040","NASDAQ"
"MYGN","MYRIAD GENETICS INC","Equity","0.35","41.97","3,820,630.00","160,351,841.10","160,351,841.10","Health Care","2614153","US62855J1043","NASDAQ"
"RH","RH","Equity","0.35","151.62","1,043,522.00","158,218,805.64","158,218,805.64","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"VG","VONAGE HOLDINGS CORP","Equity","0.34","13.70","11,369,227.00","155,758,409.90","155,758,409.90","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"FUL","HB FULLER","Equity","0.34","56.15","2,768,874.00","155,472,275.10","155,472,275.10","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Equity","0.34","73.45","2,113,208.00","155,215,127.60","155,215,127.60","Industrials","2086309","US03820C1053","New York Stock Exchange Inc."
"UNF","UNIFIRST CORP","Equity","0.34","183.90","842,628.00","154,959,289.20","154,959,289.20","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"SJI","S JERSEY INDS INC","Equity","0.34","32.81","4,682,980.00","153,648,573.80","153,648,573.80","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.34","85.50","1,791,675.00","153,188,212.50","153,188,212.50","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.33","36.68","4,135,839.00","151,702,574.52","151,702,574.52","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.33","115.96","1,295,097.00","150,179,448.12","150,179,448.12","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","26.56","5,633,136.00","149,616,092.16","149,616,092.16","Financials","2341439","US3208671046","NASDAQ"
"LHCG","LHC GROUP INC","Equity","0.33","93.85","1,590,294.00","149,249,091.90","149,249,091.90","Health Care","B06DT50","US50187A1079","NASDAQ"
"AMN","AMN HEALTHCARE INC","Equity","0.32","55.35","2,605,381.00","144,207,838.35","144,207,838.35","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"ONB","OLD NATIONAL BANCORP","Equity","0.31","19.35","7,339,064.00","142,010,888.40","142,010,888.40","Financials","2658441","US6800331075","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.31","50.40","2,812,594.00","141,754,737.60","141,754,737.60","Industrials","2330318","US30214U1025","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.31","72.60","1,951,974.00","141,713,312.40","141,713,312.40","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"STRA","STRATEGIC EDUCATION INC","Equity","0.31","123.23","1,141,607.00","140,680,230.61","140,680,230.61","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.31","127.99","1,093,242.00","139,924,043.58","139,924,043.58","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"HMSY","HMS HOLDINGS CORP","Equity","0.31","30.56","4,555,537.00","139,217,210.72","139,217,210.72","Health Care","2418043","US40425J1016","NASDAQ"
"EE","EL PASO ELECTRIC","Equity","0.31","63.35","2,196,384.00","139,140,926.40","139,140,926.40","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"MDCO","MEDICINES","Equity","0.30","38.75","3,533,108.00","136,907,935.00","136,907,935.00","Health Care","2616773","US5846881051","NASDAQ"
"VIAV","VIAVI SOLUTIONS INC","Equity","0.30","10.96","12,415,973.00","136,079,064.08","136,079,064.08","Information Technology","BYXB201","US9255501051","NASDAQ"
"CVBF","CVB FINANCIAL CORP","Equity","0.30","24.13","5,622,981.00","135,682,531.53","135,682,531.53","Financials","2160645","US1266001056","NASDAQ"
"IIVI","II VI INC","Equity","0.30","44.75","3,013,704.00","134,863,254.00","134,863,254.00","Information Technology","2452698","US9021041085","NASDAQ"
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","41.75","3,225,782.00","134,676,398.50","134,676,398.50","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"LCII","LCI INDUSTRIES","Equity","0.29","97.45","1,378,792.00","134,363,280.40","134,363,280.40","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"MOGA","MOOG INC CLASS A","Equity","0.29","75.08","1,777,536.00","133,457,402.88","133,457,402.88","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"OMCL","OMNICELL INC","Equity","0.29","62.90","2,121,330.00","133,431,657.00","133,431,657.00","Health Care","2789523","US68213N1090","NASDAQ"
"SFLY","SHUTTERFLY INC","Equity","0.29","73.57","1,806,508.00","132,904,793.56","132,904,793.56","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.29","64.40","2,039,352.00","131,334,268.80","131,334,268.80","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","87.25","1,499,283.00","130,812,441.75","130,812,441.75","Financials","2447821","US4538361084","NASDAQ"
"SRCI","SRC ENERGY INC","Equity","0.29","9.90","13,195,379.00","130,634,252.10","130,634,252.10","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"GTLS","CHART INDUSTRIES INC","Equity","0.29","76.86","1,698,355.00","130,535,565.30","130,535,565.30","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"IRBT","IROBOT CORP","Equity","0.29","86.04","1,517,133.00","130,534,123.32","130,534,123.32","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"MRCY","MERCURY SYSTEMS INC","Equity","0.29","49.52","2,634,775.00","130,474,058.00","130,474,058.00","Industrials","2144047","US5893781089","NASDAQ"
"ROG","ROGERS CORP","Equity","0.28","129.15","1,005,851.00","129,905,656.65","129,905,656.65","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.28","30.15","4,300,624.00","129,663,813.60","129,663,813.60","Financials","2810133","US8287302009","NASDAQ"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.28","59.57","2,157,029.00","128,494,217.53","128,494,217.53","Information Technology","2049175","US0079731008","NASDAQ"
"PRA","PROASSURANCE CORP","Equity","0.28","45.90","2,780,521.00","127,625,913.90","127,625,913.90","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.28","18.35","6,911,823.00","126,831,952.05","126,831,952.05","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.28","82.40","1,525,777.00","125,724,024.80","125,724,024.80","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.28","11.58","10,843,028.00","125,562,264.24","125,562,264.24","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"WDFC","WD-40","Equity","0.27","165.10","751,668.00","124,100,386.80","124,100,386.80","Consumer Staples","2944742","US9292361071","NASDAQ"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","43.50","2,830,165.00","123,112,177.50","123,112,177.50","Health Care","B72ZBG4","US8684591089","NASDAQ"
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","36.40","3,375,241.00","122,858,772.40","122,858,772.40","Industrials","2906496","US9135431040","NASDAQ"
"MNRO","MONRO INC","Equity","0.27","69.00","1,778,307.00","122,703,183.00","122,703,183.00","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"DORM","DORMAN PRODUCTS INC","Equity","0.27","75.30","1,614,295.00","121,556,413.50","121,556,413.50","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"HOPE","HOPE BANCORP INC","Equity","0.27","17.15","7,066,080.00","121,183,272.00","121,183,272.00","Financials","BYN87K7","US43940T1097","NASDAQ"
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.26","30.40","3,960,840.00","120,409,536.00","120,409,536.00","Financials","2862156","US90984P3038","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.26","134.87","892,434.00","120,362,573.58","120,362,573.58","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","75.45","1,584,726.00","119,567,576.70","119,567,576.70","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.26","26.62","4,478,435.00","119,215,939.70","119,215,939.70","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"MED","MEDIFAST INC","Equity","0.26","206.65","576,769.00","119,189,313.85","119,189,313.85","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"KWR","QUAKER CHEMICAL CORP","Equity","0.26","164.40","724,261.00","119,068,508.40","119,068,508.40","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"WAGE","WAGEWORKS INC","Equity","0.26","54.65","2,169,478.00","118,561,972.70","118,561,972.70","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"PLCE","CHILDRENS PLACE INC","Equity","0.26","129.60","912,514.00","118,261,814.40","118,261,814.40","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.26","18.69","6,302,399.00","117,791,837.31","117,791,837.31","Information Technology","2517832","US31787A5074","NASDAQ"
"POWI","POWER INTEGRATIONS INC","Equity","0.26","72.75","1,613,189.00","117,359,499.75","117,359,499.75","Information Technology","2133045","US7392761034","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.26","59.06","1,981,131.00","117,015,502.52","117,015,502.52","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.26","22.89","5,107,746.00","116,916,305.94","116,916,305.94","Health Care","2982924","US84763A1088","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","51.05","2,286,867.00","116,744,560.35","116,744,560.35","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","18.81","6,188,995.00","116,414,995.95","116,414,995.95","Real Estate","B28YD08","US76131N1019","NASDAQ"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.25","41.90","2,774,419.00","116,248,156.10","116,248,156.10","Industrials","2408044","US4198791018","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","143.40","808,341.00","115,916,099.40","115,916,099.40","Consumer Staples","2469171","US4660321096","NASDAQ"
"ITRI","ITRON INC","Equity","0.25","61.10","1,890,617.00","115,516,698.70","115,516,698.70","Information Technology","2471949","US4657411066","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","18.76","6,145,804.00","115,295,283.04","115,295,283.04","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.25","22.32","5,132,492.00","114,557,221.44","114,557,221.44","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.25","66.35","1,722,913.00","114,315,277.55","114,315,277.55","Information Technology","2688363","US64111Q1040","NASDAQ"
"BRKS","BROOKS AUTOMATION INC","Equity","0.25","29.66","3,851,282.00","114,229,024.12","114,229,024.12","Information Technology","2145460","US1143401024","NASDAQ"
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.25","19.35","5,871,755.00","113,618,459.25","113,618,459.25","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.25","64.62","1,756,271.00","113,490,232.02","113,490,232.02","Financials","2346003","US06652V2088","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.25","30.95","3,649,546.00","112,953,448.70","112,953,448.70","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.25","58.83","1,919,619.00","112,931,185.77","112,931,185.77","Information Technology","2389558","US1013881065","NASDAQ"
"SANM","SANMINA CORP","Equity","0.25","30.00","3,748,633.00","112,458,990.00","112,458,990.00","Information Technology","B92RRW2","US8010561020","NASDAQ"
"EGHT","8X8 INC","Equity","0.24","22.00","5,074,674.00","111,642,828.00","111,642,828.00","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"DSW","DSW INC CLASS A","Equity","0.24","28.35","3,935,924.00","111,583,445.40","111,583,445.40","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"FIX","COMFORT SYSTEMS USA INC","Equity","0.24","54.85","2,033,927.00","111,560,895.95","111,560,895.95","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"DDD","3D SYSTEMS CORP","Equity","0.24","17.92","6,222,368.00","111,504,834.56","111,504,834.56","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.24","51.29","2,170,978.00","111,349,461.62","111,349,461.62","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","84.71","1,314,086.00","111,316,225.06","111,316,225.06","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.24","69.90","1,591,831.00","111,268,986.90","111,268,986.90","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.24","36.87","3,015,823.00","111,193,394.01","111,193,394.01","Financials","B0637D4","US05566U1088","NASDAQ"
"ABM","ABM INDUSTRIES INC","Equity","0.24","30.75","3,608,399.00","110,958,269.25","110,958,269.25","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","58.94","1,871,520.00","110,307,388.80","110,307,388.80","Information Technology","B07LST0","US3020811044","NASDAQ"
"MINI","MOBILE MINI INC","Equity","0.24","45.00","2,442,651.00","109,919,295.00","109,919,295.00","Industrials","2548177","US60740F1057","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.24","70.10","1,559,982.00","109,354,738.20","109,354,738.20","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.24","24.70","4,426,272.00","109,328,918.40","109,328,918.40","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"PLXS","PLEXUS CORP","Equity","0.24","60.80","1,781,939.00","108,341,891.20","108,341,891.20","Information Technology","2692160","US7291321005","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.24","56.52","1,914,690.00","108,218,278.80","108,218,278.80","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.24","25.60","4,219,520.00","108,019,712.00","108,019,712.00","Health Care","B018VB0","US60877T1007","NASDAQ"
"CBM","CAMBREX CORP","Equity","0.24","60.35","1,788,778.00","107,952,752.30","107,952,752.30","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.23","75.85","1,410,707.00","107,002,125.95","107,002,125.95","Industrials","2982399","US78709Y1055","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.23","32.50","3,283,015.00","106,697,987.50","106,697,987.50","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"FLOW","SPX FLOW INC","Equity","0.23","45.66","2,336,400.00","106,680,024.00","106,680,024.00","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"ABCB","AMERIS BANCORP","Equity","0.23","48.55","2,191,904.00","106,416,939.20","106,416,939.20","Financials","2038849","US03076K1088","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","8.86","11,872,514.00","105,190,474.04","105,190,474.04","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"RGNX","REGENXBIO INC","Equity","0.23","66.15","1,581,835.00","104,638,385.25","104,638,385.25","Health Care","BZ0G875","US75901B1070","NASDAQ"
"CNMD","CONMED CORP","Equity","0.23","76.82","1,361,458.00","104,587,203.56","104,587,203.56","Health Care","2216010","US2074101013","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","40.05","2,610,430.00","104,547,721.50","104,547,721.50","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.23","45.62","2,291,091.00","104,519,571.42","104,519,571.42","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","42.26","2,470,788.00","104,415,500.88","104,415,500.88","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","31.12","3,317,997.00","103,256,066.64","103,256,066.64","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","53.12","1,940,201.00","103,063,477.12","103,063,477.12","Information Technology","2475060","US45765U1034","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.23","224.15","459,510.00","102,999,166.50","102,999,166.50","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","47.90","2,122,307.00","101,658,505.30","101,658,505.30","Industrials","2350383","US3535141028","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.22","49.31","2,058,936.00","101,526,134.16","101,526,134.16","Health Care","2731654","US7599161095","NASDAQ"
"MGLN","MAGELLAN HEALTH INC","Equity","0.22","75.70","1,340,714.00","101,492,049.80","101,492,049.80","Health Care","2307787","US5590792074","NASDAQ"
"CUB","CUBIC CORP","Equity","0.22","73.45","1,375,226.00","101,010,349.70","101,010,349.70","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Equity","0.22","26.93","3,750,514.00","101,001,342.02","101,001,342.02","Information Technology","2498001","US5012421013","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","43.22","2,334,373.00","100,891,601.06","100,891,601.06","Financials","BV2CL41","US52471Y1064","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","62.48","1,612,919.00","100,775,179.12","100,775,179.12","Industrials","2510790","US3498531017","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.22","23.68","4,254,115.00","100,737,443.20","100,737,443.20","Energy","2092801","US1445771033","NASDAQ"
"DNR","DENBURY RESOURCES INC","Equity","0.22","4.58","21,942,323.00","100,495,839.34","100,495,839.34","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","31.77","3,151,850.00","100,134,274.50","100,134,274.50","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"KAMN","KAMAN CORP","Equity","0.22","65.22","1,531,807.00","99,904,452.54","99,904,452.54","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","17.89","5,554,764.00","99,374,727.96","99,374,727.96","Financials","B523Z73","US6673401039","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","44.40","2,234,229.00","99,199,767.60","99,199,767.60","Financials","2437112","US4403271046","New York Stock Exchange Inc."
