iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 03, 2018"
Total Net Assets,"45,226,085,813.74"
Shares Outstanding,"522,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"LHCG","LHC GROUP INC","Equity","0.32","92.84","1,582,442.00","146,913,915.28","146,913,915.28","Health Care","B06DT50","US50187A1079","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.31","73.18","1,942,302.00","142,137,660.36","142,137,660.36","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"ONB","OLD NATIONAL BANCORP","Equity","0.31","19.40","7,302,768.00","141,673,699.20","141,673,699.20","Financials","2658441","US6800331075","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.31","129.47","1,087,834.00","140,841,867.98","140,841,867.98","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.31","34.21","4,115,403.00","140,787,936.63","140,787,936.63","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"RH","RH","Equity","0.31","134.74","1,038,374.00","139,910,512.76","139,910,512.76","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"STRA","STRATEGIC EDUCATION INC","Equity","0.31","122.62","1,135,939.00","139,288,840.18","139,288,840.18","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.31","49.40","2,798,658.00","138,253,705.20","138,253,705.20","Industrials","2330318","US30214U1025","NASDAQ"
"LCII","LCI INDUSTRIES","Equity","0.30","100.50","1,371,980.00","137,883,990.00","137,883,990.00","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","42.56","3,209,818.00","136,609,854.08","136,609,854.08","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"AMN","AMN HEALTHCARE INC","Equity","0.30","52.30","2,592,485.00","135,586,965.50","135,586,965.50","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"MDCO","MEDICINES","Equity","0.30","38.51","3,515,636.00","135,387,142.36","135,387,142.36","Health Care","2616773","US5846881051","NASDAQ"
"EE","EL PASO ELECTRIC","Equity","0.30","61.70","2,185,516.00","134,846,337.20","134,846,337.20","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.30","12.20","10,982,521.00","133,986,756.20","133,986,756.20","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"CVBF","CVB FINANCIAL CORP","Equity","0.29","23.78","5,595,161.00","133,052,928.58","133,052,928.58","Financials","2160645","US1266001056","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","88.10","1,491,847.00","131,431,720.70","131,431,720.70","Financials","2447821","US4538361084","NASDAQ"
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.29","86.50","1,518,237.00","131,327,500.50","131,327,500.50","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"HMSY","HMS HOLDINGS CORP","Equity","0.29","28.90","4,533,021.00","131,004,306.90","131,004,306.90","Health Care","2418043","US40425J1016","NASDAQ"
"MOGA","MOOG INC CLASS A","Equity","0.29","74.00","1,768,748.00","130,887,352.00","130,887,352.00","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.29","60.49","2,146,369.00","129,833,860.81","129,833,860.81","Information Technology","2049175","US0079731008","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.29","76.43","1,689,931.00","129,161,426.33","129,161,426.33","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.28","30.05","4,279,356.00","128,594,647.80","128,594,647.80","Financials","2810133","US8287302009","NASDAQ"
"ROG","ROGERS CORP","Equity","0.28","127.54","1,000,859.00","127,649,556.86","127,649,556.86","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.28","11.80","10,802,780.00","127,472,804.00","127,472,804.00","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.28","142.70","888,014.00","126,719,597.80","126,719,597.80","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"OMCL","OMNICELL INC","Equity","0.28","60.00","2,110,826.00","126,649,560.00","126,649,560.00","Health Care","2789523","US68213N1090","NASDAQ"
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.28","18.34","6,877,607.00","126,135,312.38","126,135,312.38","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.28","41.85","3,000,899.00","125,587,623.15","125,587,623.15","Financials","B0637D4","US05566U1088","NASDAQ"
"MRCY","MERCURY SYSTEMS INC","Equity","0.28","47.75","2,621,723.00","125,187,273.25","125,187,273.25","Industrials","2144047","US5893781089","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","61.45","2,029,264.00","124,698,272.80","124,698,272.80","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"VIAV","VIAVI SOLUTIONS INC","Equity","0.27","10.04","12,354,561.00","124,039,792.44","124,039,792.44","Information Technology","BYXB201","US9255501051","NASDAQ"
"MNRO","MONRO INC","Equity","0.27","70.05","1,769,519.00","123,954,805.95","123,954,805.95","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"IRBT","IROBOT CORP","Equity","0.27","81.74","1,509,645.00","123,398,382.30","123,398,382.30","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","36.58","3,358,549.00","122,855,722.42","122,855,722.42","Industrials","2906496","US9135431040","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","27.50","4,456,283.00","122,547,782.50","122,547,782.50","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"MED","MEDIFAST INC","Equity","0.27","213.19","573,909.00","122,351,659.71","122,351,659.71","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"BRKS","BROOKS AUTOMATION INC","Equity","0.27","31.79","3,832,250.00","121,827,227.50","121,827,227.50","Information Technology","2145460","US1143401024","NASDAQ"
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.27","30.84","3,947,713.00","121,747,468.92","121,747,468.92","Financials","2862156","US90984P3038","NASDAQ"
"WDFC","WD-40","Equity","0.27","162.30","747,924.00","121,388,065.20","121,388,065.20","Consumer Staples","2944742","US9292361071","NASDAQ"
"HOPE","HOPE BANCORP INC","Equity","0.27","17.08","7,031,136.00","120,091,802.88","120,091,802.88","Financials","BYN87K7","US43940T1097","NASDAQ"
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","166.51","720,673.00","119,999,261.23","119,999,261.23","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.26","28.45","4,198,668.00","119,452,104.60","119,452,104.60","Health Care","B018VB0","US60877T1007","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.29","6,158,367.00","118,794,899.43","118,794,899.43","Real Estate","B28YD08","US76131N1019","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.26","60.06","1,971,355.00","118,399,581.30","118,399,581.30","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"DORM","DORMAN PRODUCTS INC","Equity","0.26","73.30","1,606,287.00","117,740,837.10","117,740,837.10","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.26","20.15","5,842,687.00","117,730,143.05","117,730,143.05","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"IIVI","II VI INC","Equity","0.26","38.90","2,998,780.00","116,652,542.00","116,652,542.00","Information Technology","2452698","US9021041085","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.26","18.97","6,115,384.00","116,008,834.48","116,008,834.48","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.26","41.65","2,780,521.00","115,808,699.65","115,808,699.65","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.25","27.25","4,233,055.00","115,350,748.75","115,350,748.75","Energy","2092801","US1445771033","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.25","50.48","2,275,531.00","114,857,427.23","114,857,427.23","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"WAGE","WAGEWORKS INC","Equity","0.25","52.85","2,158,766.00","114,090,783.10","114,090,783.10","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","70.95","1,605,233.00","113,891,281.35","113,891,281.35","Information Technology","2133045","US7392761034","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","141.41","804,337.00","113,741,295.17","113,741,295.17","Consumer Staples","2469171","US4660321096","NASDAQ"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.25","41.15","2,760,691.00","113,602,434.65","113,602,434.65","Industrials","2408044","US4198791018","NASDAQ"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.25","71.70","1,583,979.00","113,571,294.30","113,571,294.30","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.25","63.75","1,779,938.00","113,471,047.50","113,471,047.50","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"PLCE","CHILDRENS PLACE INC","Equity","0.25","124.90","907,990.00","113,407,951.00","113,407,951.00","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.25","31.15","3,631,502.00","113,121,287.30","113,121,287.30","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.25","86.24","1,307,586.00","112,766,216.64","112,766,216.64","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.25","65.70","1,714,385.00","112,635,094.50","112,635,094.50","Information Technology","2688363","US64111Q1040","NASDAQ"
"ITRI","ITRON INC","Equity","0.25","59.65","1,881,257.00","112,216,980.05","112,216,980.05","Information Technology","2471949","US4657411066","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.25","55.25","2,023,839.00","111,817,104.75","111,817,104.75","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"ABM","ABM INDUSTRIES INC","Equity","0.25","31.12","3,590,563.00","111,738,320.56","111,738,320.56","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.25","21.72","5,107,116.00","110,926,559.52","110,926,559.52","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.24","63.85","1,733,206.00","110,665,203.10","110,665,203.10","Financials","2346003","US06652V2088","NASDAQ"
"HSC","HARSCO CORP","Equity","0.24","25.10","4,404,380.00","110,549,938.00","110,549,938.00","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"FNSR","FINISAR CORP","Equity","0.24","17.58","6,271,199.00","110,247,678.42","110,247,678.42","Information Technology","2517832","US31787A5074","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.24","70.75","1,552,286.00","109,824,234.50","109,824,234.50","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"SANM","SANMINA CORP","Equity","0.24","29.35","3,730,069.00","109,477,525.15","109,477,525.15","Information Technology","B92RRW2","US8010561020","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.24","27.78","3,916,476.00","108,799,703.28","108,799,703.28","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"CNMD","CONMED CORP","Equity","0.24","80.08","1,354,698.00","108,484,215.84","108,484,215.84","Health Care","2216010","US2074101013","NASDAQ"
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","58.18","1,862,264.00","108,346,519.52","108,346,519.52","Information Technology","B07LST0","US3020811044","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.24","56.61","1,905,226.00","107,854,843.86","107,854,843.86","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.24","32.95","3,266,791.00","107,640,763.45","107,640,763.45","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"PLXS","PLEXUS CORP","Equity","0.24","60.42","1,773,099.00","107,130,641.58","107,130,641.58","Information Technology","2692160","US7291321005","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.24","49.47","2,160,214.00","106,865,786.58","106,865,786.58","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"ABCB","AMERIS BANCORP","Equity","0.24","48.90","2,181,036.00","106,652,660.40","106,652,660.40","Financials","2038849","US03076K1088","NASDAQ"
"FLOW","SPX FLOW INC","Equity","0.24","45.76","2,324,856.00","106,385,410.56","106,385,410.56","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.23","75.60","1,403,739.00","106,122,668.40","106,122,668.40","Industrials","2982399","US78709Y1055","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.08","3,301,565.00","105,914,205.20","105,914,205.20","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.23","55.40","1,910,103.00","105,819,706.20","105,819,706.20","Information Technology","2389558","US1013881065","NASDAQ"
"MINI","MOBILE MINI INC","Equity","0.23","43.05","2,430,587.00","104,636,770.35","104,636,770.35","Industrials","2548177","US60740F1057","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.23","20.56","5,082,474.00","104,495,665.44","104,495,665.44","Health Care","2982924","US84763A1088","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","8.84","11,813,754.00","104,433,585.36","104,433,585.36","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.23","20.60","5,049,558.00","104,020,894.80","104,020,894.80","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","42.27","2,458,568.00","103,923,669.36","103,923,669.36","Financials","BMH0MP5","US81768T1088","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","39.95","2,597,534.00","103,771,483.30","103,771,483.30","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.23","78.10","1,328,479.00","103,754,209.90","103,754,209.90","Materials","2245597","US45768S1050","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.23","32.60","3,136,250.00","102,241,750.00","102,241,750.00","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.23","64.75","1,576,874.00","102,102,591.50","102,102,591.50","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.22","52.68","1,930,581.00","101,703,007.08","101,703,007.08","Information Technology","2475060","US45765U1034","NASDAQ"
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","47.90","2,111,803.00","101,155,363.70","101,155,363.70","Industrials","2350383","US3535141028","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","43.45","2,322,829.00","100,926,920.05","100,926,920.05","Financials","BV2CL41","US52471Y1064","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","62.81","1,604,963.00","100,807,726.03","100,807,726.03","Industrials","2510790","US3498531017","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.22","69.25","1,452,931.00","100,615,471.75","100,615,471.75","Health Care","BZ0G875","US75901B1070","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.22","32.29","3,110,638.00","100,442,501.02","100,442,501.02","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.22","16.41","6,107,380.00","100,222,105.80","100,222,105.80","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"MGLN","MAGELLAN HEALTH INC","Equity","0.22","75.05","1,334,058.00","100,121,052.90","100,121,052.90","Health Care","2307787","US5590792074","NASDAQ"
"NWN","NORTHWEST NATURAL GAS","Equity","0.22","64.55","1,545,465.00","99,759,765.75","99,759,765.75","Utilities","2649586","US6676551046","New York Stock Exchange Inc."
"KAMN","KAMAN CORP","Equity","0.22","65.34","1,524,215.00","99,592,208.10","99,592,208.10","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.22","43.59","2,279,755.00","99,374,520.45","99,374,520.45","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Equity","0.22","48.45","2,050,491.00","99,346,288.95","99,346,288.95","Information Technology","BWC52Q6","US83417M1045","NASDAQ"
"NWBI","NORTHWEST BANCSHARES INC","Equity","0.22","17.93","5,527,308.00","99,104,632.44","99,104,632.44","Financials","B523Z73","US6673401039","NASDAQ"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Equity","0.22","26.52","3,731,950.00","98,971,314.00","98,971,314.00","Information Technology","2498001","US5012421013","NASDAQ"
