iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 24, 2018"
Total Net Assets,"47,663,155,396.33"
Shares Outstanding,"531,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAXN","AXON ENTERPRISE INC","Equity","0.44","65.55","3,168,094.00","207,668,561.70","207,668,561.70","Industrials","BDT5S35","US05464C1018","NASDAQ"
"KFY","KORN FERRY INTERNATIONAL","Equity","0.44","66.41","3,125,315.00","207,552,169.15","207,552,169.15","Industrials","2386849","US5006432000","New York Stock Exchange Inc."
"SIGI","SELECTIVE INSURANCE GROUP INC","Equity","0.43","63.85","3,239,044.00","206,812,959.40","206,812,959.40","Financials","2766173","US8163001071","NASDAQ"
"FCFS","FIRSTCASH INC","Equity","0.43","81.75","2,511,611.00","205,324,199.25","205,324,199.25","Financials","BZCG9B4","US33767D1054","New York Stock Exchange Inc."
"STMP","STAMPS.COM INC","Equity","0.43","235.30","865,917.00","203,750,270.10","203,750,270.10","Information Technology","B013D75","US8528572006","NASDAQ"
"PRLB","PROTO LABS INC","Equity","0.43","146.90","1,380,285.00","202,763,866.50","202,763,866.50","Industrials","B6T6J81","US7437131094","New York Stock Exchange Inc."
"WWW","WOLVERINE WORLD WIDE INC","Equity","0.42","38.48","5,243,834.00","201,782,732.32","201,782,732.32","Consumer Discretionary","2977500","US9780971035","New York Stock Exchange Inc."
"JBT","JOHN BEAN TECHNOLOGIES CORP","Equity","0.42","113.50","1,754,415.00","199,126,102.50","199,126,102.50","Industrials","B3BRJZ8","US4778391049","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.42","45.35","4,379,065.00","198,590,597.75","198,590,597.75","Financials","2370585","US37637Q1058","NASDAQ"
"AMED","AMEDISYS INC","Equity","0.42","124.49","1,593,141.00","198,330,123.09","198,330,123.09","Health Care","2024332","US0234361089","NASDAQ"
"PDCE","PDC ENERGY INC","Equity","0.41","54.21","3,648,762.00","197,799,388.02","197,799,388.02","Energy","B89M5F2","US69327R1014","NASDAQ"
"BCPC","BALCHEM CORP","Equity","0.39","105.95","1,773,277.00","187,878,698.15","187,878,698.15","Materials","2072074","US0576652004","NASDAQ"
"MYGN","MYRIAD GENETICS INC","Equity","0.39","48.62","3,864,190.00","187,876,917.80","187,876,917.80","Health Care","2614153","US62855J1043","NASDAQ"
"CBU","COMMUNITY BANK SYSTEM INC","Equity","0.39","66.20","2,816,783.00","186,471,034.60","186,471,034.60","Financials","2222062","US2036071064","New York Stock Exchange Inc."
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","Equity","0.39","37.39","4,986,757.00","186,454,844.23","186,454,844.23","Financials","2191300","US0256762065","New York Stock Exchange Inc."
"AVA","AVISTA CORP","Equity","0.39","51.53","3,611,760.00","186,113,992.80","186,113,992.80","Utilities","2942605","US05379B1070","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.39","96.93","1,916,378.00","185,754,519.54","185,754,519.54","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"DAR","DARLING INGREDIENTS INC","Equity","0.39","20.37","9,112,705.00","185,625,800.85","185,625,800.85","Consumer Staples","2250289","US2372661015","New York Stock Exchange Inc."
"SKYW","SKYWEST INC","Equity","0.39","64.00","2,881,458.00","184,413,312.00","184,413,312.00","Industrials","2814210","US8308791024","NASDAQ"
"SMTC","SEMTECH CORP","Equity","0.39","50.45","3,649,817.00","184,133,267.65","184,133,267.65","Information Technology","2795542","US8168501018","NASDAQ"
"B","BARNES GROUP INC","Equity","0.38","68.31","2,678,151.00","182,944,494.81","182,944,494.81","Industrials","2080732","US0678061096","New York Stock Exchange Inc."
"HI","HILLENBRAND INC","Equity","0.37","51.40","3,450,082.00","177,334,214.80","177,334,214.80","Industrials","B2QGDP1","US4315711089","New York Stock Exchange Inc."
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.36","15.54","11,103,797.00","172,553,005.38","172,553,005.38","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.36","31.80","5,415,058.00","172,198,844.40","172,198,844.40","Financials","2352806","US3202091092","NASDAQ"
"COLB","COLUMBIA BANKING SYSTEM INC","Equity","0.36","42.35","4,055,903.00","171,767,492.05","171,767,492.05","Financials","2176608","US1972361026","NASDAQ"
"MMSI","MERIT MEDICAL SYSTEMS INC","Equity","0.36","57.65","2,970,506.00","171,249,670.90","171,249,670.90","Health Care","2580555","US5898891040","NASDAQ"
"SSD","SIMPSON MANUFACTURING INC","Equity","0.36","74.73","2,279,146.00","170,320,580.58","170,320,580.58","Industrials","2809250","US8290731053","New York Stock Exchange Inc."
"SHOO","STEVEN MADDEN LTD","Equity","0.36","58.30","2,910,505.00","169,682,441.50","169,682,441.50","Consumer Discretionary","2553911","US5562691080","NASDAQ"
"RLI","RLI CORP","Equity","0.35","77.59","2,158,877.00","167,507,266.43","167,507,266.43","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.35","34.31","4,872,966.00","167,191,463.46","167,191,463.46","Materials","B0L2NP0","US48562P1030","New York Stock Exchange Inc."
"IRBT","IROBOT CORP","Equity","0.35","108.07","1,534,413.00","165,824,012.91","165,824,012.91","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"FUL","HB FULLER","Equity","0.35","58.97","2,800,434.00","165,141,592.98","165,141,592.98","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"RH","RH","Equity","0.35","156.34","1,055,402.00","165,001,548.68","165,001,548.68","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Equity","0.35","77.05","2,137,328.00","164,681,122.40","164,681,122.40","Industrials","2086309","US03820C1053","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.34","124.83","1,309,857.00","163,509,449.31","163,509,449.31","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"QLYS","QUALYS INC","Equity","0.34","90.05","1,812,075.00","163,177,353.75","163,177,353.75","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"VG","VONAGE HOLDINGS CORP","Equity","0.34","14.26","11,369,227.00","162,125,177.02","162,125,177.02","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"LHCG","LHC GROUP INC","Equity","0.34","99.47","1,608,414.00","159,988,940.58","159,988,940.58","Health Care","B06DT50","US50187A1079","NASDAQ"
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.34","112.52","1,421,726.00","159,972,609.52","159,972,609.52","Information Technology","2572381","US12709P1030","NASDAQ"
"STRA","STRATEGIC EDUCATION INC","Equity","0.33","136.01","1,154,687.00","157,048,978.87","157,048,978.87","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"SJI","S JERSEY INDS INC","Equity","0.33","33.07","4,736,500.00","156,636,055.00","156,636,055.00","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"FCN","FTI CONSULTING INC","Equity","0.33","74.91","2,083,640.00","156,085,472.40","156,085,472.40","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","27.39","5,697,456.00","156,053,319.84","156,053,319.84","Financials","2341439","US3208671046","NASDAQ"
"UNF","UNIFIRST CORP","Equity","0.33","182.35","852,228.00","155,403,775.80","155,403,775.80","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.32","1.00","152,421,253.00","152,421,253.40","152,421,253.40","Cash and/or Derivatives","-","US0669224778","-"
"AMN","AMN HEALTHCARE INC","Equity","0.32","57.50","2,635,141.00","151,520,607.50","151,520,607.50","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.32","36.00","4,182,999.00","150,587,964.00","150,587,964.00","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"EXPO","EXPONENT INC","Equity","0.31","52.80","2,844,754.00","150,203,011.20","150,203,011.20","Industrials","2330318","US30214U1025","NASDAQ"
"ONB","OLD NATIONAL BANCORP","Equity","0.31","20.10","7,422,824.00","149,198,762.40","149,198,762.40","Financials","2658441","US6800331075","NASDAQ"
"OMCL","OMNICELL INC","Equity","0.31","68.20","2,145,570.00","146,327,874.00","146,327,874.00","Health Care","2789523","US68213N1090","NASDAQ"
"IIVI","II VI INC","Equity","0.31","47.80","3,048,144.00","145,701,283.20","145,701,283.20","Information Technology","2452698","US9021041085","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.30","31.46","4,607,497.00","144,951,855.62","144,951,855.62","Health Care","2418043","US40425J1016","NASDAQ"
"VIAV","VIAVI SOLUTIONS INC","Equity","0.30","11.47","12,557,693.00","144,036,738.71","144,036,738.71","Information Technology","BYXB201","US9255501051","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.30","129.35","1,105,722.00","143,025,140.70","143,025,140.70","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"MOGA","MOOG INC CLASS A","Equity","0.30","79.45","1,797,816.00","142,836,481.20","142,836,481.20","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","43.43","3,262,622.00","141,695,673.46","141,695,673.46","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.30","48.00","2,945,565.00","141,387,120.00","141,387,120.00","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"EE","EL PASO ELECTRIC","Equity","0.29","63.20","2,221,464.00","140,396,524.80","140,396,524.80","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"MDCO","MEDICINES","Equity","0.29","38.92","3,573,428.00","139,077,817.76","139,077,817.76","Health Care","2616773","US5846881051","NASDAQ"
"CVBF","CVB FINANCIAL CORP","Equity","0.29","24.57","5,629,306.00","138,312,048.42","138,312,048.42","Financials","2160645","US1266001056","NASDAQ"
"MRCY","MERCURY SYSTEMS INC","Equity","0.29","51.85","2,664,895.00","138,174,805.75","138,174,805.75","Industrials","2144047","US5893781089","NASDAQ"
"ROG","ROGERS CORP","Equity","0.29","135.19","1,017,371.00","137,538,385.49","137,538,385.49","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"SFLY","SHUTTERFLY INC","Equity","0.29","74.99","1,827,148.00","137,017,828.52","137,017,828.52","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.35","1,516,443.00","137,010,625.05","137,010,625.05","Financials","2447821","US4538361084","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.29","68.89","1,974,294.00","136,009,113.66","136,009,113.66","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.28","31.10","4,349,704.00","135,275,794.40","135,275,794.40","Financials","2810133","US8287302009","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","64.75","2,062,632.00","133,555,422.00","133,555,422.00","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"WDFC","WD-40","Equity","0.28","174.95","760,308.00","133,015,884.60","133,015,884.60","Consumer Staples","2944742","US9292361071","NASDAQ"
"DORM","DORMAN PRODUCTS INC","Equity","0.28","80.83","1,632,775.00","131,977,203.25","131,977,203.25","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.28","20.91","6,293,408.00","131,595,161.28","131,595,161.28","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"MED","MEDIFAST INC","Equity","0.27","224.79","583,369.00","131,135,517.51","131,135,517.51","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.27","18.66","6,990,783.00","130,448,010.78","130,448,010.78","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","28.71","4,529,555.00","130,043,524.05","130,043,524.05","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","177.34","732,541.00","129,908,820.94","129,908,820.94","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"SRCI","SRC ENERGY INC","Equity","0.27","9.70","13,345,979.00","129,455,996.30","129,455,996.30","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"LCII","LCI INDUSTRIES","Equity","0.27","92.40","1,394,512.00","128,852,908.80","128,852,908.80","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","83.30","1,543,177.00","128,546,644.10","128,546,644.10","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.27","11.72","10,966,868.00","128,531,692.96","128,531,692.96","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"GTLS","CHART INDUSTRIES INC","Equity","0.27","74.32","1,717,795.00","127,666,524.40","127,666,524.40","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.27","20.01","6,374,399.00","127,551,723.99","127,551,723.99","Information Technology","2517832","US31787A5074","NASDAQ"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","44.55","2,862,445.00","127,521,924.75","127,521,924.75","Health Care","B72ZBG4","US8684591089","NASDAQ"
"NTGR","NETGEAR INC","Equity","0.27","73.05","1,742,593.00","127,296,418.65","127,296,418.65","Information Technology","2688363","US64111Q1040","NASDAQ"
"PLCE","CHILDRENS PLACE INC","Equity","0.27","137.85","922,954.00","127,229,208.90","127,229,208.90","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"MNRO","MONRO INC","Equity","0.27","70.50","1,798,587.00","126,800,383.50","126,800,383.50","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.27","24.53","5,166,066.00","126,723,598.98","126,723,598.98","Health Care","2982924","US84763A1088","NASDAQ"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.27","58.04","2,181,629.00","126,621,747.16","126,621,747.16","Information Technology","2049175","US0079731008","NASDAQ"
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","37.06","3,413,761.00","126,513,982.66","126,513,982.66","Industrials","2906496","US9135431040","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.26","57.45","2,195,818.00","126,149,744.10","126,149,744.10","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.26","138.78","902,634.00","125,267,546.52","125,267,546.52","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"HOPE","HOPE BANCORP INC","Equity","0.26","17.61","7,109,760.00","125,202,873.60","125,202,873.60","Financials","BYN87K7","US43940T1097","NASDAQ"
"ITRI","ITRON INC","Equity","0.26","65.15","1,912,217.00","124,580,937.55","124,580,937.55","Information Technology","2471949","US4657411066","NASDAQ"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.26","63.95","1,941,579.00","124,163,977.05","124,163,977.05","Information Technology","2389558","US1013881065","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","53.65","2,313,027.00","124,093,898.55","124,093,898.55","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","76.95","1,602,846.00","123,338,999.70","123,338,999.70","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.65","6,259,675.00","123,002,613.75","123,002,613.75","Real Estate","B28YD08","US76131N1019","NASDAQ"
"HSC","HARSCO CORP","Equity","0.26","27.45","4,476,792.00","122,887,940.40","122,887,940.40","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"AWR","AMERICAN STATES WATER","Equity","0.26","60.81","2,003,691.00","121,844,449.71","121,844,449.71","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"ITGR","INTEGER HOLDINGS CORP","Equity","0.25","77.00","1,577,742.00","121,486,134.00","121,486,134.00","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.25","30.53","3,960,840.00","120,924,445.20","120,924,445.20","Financials","2862156","US90984P3038","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","19.35","6,216,004.00","120,279,677.40","120,279,677.40","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.25","23.08","5,191,052.00","119,809,480.16","119,809,480.16","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","72.70","1,631,549.00","118,613,612.30","118,613,612.30","Information Technology","2133045","US7392761034","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.25","32.00","3,691,186.00","118,117,952.00","118,117,952.00","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","143.38","817,581.00","117,224,763.78","117,224,763.78","Consumer Staples","2469171","US4660321096","NASDAQ"
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.25","61.83","1,892,880.00","117,036,770.40","117,036,770.40","Information Technology","B07LST0","US3020811044","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.24","56.80","2,057,207.00","116,849,357.60","116,849,357.60","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.24","64.45","1,809,178.00","116,601,522.10","116,601,522.10","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.24","22.70","5,132,634.00","116,510,791.80","116,510,791.80","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.24","24.35","4,783,726.00","116,483,728.10","116,483,728.10","Energy","2092801","US1445771033","NASDAQ"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.24","72.20","1,609,951.00","116,238,462.20","116,238,462.20","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"HA","HAWAIIAN HOLDINGS INC","Equity","0.24","41.40","2,806,099.00","116,172,498.60","116,172,498.60","Industrials","2408044","US4198791018","NASDAQ"
"SANM","SANMINA CORP","Equity","0.24","30.60","3,791,473.00","116,019,073.80","116,019,073.80","Information Technology","B92RRW2","US8010561020","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.24","59.88","1,936,530.00","115,959,416.40","115,959,416.40","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.24","27.15","4,267,640.00","115,866,426.00","115,866,426.00","Health Care","B018VB0","US60877T1007","NASDAQ"
"FLOW","SPX FLOW INC","Equity","0.24","49.03","2,363,040.00","115,859,851.20","115,859,851.20","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"DNR","DENBURY RESOURCES INC","Equity","0.24","5.22","22,192,883.00","115,846,849.26","115,846,849.26","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","19.50","5,938,835.00","115,807,282.50","115,807,282.50","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"WAGE","WAGEWORKS INC","Equity","0.24","52.70","2,194,198.00","115,634,234.60","115,634,234.60","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.24","37.87","3,050,263.00","115,513,459.81","115,513,459.81","Financials","B0637D4","US05566U1088","NASDAQ"
"BRKS","BROOKS AUTOMATION INC","Equity","0.24","29.65","3,895,202.00","115,492,739.30","115,492,739.30","Information Technology","2145460","US1143401024","NASDAQ"
"BANR","BANNER CORP","Equity","0.24","65.42","1,756,271.00","114,895,248.82","114,895,248.82","Financials","2346003","US06652V2088","NASDAQ"
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","85.79","1,329,086.00","114,022,287.94","114,022,287.94","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.24","242.80","464,790.00","112,851,012.00","112,851,012.00","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.24","33.95","3,320,455.00","112,729,447.25","112,729,447.25","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"ABM","ABM INDUSTRIES INC","Equity","0.23","30.50","3,649,559.00","111,311,549.50","111,311,549.50","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"ABCB","AMERIS BANCORP","Equity","0.23","49.85","2,216,984.00","110,516,652.40","110,516,652.40","Financials","2038849","US03076K1088","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","56.23","1,962,401.00","110,345,808.23","110,345,808.23","Information Technology","2475060","US45765U1034","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.23","52.95","2,082,456.00","110,266,045.20","110,266,045.20","Health Care","2731654","US7599161095","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","9.17","12,008,114.00","110,114,405.38","110,114,405.38","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.23","77.05","1,426,787.00","109,933,938.35","109,933,938.35","Industrials","2982399","US78709Y1055","NASDAQ"
"PLXS","PLEXUS CORP","Equity","0.23","60.95","1,802,339.00","109,852,562.05","109,852,562.05","Information Technology","2692160","US7291321005","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.63","3,355,917.00","109,503,571.71","109,503,571.71","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"DSW","DSW INC CLASS A","Equity","0.23","27.36","3,980,804.00","108,914,797.44","108,914,797.44","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","41.10","2,640,190.00","108,511,809.00","108,511,809.00","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.23","46.53","2,317,251.00","107,821,689.03","107,821,689.03","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.07","2,498,988.00","107,631,413.16","107,631,413.16","Financials","BMH0MP5","US81768T1088","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.23","45.58","2,361,013.00","107,614,972.54","107,614,972.54","Financials","BV2CL41","US52471Y1064","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.23","34.55","3,110,638.00","107,472,542.90","107,472,542.90","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"WING","WINGSTOP INC","Equity","0.22","65.97","1,626,451.00","107,296,972.47","107,296,972.47","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"CNMD","CONMED CORP","Equity","0.22","77.82","1,377,058.00","107,162,653.56","107,162,653.56","Health Care","2216010","US2074101013","NASDAQ"
"MINI","MOBILE MINI INC","Equity","0.22","43.20","2,470,491.00","106,725,211.20","106,725,211.20","Industrials","2548177","US60740F1057","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","33.22","3,187,850.00","105,900,377.00","105,900,377.00","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"RGNX","REGENXBIO INC","Equity","0.22","66.15","1,599,835.00","105,829,085.25","105,829,085.25","Health Care","BZ0G875","US75901B1070","NASDAQ"
"CUB","CUBIC CORP","Equity","0.22","75.70","1,390,946.00","105,294,612.20","105,294,612.20","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"BRC","BRADY NONVOTING CORP CLASS A","Equity","0.22","39.70","2,650,309.00","105,217,267.30","105,217,267.30","Industrials","2117726","US1046741062","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.22","77.80","1,350,323.00","105,055,129.40","105,055,129.40","Materials","2245597","US45768S1050","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","46.30","2,259,789.00","104,628,230.70","104,628,230.70","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"ENSG","ENSIGN GROUP INC","Equity","0.22","38.79","2,688,289.00","104,278,730.31","104,278,730.31","Health Care","B1YWPP8","US29358P1012","NASDAQ"
