iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 28, 2018"
Total Net Assets,"47,685,228,355.64"
Shares Outstanding,"530,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.27","142.83","901,444.00","128,753,246.52","128,753,246.52","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","44.95","2,858,679.00","128,497,621.05","128,497,621.05","Health Care","B72ZBG4","US8684591089","NASDAQ"
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","83.35","1,541,147.00","128,454,602.45","128,454,602.45","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.27","73.25","1,740,297.00","127,476,755.25","127,476,755.25","Information Technology","2688363","US64111Q1040","NASDAQ"
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.26","24.47","5,159,262.00","126,247,141.14","126,247,141.14","Health Care","2982924","US84763A1088","NASDAQ"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.26","65.02","1,939,017.00","126,074,885.34","126,074,885.34","Information Technology","2389558","US1013881065","NASDAQ"
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.26","36.96","3,409,267.00","126,006,508.32","126,006,508.32","Industrials","2906496","US9135431040","NASDAQ"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","54.45","2,309,975.00","125,778,138.75","125,778,138.75","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"ITRI","ITRON INC","Equity","0.26","65.80","1,909,697.00","125,658,062.60","125,658,062.60","Information Technology","2471949","US4657411066","NASDAQ"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.26","1.00","125,333,184.00","125,333,184.15","125,333,184.15","Cash and/or Derivatives","-","US0669224778","-"
"MNRO","MONRO INC","Equity","0.26","69.75","1,796,221.00","125,286,414.75","125,286,414.75","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.26","56.81","2,192,920.00","124,579,785.20","124,579,785.20","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","77.80","1,600,732.00","124,536,949.60","124,536,949.60","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"HOPE","HOPE BANCORP INC","Equity","0.26","17.45","7,109,760.00","124,065,312.00","124,065,312.00","Financials","BYN87K7","US43940T1097","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.62","6,251,429.00","122,653,036.98","122,653,036.98","Real Estate","B28YD08","US76131N1019","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.26","77.70","1,575,670.00","122,429,559.00","122,429,559.00","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.26","27.30","4,470,898.00","122,055,515.40","122,055,515.40","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.25","30.38","3,960,840.00","120,330,319.20","120,330,319.20","Financials","2862156","US90984P3038","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","19.35","6,207,814.00","120,121,200.90","120,121,200.90","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","73.25","1,629,407.00","119,354,062.75","119,354,062.75","Information Technology","2133045","US7392761034","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.25","61.53","1,933,982.00","118,997,912.46","118,997,912.46","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"AWR","AMERICAN STATES WATER","Equity","0.25","59.32","2,001,059.00","118,702,819.88","118,702,819.88","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"HA","HAWAIIAN HOLDINGS INC","Equity","0.25","42.25","2,802,403.00","118,401,526.75","118,401,526.75","Industrials","2408044","US4198791018","NASDAQ"
"SANM","SANMINA CORP","Equity","0.25","31.25","3,786,475.00","118,327,343.75","118,327,343.75","Information Technology","B92RRW2","US8010561020","NASDAQ"
"CBM","CAMBREX CORP","Equity","0.25","65.45","1,806,798.00","118,254,929.10","118,254,929.10","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.25","22.76","5,184,220.00","117,992,847.20","117,992,847.20","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.25","88.04","1,327,336.00","116,858,661.44","116,858,661.44","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","61.50","1,890,388.00","116,258,862.00","116,258,862.00","Information Technology","B07LST0","US3020811044","NASDAQ"
"JJSF","J AND J SNACK FOODS CORP","Equity","0.24","142.19","816,503.00","116,098,561.57","116,098,561.57","Consumer Staples","2469171","US4660321096","NASDAQ"
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.24","72.10","1,607,837.00","115,925,047.70","115,925,047.70","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"DNR","DENBURY RESOURCES INC","Equity","0.24","5.23","22,163,651.00","115,915,894.73","115,915,894.73","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"FIX","COMFORT SYSTEMS USA INC","Equity","0.24","56.25","2,054,491.00","115,565,118.75","115,565,118.75","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.24","27.05","4,262,026.00","115,287,803.30","115,287,803.30","Health Care","B018VB0","US60877T1007","NASDAQ"
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","19.40","5,931,009.00","115,061,574.60","115,061,574.60","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.24","22.40","5,125,872.00","114,819,532.80","114,819,532.80","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"WAGE","WAGEWORKS INC","Equity","0.24","52.15","2,191,314.00","114,277,025.10","114,277,025.10","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.24","37.47","3,046,245.00","114,142,800.15","114,142,800.15","Financials","B0637D4","US05566U1088","NASDAQ"
"FLOW","SPX FLOW INC","Equity","0.24","48.25","2,359,932.00","113,866,719.00","113,866,719.00","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.24","244.35","464,174.00","113,420,916.90","113,420,916.90","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"BANR","BANNER CORP","Equity","0.24","64.55","1,756,271.00","113,367,293.05","113,367,293.05","Financials","2346003","US06652V2088","NASDAQ"
"ABM","ABM INDUSTRIES INC","Equity","0.24","31.01","3,644,757.00","113,023,914.57","113,023,914.57","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"PLXS","PLEXUS CORP","Equity","0.24","62.70","1,799,959.00","112,857,429.30","112,857,429.30","Information Technology","2692160","US7291321005","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.24","30.60","3,686,328.00","112,801,636.80","112,801,636.80","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.24","9.37","11,992,294.00","112,367,794.78","112,367,794.78","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.23","33.65","3,316,087.00","111,586,327.55","111,586,327.55","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.23","23.29","4,777,426.00","111,266,251.54","111,266,251.54","Energy","2092801","US1445771033","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.23","53.31","2,079,712.00","110,869,446.72","110,869,446.72","Health Care","2731654","US7599161095","NASDAQ"
"SAIA","SAIA INC","Equity","0.23","77.60","1,424,911.00","110,573,093.60","110,573,093.60","Industrials","2982399","US78709Y1055","NASDAQ"
"ABCB","AMERIS BANCORP","Equity","0.23","49.65","2,214,058.00","109,927,979.70","109,927,979.70","Financials","2038849","US03076K1088","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","55.90","1,959,811.00","109,553,434.90","109,553,434.90","Information Technology","2475060","US45765U1034","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.64","3,351,493.00","109,392,731.52","109,392,731.52","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"WING","WINGSTOP INC","Equity","0.23","66.74","1,624,309.00","108,406,382.66","108,406,382.66","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"MINI","MOBILE MINI INC","Equity","0.23","43.70","2,467,243.00","107,818,519.10","107,818,519.10","Industrials","2548177","US60740F1057","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.05","2,495,698.00","107,439,798.90","107,439,798.90","Financials","BMH0MP5","US81768T1088","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.23","67.20","1,597,735.00","107,367,792.00","107,367,792.00","Health Care","BZ0G875","US75901B1070","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.23","34.51","3,110,638.00","107,348,117.38","107,348,117.38","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"CNMD","CONMED CORP","Equity","0.22","77.99","1,375,238.00","107,254,811.62","107,254,811.62","Health Care","2216010","US2074101013","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","45.21","2,357,905.00","106,600,885.05","106,600,885.05","Financials","BV2CL41","US52471Y1064","NASDAQ"
"CUB","CUBIC CORP","Equity","0.22","76.72","1,389,112.00","106,565,727.08","106,565,727.08","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.22","40.25","2,636,718.00","106,127,899.50","106,127,899.50","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.22","45.44","2,314,199.00","105,157,202.56","105,157,202.56","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","48.75","2,143,719.00","104,506,301.25","104,506,301.25","Industrials","2350383","US3535141028","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","32.71","3,183,650.00","104,137,191.50","104,137,191.50","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"IOSP","INNOSPEC INC","Equity","0.22","77.05","1,348,545.00","103,905,392.25","103,905,392.25","Materials","2245597","US45768S1050","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","63.52","1,629,137.00","103,482,782.24","103,482,782.24","Industrials","2510790","US3498531017","NASDAQ"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.22","45.80","2,256,807.00","103,361,760.60","103,361,760.60","Financials","2437112","US4403271046","New York Stock Exchange Inc."
