iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 23, 2018"
Total Net Assets,"47,403,998,540.67"
Shares Outstanding,"530,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TTEK","TETRA TECH INC","Equity","0.45","69.95","3,075,580.00","215,136,821.00","215,136,821.00","Industrials","2883890","US88162G1031","NASDAQ"
"SR","SPIRE INC","Equity","0.44","75.60","2,782,802.00","210,379,831.20","210,379,831.20","Utilities","BYXJQG9","US84857L1017","New York Stock Exchange Inc."
"KFY","KORN FERRY INTERNATIONAL","Equity","0.44","66.68","3,122,963.00","208,239,172.84","208,239,172.84","Industrials","2386849","US5006432000","New York Stock Exchange Inc."
"SIGI","SELECTIVE INSURANCE GROUP INC","Equity","0.43","63.60","3,236,604.00","205,848,014.40","205,848,014.40","Financials","2766173","US8163001071","NASDAQ"
"FCFS","FIRSTCASH INC","Equity","0.43","81.00","2,509,723.00","203,287,563.00","203,287,563.00","Financials","BZCG9B4","US33767D1054","New York Stock Exchange Inc."
"AAXN","AXON ENTERPRISE INC","Equity","0.43","64.01","3,165,710.00","202,637,097.10","202,637,097.10","Industrials","BDT5S35","US05464C1018","NASDAQ"
"WWW","WOLVERINE WORLD WIDE INC","Equity","0.43","38.54","5,239,890.00","201,945,360.60","201,945,360.60","Consumer Discretionary","2977500","US9780971035","New York Stock Exchange Inc."
"STMP","STAMPS.COM INC","Equity","0.43","233.20","865,917.00","201,931,844.40","201,931,844.40","Information Technology","B013D75","US8528572006","NASDAQ"
"PRLB","PROTO LABS INC","Equity","0.42","144.85","1,385,782.00","200,730,522.70","200,730,522.70","Industrials","B6T6J81","US7437131094","New York Stock Exchange Inc."
"PDCE","PDC ENERGY INC","Equity","0.42","54.99","3,646,018.00","200,494,529.82","200,494,529.82","Energy","B89M5F2","US69327R1014","NASDAQ"
"GBCI","GLACIER BANCORP INC","Equity","0.42","45.26","4,375,769.00","198,047,304.94","198,047,304.94","Financials","2370585","US37637Q1058","NASDAQ"
"AMED","AMEDISYS INC","Equity","0.41","123.73","1,591,941.00","196,970,859.93","196,970,859.93","Health Care","2024332","US0234361089","NASDAQ"
"JBT","JOHN BEAN TECHNOLOGIES CORP","Equity","0.41","110.75","1,753,095.00","194,155,271.25","194,155,271.25","Industrials","B3BRJZ8","US4778391049","New York Stock Exchange Inc."
"MYGN","MYRIAD GENETICS INC","Equity","0.40","49.31","3,861,286.00","190,400,012.66","190,400,012.66","Health Care","2614153","US62855J1043","NASDAQ"
"CBU","COMMUNITY BANK SYSTEM INC","Equity","0.39","66.17","2,814,663.00","186,246,250.71","186,246,250.71","Financials","2222062","US2036071064","New York Stock Exchange Inc."
"AVA","AVISTA CORP","Equity","0.39","51.46","3,609,040.00","185,721,198.40","185,721,198.40","Utilities","2942605","US05379B1070","New York Stock Exchange Inc."
"DAR","DARLING INGREDIENTS INC","Equity","0.39","20.31","9,105,849.00","184,939,793.19","184,939,793.19","Consumer Staples","2250289","US2372661015","New York Stock Exchange Inc."
"BCPC","BALCHEM CORP","Equity","0.39","104.09","1,771,941.00","184,441,338.69","184,441,338.69","Materials","2072074","US0576652004","NASDAQ"
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.39","96.02","1,916,378.00","184,010,615.56","184,010,615.56","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"AEL","AMERICAN EQUITY INVESTMENT LIFE HO","Equity","0.39","36.89","4,983,005.00","183,823,054.45","183,823,054.45","Financials","2191300","US0256762065","New York Stock Exchange Inc."
"SMTC","SEMTECH CORP","Equity","0.38","49.95","3,647,073.00","182,171,296.35","182,171,296.35","Information Technology","2795542","US8168501018","NASDAQ"
"B","BARNES GROUP INC","Equity","0.38","67.92","2,676,135.00","181,763,089.20","181,763,089.20","Industrials","2080732","US0678061096","New York Stock Exchange Inc."
"SKYW","SKYWEST INC","Equity","0.38","62.70","2,879,290.00","180,531,483.00","180,531,483.00","Industrials","2814210","US8308791024","NASDAQ"
"ENDP","ENDO INTERNATIONAL PLC","Equity","0.37","15.96","11,154,721.00","178,029,347.16","178,029,347.16","Health Care","BJ3V905","IE00BJ3V9050","NASDAQ"
"HI","HILLENBRAND INC","Equity","0.37","51.05","3,447,482.00","175,993,956.10","175,993,956.10","Industrials","B2QGDP1","US4315711089","New York Stock Exchange Inc."
"FFBC","FIRST FINANCIAL BANCORP","Equity","0.36","31.90","5,410,986.00","172,610,453.40","172,610,453.40","Financials","2352806","US3202091092","NASDAQ"
"COLB","COLUMBIA BANKING SYSTEM INC","Equity","0.36","42.54","4,052,847.00","172,408,111.38","172,408,111.38","Financials","2176608","US1972361026","NASDAQ"
"MMSI","MERIT MEDICAL SYSTEMS INC","Equity","0.36","57.40","2,968,274.00","170,378,927.60","170,378,927.60","Health Care","2580555","US5898891040","NASDAQ"
"SHOO","STEVEN MADDEN LTD","Equity","0.36","58.55","2,908,313.00","170,281,726.15","170,281,726.15","Consumer Discretionary","2553911","US5562691080","NASDAQ"
"SSD","SIMPSON MANUFACTURING INC","Equity","0.36","74.30","2,277,434.00","169,213,346.20","169,213,346.20","Industrials","2809250","US8290731053","New York Stock Exchange Inc."
"KS","KAPSTONE PAPER AND PACKAGING CORP","Equity","0.35","34.35","4,869,302.00","167,260,523.70","167,260,523.70","Materials","B0L2NP0","US48562P1030","New York Stock Exchange Inc."
"RH","RH","Equity","0.35","158.18","1,054,610.00","166,818,209.80","166,818,209.80","Consumer Discretionary","BYXR425","US74967X1037","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.35","76.90","2,157,253.00","165,892,755.70","165,892,755.70","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Equity","0.34","76.65","2,135,720.00","163,702,938.00","163,702,938.00","Industrials","2086309","US03820C1053","New York Stock Exchange Inc."
"FUL","HB FULLER","Equity","0.34","58.49","2,798,330.00","163,674,321.70","163,674,321.70","Materials","2354664","US3596941068","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.34","124.30","1,308,873.00","162,692,913.90","162,692,913.90","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"IRBT","IROBOT CORP","Equity","0.34","105.60","1,533,261.00","161,912,361.60","161,912,361.60","Consumer Discretionary","B0J2NS5","US4627261005","NASDAQ"
"VG","VONAGE HOLDINGS CORP","Equity","0.34","14.24","11,369,227.00","161,897,792.48","161,897,792.48","Telecommunications","B15JLG1","US92886T2015","New York Stock Exchange Inc."
"LHCG","LHC GROUP INC","Equity","0.33","98.72","1,607,206.00","158,663,376.32","158,663,376.32","Health Care","B06DT50","US50187A1079","NASDAQ"
"CCMP","CABOT MICROELECTRONICS CORP","Equity","0.33","111.63","1,420,654.00","158,587,606.02","158,587,606.02","Information Technology","2572381","US12709P1030","NASDAQ"
"QLYS","QUALYS INC","Equity","0.33","87.40","1,810,715.00","158,256,491.00","158,256,491.00","Information Technology","B7XJTN8","US74758T3032","NASDAQ"
"SJI","S JERSEY INDS INC","Equity","0.33","33.34","4,732,932.00","157,795,952.88","157,795,952.88","Utilities","2825933","US8385181081","New York Stock Exchange Inc."
"FMBI","FIRST MIDWEST BANCORP INC","Equity","0.33","27.55","5,693,168.00","156,846,778.40","156,846,778.40","Financials","2341439","US3208671046","NASDAQ"
"FCN","FTI CONSULTING INC","Equity","0.33","75.19","2,082,072.00","156,550,993.68","156,550,993.68","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"UNF","UNIFIRST CORP","Equity","0.33","183.05","851,588.00","155,883,183.40","155,883,183.40","Industrials","2466428","US9047081040","New York Stock Exchange Inc."
"STRA","STRATEGIC EDUCATION INC","Equity","0.33","135.01","1,153,815.00","155,776,563.15","155,776,563.15","Consumer Discretionary","BGGJFV8","US86272C1036","NASDAQ"
"AMN","AMN HEALTHCARE INC","Equity","0.32","57.55","2,633,157.00","151,538,185.35","151,538,185.35","Health Care","2813552","US0017441017","New York Stock Exchange Inc."
"AJRD","AEROJET ROCKETDYNE HOLDINGS INC","Equity","0.32","36.09","4,179,855.00","150,850,966.95","150,850,966.95","Industrials","BWD7PX9","US0078001056","New York Stock Exchange Inc."
"ONB","OLD NATIONAL BANCORP","Equity","0.31","20.15","7,417,240.00","149,457,386.00","149,457,386.00","Financials","2658441","US6800331075","NASDAQ"
"EXPO","EXPONENT INC","Equity","0.31","52.00","2,842,610.00","147,815,720.00","147,815,720.00","Industrials","2330318","US30214U1025","NASDAQ"
"IIVI","II VI INC","Equity","0.31","47.70","3,045,848.00","145,286,949.60","145,286,949.60","Information Technology","2452698","US9021041085","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.31","31.46","4,604,033.00","144,842,878.18","144,842,878.18","Health Care","2418043","US40425J1016","NASDAQ"
"OMCL","OMNICELL INC","Equity","0.30","67.55","2,143,954.00","144,824,092.70","144,824,092.70","Health Care","2789523","US68213N1090","NASDAQ"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.30","1.00","143,722,838.00","143,722,837.59","143,722,837.59","Cash and/or Derivatives","-","US0669224778","-"
"GWB","GREAT WESTERN BANCORP INC","Equity","0.30","43.83","3,260,166.00","142,893,075.78","142,893,075.78","Financials","BRHZ1X6","US3914161043","New York Stock Exchange Inc."
"VIAV","VIAVI SOLUTIONS INC","Equity","0.30","11.37","12,548,245.00","142,673,545.65","142,673,545.65","Information Technology","BYXB201","US9255501051","NASDAQ"
"PSB","PS BUSINESS PARKS REIT INC","Equity","0.30","129.07","1,104,890.00","142,608,152.30","142,608,152.30","Real Estate","2707956","US69360J1079","New York Stock Exchange Inc."
"MOGA","MOOG INC CLASS A","Equity","0.30","79.36","1,796,464.00","142,567,383.04","142,567,383.04","Industrials","2601218","US6153942023","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.30","47.60","2,943,349.00","140,103,412.40","140,103,412.40","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"CVBF","CVB FINANCIAL CORP","Equity","0.29","24.65","5,682,901.00","140,083,509.65","140,083,509.65","Financials","2160645","US1266001056","NASDAQ"
"MDCO","MEDICINES","Equity","0.29","38.99","3,570,740.00","139,223,152.60","139,223,152.60","Health Care","2616773","US5846881051","NASDAQ"
"EE","EL PASO ELECTRIC","Equity","0.29","62.60","2,219,792.00","138,958,979.20","138,958,979.20","Utilities","2851808","US2836778546","New York Stock Exchange Inc."
"SFLY","SHUTTERFLY INC","Equity","0.29","76.01","1,825,772.00","138,776,929.72","138,776,929.72","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"BLD","TOPBUILD CORP","Equity","0.29","69.88","1,972,806.00","137,859,683.28","137,859,683.28","Consumer Discretionary","BZ0P3W2","US89055F1030","New York Stock Exchange Inc."
"INDB","INDEPENDENT BANK CORP","Equity","0.29","90.45","1,515,299.00","137,058,794.55","137,058,794.55","Financials","2447821","US4538361084","NASDAQ"
"MRCY","MERCURY SYSTEMS INC","Equity","0.29","51.24","2,662,887.00","136,446,329.88","136,446,329.88","Industrials","2144047","US5893781089","NASDAQ"
"ROG","ROGERS CORP","Equity","0.29","133.93","1,016,603.00","136,153,639.79","136,153,639.79","Information Technology","2746700","US7751331015","New York Stock Exchange Inc."
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Equity","0.29","31.30","4,346,432.00","136,043,321.60","136,043,321.60","Financials","2810133","US8287302009","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.28","64.15","2,061,080.00","132,218,282.00","132,218,282.00","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"WDFC","WD-40","Equity","0.28","173.25","759,732.00","131,623,569.00","131,623,569.00","Consumer Staples","2944742","US9292361071","NASDAQ"
"MED","MEDIFAST INC","Equity","0.27","223.90","582,929.00","130,517,803.10","130,517,803.10","Consumer Staples","2934033","US58470H1014","New York Stock Exchange Inc."
"DDD","3D SYSTEMS CORP","Equity","0.27","20.70","6,288,672.00","130,175,510.40","130,175,510.40","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.27","18.58","6,985,519.00","129,790,943.02","129,790,943.02","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"KWR","QUAKER CHEMICAL CORP","Equity","0.27","177.25","731,989.00","129,745,050.25","129,745,050.25","Materials","2715186","US7473161070","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.27","28.65","4,526,147.00","129,674,111.55","129,674,111.55","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"SRCI","SRC ENERGY INC","Equity","0.27","9.70","13,335,939.00","129,358,608.30","129,358,608.30","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"DORM","DORMAN PRODUCTS INC","Equity","0.27","79.20","1,631,543.00","129,218,205.60","129,218,205.60","Consumer Discretionary","2718594","US2582781009","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.27","11.72","10,958,612.00","128,434,932.64","128,434,932.64","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.27","44.85","2,860,293.00","128,284,141.05","128,284,141.05","Health Care","B72ZBG4","US8684591089","NASDAQ"
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Equity","0.27","83.15","1,542,017.00","128,218,713.55","128,218,713.55","Industrials","2943620","US9427491025","New York Stock Exchange Inc."
"LCII","LCI INDUSTRIES","Equity","0.27","92.00","1,393,464.00","128,198,688.00","128,198,688.00","Consumer Discretionary","BYQ44Y5","US50189K1034","New York Stock Exchange Inc."
"MNRO","MONRO INC","Equity","0.27","71.05","1,797,235.00","127,693,546.75","127,693,546.75","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"FNSR","FINISAR CORP","Equity","0.27","19.95","6,369,599.00","127,073,500.05","127,073,500.05","Information Technology","2517832","US31787A5074","NASDAQ"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Equity","0.27","58.20","2,179,989.00","126,875,359.80","126,875,359.80","Information Technology","2049175","US0079731008","NASDAQ"
"HOPE","HOPE BANCORP INC","Equity","0.27","17.77","7,109,760.00","126,340,435.20","126,340,435.20","Financials","BYN87K7","US43940T1097","NASDAQ"
"NTGR","NETGEAR INC","Equity","0.27","72.55","1,741,281.00","126,329,936.55","126,329,936.55","Information Technology","2688363","US64111Q1040","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.27","73.48","1,716,499.00","126,128,346.52","126,128,346.52","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"UFPI","UNIVERSAL FOREST PRODUCTS INC","Equity","0.27","36.95","3,411,193.00","126,043,581.35","126,043,581.35","Industrials","2906496","US9135431040","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.27","139.55","901,954.00","125,867,680.70","125,867,680.70","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"PLCE","CHILDRENS PLACE INC","Equity","0.26","135.75","922,258.00","125,196,523.50","125,196,523.50","Consumer Discretionary","2106791","US1689051076","NASDAQ"
"ITRI","ITRON INC","Equity","0.26","65.30","1,910,777.00","124,773,738.10","124,773,738.10","Information Technology","2471949","US4657411066","NASDAQ"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Equity","0.26","76.95","1,601,638.00","123,246,044.10","123,246,044.10","Industrials","2012757","US0123481089","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.26","63.31","1,940,115.00","122,828,680.65","122,828,680.65","Information Technology","2389558","US1013881065","NASDAQ"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.26","19.58","6,254,963.00","122,472,175.54","122,472,175.54","Real Estate","B28YD08","US76131N1019","NASDAQ"
"AWR","AMERICAN STATES WATER","Equity","0.26","61.06","2,002,187.00","122,253,538.22","122,253,538.22","Utilities","2267171","US0298991011","New York Stock Exchange Inc."
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.26","23.68","5,162,178.00","122,240,375.04","122,240,375.04","Health Care","2982924","US84763A1088","NASDAQ"
"UCBI","UNITED COMMUNITY BANKS INC","Equity","0.26","30.81","3,960,840.00","122,033,480.40","122,033,480.40","Financials","2862156","US90984P3038","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.26","77.00","1,576,558.00","121,394,966.00","121,394,966.00","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.26","27.10","4,473,424.00","121,229,790.40","121,229,790.40","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Equity","0.26","52.40","2,311,283.00","121,111,229.20","121,111,229.20","Telecommunications","B06RWD1","US19239V3024","NASDAQ"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Equity","0.25","55.13","2,194,162.00","120,964,151.06","120,964,151.06","Consumer Discretionary","B8SW166","US2383371091","NASDAQ"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Equity","0.25","19.35","6,211,324.00","120,189,119.40","120,189,119.40","Financials","B4JTYX6","US03762U1051","New York Stock Exchange Inc."
"POWI","POWER INTEGRATIONS INC","Equity","0.25","72.65","1,630,325.00","118,443,111.25","118,443,111.25","Information Technology","2133045","US7392761034","NASDAQ"
"BOFI","BOFI HOLDING INC","Equity","0.25","38.62","3,047,967.00","117,712,485.54","117,712,485.54","Financials","B0637D4","US05566U1088","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.25","56.95","2,055,655.00","117,069,552.25","117,069,552.25","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.25","22.55","5,187,148.00","116,970,187.40","116,970,187.40","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"JJSF","J AND J SNACK FOODS CORP","Equity","0.25","143.18","816,965.00","116,973,048.70","116,973,048.70","Consumer Staples","2469171","US4660321096","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.25","60.43","1,935,074.00","116,936,521.82","116,936,521.82","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"BANR","BANNER CORP","Equity","0.24","66.01","1,756,271.00","115,931,448.71","115,931,448.71","Financials","2346003","US06652V2088","NASDAQ"
"EGHT","8X8 INC","Equity","0.24","22.60","5,128,770.00","115,910,202.00","115,910,202.00","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.24","27.15","4,264,432.00","115,779,328.80","115,779,328.80","Health Care","B018VB0","US60877T1007","NASDAQ"
"SANM","SANMINA CORP","Equity","0.24","30.55","3,788,617.00","115,742,249.35","115,742,249.35","Information Technology","B92RRW2","US8010561020","NASDAQ"
"CBM","CAMBREX CORP","Equity","0.24","64.00","1,807,818.00","115,700,352.00","115,700,352.00","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"EXLS","EXLSERVICE HOLDINGS INC","Equity","0.24","61.17","1,891,456.00","115,700,363.52","115,700,363.52","Information Technology","B07LST0","US3020811044","NASDAQ"
"BGS","B AND G FOODS INC","Equity","0.24","31.35","3,688,410.00","115,631,653.50","115,631,653.50","Consumer Staples","B034L49","US05508R1068","New York Stock Exchange Inc."
"AXE","ANIXTER INTERNATIONAL INC","Equity","0.24","71.85","1,608,743.00","115,588,184.55","115,588,184.55","Information Technology","2468844","US0352901054","New York Stock Exchange Inc."
"HA","HAWAIIAN HOLDINGS INC","Equity","0.24","41.20","2,803,987.00","115,524,264.40","115,524,264.40","Industrials","2408044","US4198791018","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.24","24.16","4,780,126.00","115,487,844.16","115,487,844.16","Energy","2092801","US1445771033","NASDAQ"
"LAD","LITHIA MOTORS INC CLASS A","Equity","0.24","86.81","1,328,086.00","115,291,145.66","115,291,145.66","Consumer Discretionary","2515030","US5367971034","New York Stock Exchange Inc."
"SEM","SELECT MEDICAL HOLDINGS CORP","Equity","0.24","19.40","5,934,363.00","115,126,642.20","115,126,642.20","Health Care","B4MF0Q6","US81619Q1058","New York Stock Exchange Inc."
"FLOW","SPX FLOW INC","Equity","0.24","48.69","2,361,264.00","114,969,944.16","114,969,944.16","Industrials","BYMN2T7","US78469X1072","New York Stock Exchange Inc."
"BRKS","BROOKS AUTOMATION INC","Equity","0.24","29.39","3,892,274.00","114,393,932.86","114,393,932.86","Information Technology","2145460","US1143401024","NASDAQ"
"WAGE","WAGEWORKS INC","Equity","0.24","51.70","2,192,550.00","113,354,835.00","113,354,835.00","Industrials","B6WG4R2","US9304271094","New York Stock Exchange Inc."
"DNR","DENBURY RESOURCES INC","Equity","0.24","5.06","22,176,179.00","112,211,465.74","112,211,465.74","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.24","241.10","464,438.00","111,976,001.80","111,976,001.80","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"ABCB","AMERIS BANCORP","Equity","0.23","50.00","2,215,312.00","110,765,600.00","110,765,600.00","Financials","2038849","US03076K1088","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.23","27.83","3,977,812.00","110,702,507.96","110,702,507.96","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"ABM","ABM INDUSTRIES INC","Equity","0.23","30.35","3,646,815.00","110,680,835.25","110,680,835.25","Industrials","2024901","US0009571003","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.23","33.35","3,317,959.00","110,653,932.65","110,653,932.65","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.23","77.35","1,425,715.00","110,279,055.25","110,279,055.25","Industrials","2982399","US78709Y1055","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.23","9.14","11,999,074.00","109,671,536.36","109,671,536.36","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"PLXS","PLEXUS CORP","Equity","0.23","60.84","1,800,979.00","109,571,562.36","109,571,562.36","Information Technology","2692160","US7291321005","NASDAQ"
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.23","32.61","3,353,389.00","109,354,015.29","109,354,015.29","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.23","52.20","2,080,888.00","108,622,353.60","108,622,353.60","Health Care","2731654","US7599161095","NASDAQ"
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.23","55.36","1,960,921.00","108,556,586.56","108,556,586.56","Information Technology","2475060","US45765U1034","NASDAQ"
"SFBS","SERVISFIRST BANCSHARES INC","Equity","0.23","43.47","2,497,108.00","108,549,284.76","108,549,284.76","Financials","BMH0MP5","US81768T1088","NASDAQ"
"PENN","PENN NATIONAL GAMING INC","Equity","0.23","34.84","3,110,638.00","108,374,627.92","108,374,627.92","Consumer Discretionary","2682105","US7075691094","NASDAQ"
"MINI","MOBILE MINI INC","Equity","0.23","43.90","2,468,635.00","108,373,076.50","108,373,076.50","Industrials","2548177","US60740F1057","NASDAQ"
"CWT","CALIFORNIA WATER SERVICE GROUP","Equity","0.23","40.95","2,638,206.00","108,034,535.70","108,034,535.70","Utilities","2165383","US1307881029","New York Stock Exchange Inc."
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.23","45.68","2,359,237.00","107,769,946.16","107,769,946.16","Financials","BV2CL41","US52471Y1064","NASDAQ"
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.23","28.69","3,744,488.00","107,429,360.72","107,429,360.72","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.23","46.25","2,315,507.00","107,092,198.75","107,092,198.75","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"CNMD","CONMED CORP","Equity","0.22","77.65","1,376,018.00","106,847,797.70","106,847,797.70","Health Care","2216010","US2074101013","NASDAQ"
"RGNX","REGENXBIO INC","Equity","0.22","66.50","1,598,635.00","106,309,227.50","106,309,227.50","Health Care","BZ0G875","US75901B1070","NASDAQ"
"WING","WINGSTOP INC","Equity","0.22","64.84","1,625,227.00","105,379,718.68","105,379,718.68","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"MLI","MUELLER INDUSTRIES INC","Equity","0.22","33.02","3,185,450.00","105,183,559.00","105,183,559.00","Industrials","2609717","US6247561029","New York Stock Exchange Inc."
"BRC","BRADY NONVOTING CORP CLASS A","Equity","0.22","39.25","2,648,317.00","103,946,442.25","103,946,442.25","Industrials","2117726","US1046741062","New York Stock Exchange Inc."
"FELE","FRANKLIN ELECTRIC INC","Equity","0.22","48.45","2,144,931.00","103,921,906.95","103,921,906.95","Industrials","2350383","US3535141028","NASDAQ"
"ENSG","ENSIGN GROUP INC","Equity","0.22","38.59","2,686,265.00","103,662,966.35","103,662,966.35","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"FWRD","FORWARD AIR CORP","Equity","0.22","63.43","1,630,055.00","103,394,388.65","103,394,388.65","Industrials","2510790","US3498531017","NASDAQ"
