"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Avista","AVA","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Axon Enterprise","AAXN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"AZZ","AZZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"B&G Foods","BGS","Strong Sell","Neutral","Neutral","Neutral"
"Badger Meter","BMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Banc of California","BANC","Neutral","Strong Sell","Sell","Sell"
"Banner","BANR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes","B","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Bel Fuse B","BELFB","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Belmond","BEL","Strong Sell","Neutral","Neutral","Strong Sell"
"Benchmark Electronics","BHE","Strong Sell","Strong Sell","Buy","Neutral"
"Big 5","BGFV","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Blucora","BCOR","Strong Sell","Sell","Strong Buy","Strong Buy"
"BofI Holding","BOFI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boise Cascad Llc","BCC","Strong Sell","Strong Sell","Buy","Strong Buy"
"Boston Private","BPFH","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Bottomline","EPAY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Brady","BRC","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Briggs&Stratton","BGG","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Brinks","BCO","Sell","Sell","Strong Buy","Strong Buy"
"Bristow","BRS","Strong Buy","Strong Buy","Neutral","Neutral"
"Brookline Bancorp","BRKL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Brooks Automation","BRKS","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Buckle","BKE","Strong Sell","Strong Sell","Sell","Neutral"
"Cabot","CCMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Strong Buy","Strong Sell","Neutral","Strong Buy"
"CalAmp","CAMP","Neutral","Sell","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Strong Sell","Sell","Strong Buy","Strong Buy"
"Caleres","CAL","Buy","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Strong Sell","Buy","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cambrex","CBM","Buy","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Capella","CPLA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Capstead Mortgage","CMO","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Sell","Strong Sell","Neutral","Neutral"
"Cardtronics","CATM","Neutral","Strong Buy","Buy","Sell"
"Career","CECO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Caretrust Inc","CTRE","Sell","Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Strong Sell","Buy","Strong Buy","Buy"
"Cato","CATO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cavco","CVCO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Strong Buy","Strong Buy","Buy","Sell"
"Celadon","CGIP","Strong Sell","Strong Buy","Buy","Strong Sell"
"Central Garden&Pet","CENT","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Central Garden&Pet A","CENTA","Buy","Strong Buy","Strong Buy","Strong Buy"
"Century Aluminum","CENX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CEVA","CEVA","Buy","Buy","Strong Sell","Sell"
"Chart Industries","GTLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemours Co","CC","Neutral","Neutral","Strong Sell","Neutral"
"Chesapeake Lodging","CHSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cincinnati Bell","CBB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CIRCOR","CIR","Strong Buy","Buy","Strong Sell","Strong Sell"
"City Holding","CHCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Cloud Peak Energy","CLD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Sell","Sell","Strong Sell"
"Cogent","CCOI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Coherent","COHR","Neutral","Strong Buy","Neutral","Sell"
"Cohu","COHU","Sell","Strong Buy","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Buy","Buy","Neutral","Strong Buy"
"Comfort Systems","FIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Comtech","CMTL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Sell","Sell","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Contango Oil&Gas","MCF","Strong Sell","Buy","Strong Buy","Neutral"
"Cooper Stnd","CPS","Strong Sell","Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Strong Buy","Strong Buy","Buy","Strong Sell"
"CoreSite","COR","Sell","Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Strong Buy","Strong Buy","Neutral","Strong Sell"
"CorVel","CRVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CPB","CPF","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Cray","CRAY","Strong Sell","Buy","Buy","Strong Buy"
"Crocs","CROX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Strong Sell","Strong Sell","Sell","Sell"
"CryoLife","CRY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Buy","Strong Sell","Strong Sell","Neutral"
"CTS Corp","CTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cubic","CUB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"CVB Financial","CVBF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Daktronics","DAKT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Neutral","Buy","Strong Buy","Neutral"
"Depomed","DEPO","Sell","Strong Buy","Strong Buy","Sell"
"DHI Group","DHX","Neutral","Strong Sell","Sell","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Digi","DGII","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Buy","Strong Buy","Strong Buy","Buy"
"DineEquity","DIN","Buy","Strong Sell","Neutral","Strong Buy"
"Diodes","DIOD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Sell","Strong Sell","Neutral","Neutral"
"Donnelley Financial Solutions","DFIN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Sell","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DXP Enterprises","DXPE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Echo Global","ECHO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Buy","Strong Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Electro Scientific","ESIO","Neutral","Buy","Neutral","Buy"
"Electronics for Imaging","EFII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Emergent Biosolutions","EBS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Employers","EIG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enanta","ENTA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Encore Capital","ECPG","Sell","Strong Sell","Strong Sell","Neutral"
"Encore Wire","WIRE","Strong Sell","Strong Sell","Neutral","Buy"
"Engility","EGL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Strong Buy","Neutral","Neutral"
"ePlus","PLUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ESCO Technologies","ESE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"EW Scripps A","SSP","Neutral","Strong Sell","Strong Sell","Strong Sell"
"ExlServices","EXLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Exponent","EXPO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Express","EXPR","Sell","Strong Buy","Strong Buy","Buy"
"Exterran Corp","EXTN","Strong Sell","Strong Sell","Neutral","Neutral"
"EZCORP","EZPW","Strong Buy","Neutral","Neutral","Strong Buy"
"Fabrinet","FN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Strong Sell","Sell","Buy","Strong Buy"
"Fiesta","FRGI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Financial Engines","FNGN","Buy","Strong Buy","Strong Buy","Strong Buy"
"First Bancorp","FBP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Strong Sell","Strong Sell","Buy","Strong Buy"
"First Financial Bankshares","FFIN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Buy","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Buy","Strong Buy","Neutral","Strong Sell"
"FirstCash","FCFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Five Below","FIVE","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Sell","Buy","Neutral","Strong Buy"
"Forrester","FORR","Neutral","Sell","Buy","Strong Buy"
"Forward Air","FWRD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Sell","Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"Franklin Electric","FELE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Freds","FRED","Neutral","Sell","Neutral","Strong Sell"
"FTD Companies Inc","FTD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Sell","Strong Sell","Neutral","Neutral"
"G-III Apparel","GIII","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Gannett","GCI","Strong Sell","Strong Sell","Strong Sell","Sell"
"Genesco","GCO","Sell","Strong Buy","Strong Sell","Neutral"
"Gentherm","THRM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Strong Sell","Sell","Strong Buy","Strong Buy"
"Geospace","GEOS","Strong Sell","Neutral","Strong Buy","Sell"
"Getty","GTY","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Sell","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Sell","Strong Buy","Strong Buy","Neutral"
"Government Propertiesome","GOV","Strong Buy","Neutral","Buy","Strong Sell"
"Great Western Bancorp Inc","GWB","Buy","Strong Sell","Sell","Strong Buy"
"Green Dot","GDOT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Greenbrier","GBX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Griffon","GFF","Strong Sell","Neutral","Strong Sell","Sell"
"Group 1 Automotive","GPI","Buy","Neutral","Strong Sell","Sell"
"Guess?","GES","Sell","Strong Buy","Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Buy","Neutral","Sell","Strong Sell"
"H B Fuller","FUL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Harmonic","HLIT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Sell","Strong Sell","Strong Sell","Sell"
"Hawaiian","HA","Neutral","Strong Buy","Strong Sell","Sell"
"Hawkins","HWKN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Haynes","HAYN","Strong Buy","Strong Buy","Sell","Strong Buy"
"HCI Group Inc","HCI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Healthcare Services","HCSG","Neutral","Strong Sell","Strong Sell","Sell"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Heidrick&Struggles","HSII","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Helix","HLX","Strong Buy","Strong Buy","Strong Buy","Buy"
"HFF","HF","Strong Buy","Strong Buy","Sell","Sell"
"Hibbett Sports","HIBB","Neutral","Strong Buy","Sell","Neutral"
"HighPoint","HPR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Hillenbrand","HI","Buy","Strong Buy","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Strong Buy","Strong Buy","Neutral","Neutral"
"Hope Bancorp","HOPE","Neutral","Strong Sell","Strong Sell","Neutral"
"Horace Mann Educators","HMN","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Hornbeck","HOS","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Hub Group","HUBG","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Sell","Neutral","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Sell","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Strong Sell","Neutral","Buy","Strong Buy"
"ILG","ILG","Buy","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Innospec","IOSP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Inogen Inc","INGN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Buy","Buy","Neutral","Neutral"
"Integer Hld","ITGR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Integra","IART","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Inter Parfums","IPAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Strong Sell","Strong Sell","Sell","Strong Buy"
"Interface, Inc.","TILE","Strong Sell","Neutral","Neutral","Strong Buy"
"INTL FCStone","INTL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Invacare","IVC","Strong Sell","Strong Sell","Sell","Buy"
"Investment Tech","ITG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Iridium","IRDM","Buy","Strong Buy","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Sell","Sell","Strong Buy","Neutral"
"Itron","ITRI","Strong Buy","Strong Buy","Strong Sell","Sell"
"J & J Snack Foods","JJSF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"John Bean Tech","JBT","Strong Buy","Strong Buy","Neutral","Neutral"
"Kaiser","KALU","Sell","Strong Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Strong Sell","Neutral","Buy","Strong Buy"
"KapStone Paper&Packaging","KS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Kelly Services A","KELYA","Strong Sell","Neutral","Strong Sell","Sell"
"Kirklands","KIRK","Strong Sell","Strong Sell","Neutral","Neutral"
"Kite","KRG","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Knight Transportation","KNX","Buy","Strong Sell","Strong Sell","Sell"
"Kopin","KOPN","Strong Buy","Buy","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Buy","Neutral","Strong Sell","Sell"
"Korn/Ferry","KFY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Sell","Strong Buy","Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lannett Com","LCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Neutral","Strong Buy","Strong Buy","Neutral"
"Legacy Texas Financial Grp","LTXB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lendingtree","TREE","Neutral","Buy","Sell","Neutral"
"Lexington","LXP","Sell","Strong Sell","Neutral","Strong Sell"
"LGI Homes","LGIH","Sell","Neutral","Neutral","Strong Buy"
"LHC Group","LHCG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Liquidity Services","LQDT","Buy","Strong Buy","Strong Buy","Buy"
"Lithia Motors","LAD","Strong Sell","Strong Sell","Strong Sell","Sell"
"Littelfuse","LFUS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"LivePerson","LPSN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Sell","Neutral","Neutral","Neutral"
"Lsb Industries","LXU","Strong Buy","Strong Buy","Buy","Strong Sell"
"LSC Communications","LKSD","Neutral","Neutral","Neutral","Strong Sell"
"LTC Properties","LTC","Sell","Sell","Neutral","Neutral"
"Lumber Liquidators","LL","Strong Sell","Strong Buy","Strong Buy","Sell"
"Lumentum Holdings Inc","LITE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Luminex","LMNX","Sell","Strong Buy","Strong Buy","Strong Buy"
"Lydall","LDL","Sell","Strong Buy","Strong Buy","Neutral"
"M/I Homes","MHO","Strong Sell","Neutral","Strong Sell","Sell"
"Magellan Health","MGLN","Strong Sell","Strong Sell","Sell","Strong Buy"
"Maiden Holdings","MHLD","Strong Buy","Strong Buy","Buy","Strong Sell"
"ManTech","MANT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Strong Sell","Strong Buy","Neutral","Strong Buy"
"Marriot Vacations Worldwide","VAC","Strong Buy","Strong Buy","Neutral","Neutral"
"Marten Transport","MRTN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Sell","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Strong Sell","Sell","Strong Buy","Strong Buy"
"Matson","MATX","Strong Sell","Sell","Strong Buy","Strong Buy"
"Matthews","MATW","Strong Sell","Sell","Strong Buy","Neutral"
"MDC","MDC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Medidata","MDSO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MEDIFAST","MED","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Meridian","VIVO","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Merit","MMSI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Strong Sell","Neutral","Neutral","Buy"
"Methode Electronics","MEI","Strong Sell","Strong Sell","Strong Sell","Sell"
"MicroStrategy","MSTR","Strong Sell","Strong Buy","Strong Buy","Strong Sell"
"MiMedx","MDXG","Neutral","Strong Sell","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Sell","Buy","Neutral","Buy"
"Mobile Mini","MINI","Neutral","Neutral","Strong Buy","Strong Buy"
"Momenta","MNTA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Monro Muffler Brake","MNRO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Strong Buy","Strong Buy","Neutral","Buy"
"Motorcar Parts","MPAA","Buy","Strong Buy","Sell","Strong Sell"
"Movado","MOV","Neutral","Strong Buy","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Mueller Industries","MLI","Neutral","Strong Sell","Sell","Strong Sell"
"Multi-Color","LABL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
