"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"ASGN","ASGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Assertio Therapeutics","ASRT","Sell","Strong Sell","Strong Sell","Strong Sell"
"Astec","ASTE","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Atlas Air","AAWW","Strong Buy","Neutral","Strong Sell","Buy"
"ATN Int","ATNI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Avista","AVA","Strong Buy","Strong Buy","Neutral","Buy"
"Axon Enterprise","AAXN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"AZZ","AZZ","Neutral","Strong Buy","Strong Buy","Strong Buy"
"B&G Foods","BGS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Badger Meter","BMI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Banc of California","BANC","Strong Sell","Neutral","Strong Buy","Buy"
"Banner","BANR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Barnes","B","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Bel Fuse B","BELFB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Belmond","BEL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Benchmark Electronics","BHE","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Big 5","BGFV","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Sell","Neutral","Strong Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Strong Buy","Buy","Neutral","Strong Buy"
"Blucora","BCOR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"BofI Holding","BOFI","Strong Sell","Strong Sell","Sell","Strong Buy"
"Boise Cascad Llc","BCC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Boston Private","BPFH","Neutral","Neutral","Strong Sell","Strong Sell"
"Bottomline","EPAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Sell","Strong Buy","Strong Buy","Strong Buy"
"Brady","BRC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Briggs&Stratton","BGG","Neutral","Strong Buy","Strong Buy","Strong Sell"
"Brinks","BCO","Neutral","Strong Sell","Neutral","Strong Buy"
"Bristow","BRS","Strong Buy","Sell","Strong Sell","Strong Sell"
"Brookline Bancorp","BRKL","Sell","Strong Buy","Neutral","Strong Buy"
"Brooks Automation","BRKS","Strong Buy","Neutral","Neutral","Strong Buy"
"Buckle","BKE","Sell","Strong Buy","Strong Buy","Strong Buy"
"Cabot","CCMP","Strong Buy","Neutral","Buy","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Buy","Strong Buy","Strong Buy","Strong Buy"
"CalAmp","CAMP","Strong Sell","Sell","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Caleres","CAL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Buy","Strong Buy","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cambrex","CBM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Neutral","Strong Sell","Strong Sell","Neutral"
"Capstead Mortgage","CMO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Buy","Buy","Strong Sell","Strong Sell"
"Cardtronics","CATM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Career","CECO","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Caretrust Inc","CTRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Strong Buy","Neutral","Strong Sell","Neutral"
"Cato","CATO","Neutral","Strong Sell","Sell","Neutral"
"Cavco","CVCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Celadon","CGIP","Strong Sell","Neutral","Neutral","Strong Sell"
"Central Garden&Pet","CENT","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Central Garden&Pet A","CENTA","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Century Aluminum","CENX","Strong Buy","Buy","Strong Sell","Strong Sell"
"CEVA","CEVA","Strong Buy","Buy","Strong Sell","Strong Sell"
"Chart Industries","GTLS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Chemours Co","CC","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Chesapeake Lodging","CHSP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Cincinnati Bell","CBB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CIRCOR","CIR","Neutral","Sell","Neutral","Strong Sell"
"City Holding","CHCO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Sell","Strong Buy","Neutral","Strong Sell"
"Cloud Peak Energy","CLD","Strong Sell","Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Cogent","CCOI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Coherent","COHR","Buy","Strong Buy","Strong Buy","Neutral"
"Cohu","COHU","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Sell","Neutral","Neutral","Strong Buy"
"Comfort Systems","FIX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Sell","Sell","Strong Sell","Strong Sell"
"Comtech","CMTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Neutral","Strong Buy","Neutral","Strong Sell"
"Contango Oil&Gas","MCF","Strong Sell","Strong Buy","Strong Buy","Buy"
"Cooper Stnd","CPS","Sell","Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CoreSite","COR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Strong Buy","Strong Buy","Buy","Strong Sell"
"CorVel","CRVL","Buy","Strong Buy","Strong Buy","Strong Buy"
"CPB","CPF","Strong Sell","Buy","Neutral","Sell"
"Cray","CRAY","Strong Buy","Strong Sell","Strong Sell","Sell"
"Crocs","CROX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Neutral","Buy","Strong Sell","Strong Sell"
"CryoLife","CRY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"CTS Corp","CTS","Strong Sell","Strong Sell","Buy","Strong Buy"
"Cubic","CUB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CVB Financial","CVBF","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Daktronics","DAKT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DHI Group","DHX","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Sell","Strong Sell","Sell","Strong Buy"
"Digi","DGII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Sell","Neutral","Strong Sell","Sell"
"DineEquity","DIN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diodes","DIOD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Donnelley Financial Solutions","DFIN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DXP Enterprises","DXPE","Buy","Strong Buy","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Sell","Buy","Neutral","Strong Buy"
"Echo Global","ECHO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Buy","Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Electro Scientific","ESIO","Strong Sell","Buy","Strong Buy","Strong Buy"
"Electronics for Imaging","EFII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Emergent Biosolutions","EBS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Employers","EIG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enanta","ENTA","Buy","Sell","Sell","Strong Buy"
"Encore Capital","ECPG","Strong Buy","Strong Buy","Neutral","Neutral"
"Encore Wire","WIRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Engility","EGL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ePlus","PLUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Buy","Neutral","Sell","Buy"
"ESCO Technologies","ESE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Neutral","Sell","Strong Buy","Buy"
"Ethan Allen Interiors","ETH","Sell","Strong Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Buy","Strong Sell","Buy","Strong Buy"
"EW Scripps A","SSP","Neutral","Strong Buy","Strong Buy","Neutral"
"ExlServices","EXLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Exponent","EXPO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Express","EXPR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Exterran Corp","EXTN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"EZCORP","EZPW","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Fabrinet","FN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Neutral","Strong Buy","Neutral","Strong Buy"
"Fiesta","FRGI","Sell","Strong Buy","Strong Buy","Strong Buy"
"First Bancorp","FBP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Sell","Buy","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bankshares","FFIN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Sell","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FirstCash","FCFS","Buy","Strong Buy","Neutral","Strong Buy"
"Five Below","FIVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Forward Air","FWRD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Franklin Electric","FELE","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Strong Buy","Sell","Neutral","Strong Sell"
"Freds","FRED","Sell","Strong Sell","Strong Sell","Strong Sell"
"FTD Companies Inc","FTD","Strong Sell","Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"G-III Apparel","GIII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gannett","GCI","Strong Buy","Strong Buy","Neutral","Neutral"
"Genesco","GCO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Gentherm","THRM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Strong Sell","Strong Sell","Buy","Buy"
"Geospace","GEOS","Strong Buy","Strong Buy","Strong Buy","Sell"
"Getty","GTY","Neutral","Buy","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Neutral","Strong Buy","Neutral","Strong Sell"
"Government Propertiesome","GOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Great Western Bancorp Inc","GWB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Green Dot","GDOT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Neutral","Strong Buy","Sell","Sell"
"Greenbrier","GBX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Griffon","GFF","Strong Buy","Strong Buy","Strong Sell","Sell"
"Group 1 Automotive","GPI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Guess?","GES","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Neutral","Neutral","Sell","Strong Sell"
"H B Fuller","FUL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Strong Sell","Buy","Strong Sell","Strong Sell"
"Harmonic","HLIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Hawaiian","HA","Neutral","Neutral","Strong Buy","Strong Buy"
"Hawkins","HWKN","Buy","Strong Buy","Strong Buy","Buy"
"Haynes","HAYN","Strong Sell","Strong Sell","Strong Sell","Neutral"
"HCI Group Inc","HCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Healthcare Services","HCSG","Sell","Buy","Neutral","Neutral"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Neutral","Strong Buy","Strong Buy","Neutral"
"Heidrick&Struggles","HSII","Sell","Strong Buy","Strong Buy","Strong Buy"
"Helix","HLX","Strong Buy","Strong Buy","Strong Buy","Buy"
"HFF","HF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hibbett Sports","HIBB","Strong Sell","Strong Sell","Strong Sell","Sell"
"HighPoint","HPR","Strong Sell","Sell","Strong Sell","Neutral"
"Hillenbrand","HI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Hope Bancorp","HOPE","Strong Sell","Neutral","Neutral","Neutral"
"Horace Mann Educators","HMN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hornbeck","HOS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Hub Group","HUBG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ILG","ILG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Strong Buy","Sell","Strong Sell","Sell"
"Innospec","IOSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Inogen Inc","INGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Strong Sell","Strong Sell","Strong Sell","Sell"
"Integer Hld","ITGR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Integra","IART","Strong Sell","Strong Sell","Sell","Strong Buy"
"Inter Parfums","IPAR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Neutral","Sell","Strong Sell","Strong Buy"
"Interface, Inc.","TILE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"INTL FCStone","INTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Buy","Sell","Strong Sell","Strong Sell"
"Invacare","IVC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Investment Tech","ITG","Strong Sell","Sell","Buy","Strong Buy"
"Iridium","IRDM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Itron","ITRI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"J & J Snack Foods","JJSF","Strong Sell","Strong Sell","Sell","Strong Buy"
"John Bean Tech","JBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaiser","KALU","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Kaman","KAMN","Neutral","Neutral","Neutral","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Kelly Services A","KELYA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Kirklands","KIRK","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Kite","KRG","Strong Buy","Strong Buy","Strong Buy","Sell"
"Knight Transportation","KNX","Strong Sell","Neutral","Strong Sell","Sell"
"Kopin","KOPN","Strong Buy","Sell","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Korn/Ferry","KFY","Strong Sell","Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Sell","Strong Sell","Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Lannett Com","LCI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Sell","Strong Sell","Neutral","Neutral"
"Legacy Texas Financial Grp","LTXB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Lendingtree","TREE","Strong Buy","Neutral","Neutral","Neutral"
"Lexington","LXP","Strong Buy","Strong Buy","Strong Buy","Sell"
"LGI Homes","LGIH","Strong Sell","Neutral","Neutral","Neutral"
"LHC Group","LHCG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Strong Buy","Strong Buy","Neutral","Buy"
"Liquidity Services","LQDT","Strong Buy","Strong Buy","Strong Buy","Buy"
"Lithia Motors","LAD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Littelfuse","LFUS","Neutral","Strong Sell","Neutral","Strong Buy"
"LivePerson","LPSN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Lsb Industries","LXU","Sell","Strong Buy","Strong Buy","Strong Sell"
"LSC Communications","LKSD","Strong Buy","Buy","Strong Sell","Sell"
"LTC Properties","LTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lumber Liquidators","LL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Lumentum Holdings Inc","LITE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Luminex","LMNX","Strong Buy","Neutral","Neutral","Strong Buy"
"Lydall","LDL","Sell","Strong Buy","Buy","Neutral"
"M/I Homes","MHO","Sell","Neutral","Strong Sell","Sell"
"Magellan Health","MGLN","Neutral","Strong Sell","Strong Sell","Neutral"
"Maiden Holdings","MHLD","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"ManTech","MANT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Strong Buy","Strong Buy","Buy","Strong Buy"
"Marriot Vacations Worldwide","VAC","Buy","Strong Buy","Strong Buy","Neutral"
"Marten Transport","MRTN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Matson","MATX","Neutral","Buy","Strong Buy","Strong Buy"
"Matthews","MATW","Strong Buy","Neutral","Strong Sell","Strong Sell"
"MDC","MDC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Medidata","MDSO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MEDIFAST","MED","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meridian","VIVO","Strong Buy","Strong Buy","Buy","Neutral"
"Merit","MMSI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Sell","Neutral","Strong Sell","Neutral"
"Methode Electronics","MEI","Strong Sell","Neutral","Neutral","Neutral"
"MicroStrategy","MSTR","Strong Buy","Strong Buy","Strong Buy","Neutral"
"MiMedx","MDXG","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Strong Buy","Sell","Strong Sell","Neutral"
"Mobile Mini","MINI","Strong Sell","Strong Sell","Sell","Strong Buy"
"Momenta","MNTA","Strong Sell","Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Sell","Strong Buy","Strong Buy","Neutral"
"Monro Muffler Brake","MNRO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Neutral","Strong Buy","Neutral","Neutral"
"Motorcar Parts","MPAA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Movado","MOV","Neutral","Strong Buy","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Strong Sell","Buy","Strong Sell","Buy"
"Mueller Industries","MLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Multi-Color","LABL","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
