"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Barnes&Noble","BKS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Bel Fuse B","BELFB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Belmond","BEL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Benchmark Electronics","BHE","Neutral","Neutral","Strong Sell","Strong Sell"
"Big 5","BGFV","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Sell","Neutral","Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Strong Sell","Buy","Neutral","Strong Buy"
"Blucora","BCOR","Buy","Strong Buy","Neutral","Strong Buy"
"BofI Holding","BOFI","Strong Sell","Strong Sell","Sell","Strong Buy"
"Boise Cascad Llc","BCC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Boston Private","BPFH","Strong Buy","Buy","Strong Sell","Strong Sell"
"Bottomline","EPAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Strong Sell","Neutral","Neutral","Strong Buy"
"Brady","BRC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Briggs&Stratton","BGG","Strong Sell","Strong Buy","Buy","Strong Sell"
"Brinks","BCO","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Bristow","BRS","Neutral","Sell","Strong Sell","Strong Sell"
"Brookline Bancorp","BRKL","Strong Sell","Neutral","Neutral","Strong Buy"
"Brooks Automation","BRKS","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Buckle","BKE","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Cabot","CCMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"CalAmp","CAMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Caleres","CAL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Strong Sell","Buy","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Cambrex","CBM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Buy","Neutral","Neutral","Neutral"
"Capstead Mortgage","CMO","Neutral","Sell","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Buy","Buy","Sell","Strong Sell"
"Cardtronics","CATM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Career","CECO","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Caretrust Inc","CTRE","Sell","Strong Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Strong Sell","Sell","Strong Sell","Neutral"
"Cato","CATO","Neutral","Strong Sell","Strong Sell","Neutral"
"Cavco","CVCO","Buy","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Celadon","CGIP","Neutral","Neutral","Neutral","Strong Sell"
"Central Garden&Pet","CENT","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Central Garden&Pet A","CENTA","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Century Aluminum","CENX","Strong Buy","Buy","Strong Sell","Strong Sell"
"CEVA","CEVA","Strong Buy","Buy","Strong Sell","Strong Sell"
"Chart Industries","GTLS","Neutral","Neutral","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Sell","Sell","Neutral","Strong Buy"
"Chemours Co","CC","Strong Buy","Strong Buy","Neutral","Buy"
"Chesapeake Lodging","CHSP","Strong Sell","Sell","Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Cincinnati Bell","CBB","Strong Buy","Sell","Strong Sell","Strong Sell"
"CIRCOR","CIR","Strong Buy","Strong Buy","Neutral","Strong Sell"
"City Holding","CHCO","Strong Sell","Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Sell","Strong Buy","Buy","Strong Sell"
"Cloud Peak Energy","CLD","Neutral","Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Sell","Strong Sell","Strong Sell"
"Cogent","CCOI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Coherent","COHR","Neutral","Strong Buy","Strong Buy","Neutral"
"Cohu","COHU","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Sell","Neutral","Neutral","Strong Buy"
"Comfort Systems","FIX","Sell","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Buy","Strong Buy","Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Comtech","CMTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Contango Oil&Gas","MCF","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Cooper Stnd","CPS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Buy","Strong Buy","Strong Buy","Strong Buy"
"CoreSite","COR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"CorVel","CRVL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"CPB","CPF","Strong Sell","Strong Sell","Sell","Strong Sell"
"Cray","CRAY","Strong Buy","Neutral","Strong Sell","Sell"
"Crocs","CROX","Sell","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Buy","Buy","Strong Sell","Strong Sell"
"CryoLife","CRY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"CTS Corp","CTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cubic","CUB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CVB Financial","CVBF","Strong Sell","Buy","Strong Buy","Strong Buy"
"Daktronics","DAKT","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DHI Group","DHX","Buy","Strong Buy","Buy","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Sell","Strong Sell","Sell","Strong Buy"
"Digi","DGII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Sell","Neutral","Strong Sell","Sell"
"DineEquity","DIN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diodes","DIOD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Sell","Neutral","Strong Sell","Strong Sell"
"Donnelley Financial Solutions","DFIN","Neutral","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Buy","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"DXP Enterprises","DXPE","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Sell","Strong Buy","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Ebix","EBIX","Neutral","Strong Buy","Buy","Strong Buy"
"Echo Global","ECHO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Sell","Neutral","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Electro Scientific","ESIO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Electronics for Imaging","EFII","Sell","Strong Buy","Strong Buy","Neutral"
"Emergent Biosolutions","EBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Employers","EIG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enanta","ENTA","Neutral","Neutral","Sell","Strong Buy"
"Encore Capital","ECPG","Neutral","Buy","Buy","Neutral"
"Encore Wire","WIRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Engility","EGL","Buy","Strong Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Sell","Neutral","Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ePlus","PLUS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Buy","Buy","Sell","Strong Buy"
"ESCO Technologies","ESE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Strong Sell","Sell","Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Sell","Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Strong Buy","Neutral","Buy","Strong Buy"
"EW Scripps A","SSP","Strong Sell","Strong Buy","Strong Buy","Neutral"
"ExlServices","EXLS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Exponent","EXPO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Express","EXPR","Strong Sell","Strong Sell","Buy","Strong Buy"
"Exterran Corp","EXTN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"EZCORP","EZPW","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Fabrinet","FN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Strong Buy","Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Fiesta","FRGI","Strong Sell","Sell","Strong Buy","Strong Buy"
"First Bancorp","FBP","Buy","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Sell","Neutral","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bankshares","FFIN","Sell","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FirstCash","FCFS","Buy","Buy","Neutral","Strong Buy"
"Five Below","FIVE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Forward Air","FWRD","Buy","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Franklin Electric","FELE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Sell","Strong Sell","Sell","Strong Sell"
"Freds","FRED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FTD Companies Inc","FTD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Sell","Strong Buy","Strong Buy","Strong Buy"
"G-III Apparel","GIII","Strong Sell","Buy","Buy","Strong Buy"
"Gannett","GCI","Buy","Strong Buy","Buy","Neutral"
"Genesco","GCO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Gentherm","THRM","Buy","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Neutral","Strong Sell","Neutral","Buy"
"Geospace","GEOS","Strong Buy","Strong Buy","Strong Buy","Sell"
"Getty","GTY","Strong Sell","Sell","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Neutral","Strong Buy","Neutral","Strong Sell"
"Government Propertiesome","GOV","Neutral","Strong Buy","Strong Buy","Neutral"
"Great Western Bancorp Inc","GWB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Green Dot","GDOT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Neutral","Strong Buy","Sell","Sell"
"Greenbrier","GBX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Strong Sell","Strong Sell","Buy","Strong Buy"
"Griffon","GFF","Neutral","Buy","Strong Sell","Sell"
"Group 1 Automotive","GPI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Guess?","GES","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Buy","Strong Buy","Sell","Strong Sell"
"H B Fuller","FUL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Harmonic","HLIT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Hawaiian","HA","Neutral","Buy","Strong Buy","Strong Buy"
"Hawkins","HWKN","Strong Sell","Strong Buy","Strong Buy","Buy"
"Haynes","HAYN","Neutral","Strong Sell","Strong Sell","Neutral"
"HCI Group Inc","HCI","Strong Sell","Neutral","Neutral","Buy"
"Healthcare Services","HCSG","Neutral","Strong Buy","Neutral","Neutral"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Heidrick&Struggles","HSII","Buy","Strong Buy","Strong Buy","Strong Buy"
"Helix","HLX","Strong Sell","Strong Buy","Strong Buy","Buy"
"HFF","HF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hibbett Sports","HIBB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"HighPoint","HPR","Strong Sell","Strong Sell","Strong Sell","Sell"
"Hillenbrand","HI","Sell","Neutral","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Strong Sell","Neutral","Strong Buy","Neutral"
"Hope Bancorp","HOPE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Horace Mann Educators","HMN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Hornbeck","HOS","Neutral","Strong Buy","Strong Buy","Neutral"
"Hub Group","HUBG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ILG","ILG","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Sell","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Neutral","Neutral","Strong Sell","Sell"
"Innospec","IOSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Inogen Inc","INGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Buy","Strong Sell","Strong Sell","Sell"
"Integer Hld","ITGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Integra","IART","Strong Sell","Strong Sell","Sell","Strong Buy"
"Inter Parfums","IPAR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Strong Buy","Buy","Neutral","Strong Buy"
"Interface, Inc.","TILE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"INTL FCStone","INTL","Sell","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Invacare","IVC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Investment Tech","ITG","Buy","Neutral","Buy","Strong Buy"
"Iridium","IRDM","Strong Sell","Neutral","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Itron","ITRI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"J & J Snack Foods","JJSF","Strong Sell","Strong Sell","Neutral","Strong Buy"
"John Bean Tech","JBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaiser","KALU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Strong Sell","Strong Sell","Sell","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Buy","Sell","Neutral","Strong Buy"
"Kelly Services A","KELYA","Neutral","Strong Buy","Strong Buy","Neutral"
"Kirklands","KIRK","Strong Buy","Strong Buy","Strong Buy","Buy"
"Kite","KRG","Strong Sell","Strong Buy","Strong Buy","Strong Sell"
"Knight Transportation","KNX","Strong Buy","Buy","Strong Sell","Sell"
"Kopin","KOPN","Neutral","Sell","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Korn/Ferry","KFY","Buy","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Buy","Neutral","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Lannett Com","LCI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Strong Buy","Strong Sell","Neutral","Neutral"
"Legacy Texas Financial Grp","LTXB","Sell","Strong Buy","Strong Buy","Strong Buy"
"Lendingtree","TREE","Strong Buy","Strong Buy","Neutral","Neutral"
"Lexington","LXP","Strong Buy","Strong Buy","Strong Buy","Sell"
"LGI Homes","LGIH","Neutral","Buy","Neutral","Neutral"
"LHC Group","LHCG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Strong Buy","Strong Buy","Neutral","Buy"
"Liquidity Services","LQDT","Strong Buy","Strong Buy","Strong Buy","Buy"
"Lithia Motors","LAD","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Littelfuse","LFUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LivePerson","LPSN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Lsb Industries","LXU","Strong Sell","Strong Buy","Strong Buy","Strong Sell"
"LSC Communications","LKSD","Sell","Neutral","Strong Sell","Sell"
"LTC Properties","LTC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Lumber Liquidators","LL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Lumentum Holdings Inc","LITE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Luminex","LMNX","Sell","Strong Buy","Neutral","Strong Buy"
"Lydall","LDL","Strong Buy","Strong Buy","Strong Buy","Neutral"
"M/I Homes","MHO","Strong Buy","Buy","Strong Sell","Sell"
"Magellan Health","MGLN","Strong Buy","Neutral","Strong Sell","Neutral"
"Maiden Holdings","MHLD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"ManTech","MANT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Buy","Strong Buy","Strong Buy","Strong Buy"
"Marriot Vacations Worldwide","VAC","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Marten Transport","MRTN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Buy","Strong Buy","Strong Buy","Strong Buy"
"Matson","MATX","Neutral","Buy","Strong Buy","Strong Buy"
"Matthews","MATW","Strong Sell","Neutral","Strong Sell","Strong Sell"
"MDC","MDC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Medidata","MDSO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MEDIFAST","MED","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meridian","VIVO","Sell","Strong Buy","Buy","Neutral"
"Merit","MMSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Strong Buy","Strong Buy","Neutral","Neutral"
"Methode Electronics","MEI","Strong Buy","Strong Buy","Neutral","Neutral"
"MicroStrategy","MSTR","Buy","Strong Buy","Strong Buy","Neutral"
"MiMedx","MDXG","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Strong Buy","Neutral","Sell","Neutral"
"Mobile Mini","MINI","Neutral","Strong Sell","Sell","Strong Buy"
"Momenta","MNTA","Neutral","Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Strong Sell","Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Sell","Neutral","Neutral","Neutral"
"Monro Muffler Brake","MNRO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Moog","MOGa","Strong Buy","Strong Buy","Neutral","Neutral"
"Motorcar Parts","MPAA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Movado","MOV","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Strong Buy","Strong Buy","Neutral","Buy"
"Mueller Industries","MLI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Multi-Color","LABL","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Sell","Strong Buy","Strong Buy","Strong Buy"
