"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"BofI Holding","BOFI","-0.28%","-6.59%","-6.59%","29.50%","37.11%","26.08%"
"Boise Cascad Llc","BCC","-0.12%","-0.92%","-5.09%","7.52%","41.35%","29.29%"
"Boston Private","BPFH","-0.34%","-1.70%","-10.25%","-6.47%","-7.07%","14.86%"
"Bottomline","EPAY","-4.19%","-5.03%","2.33%","54.21%","88.58%","94.76%"
"Boyd Gaming","BYD","1.50%","-4.57%","4.18%","2.48%","41.47%","110.18%"
"Brady","BRC","0.95%","0.54%","-4.49%","-1.72%","13.22%","58.38%"
"Briggs&Stratton","BGG","0.71%","2.89%","-3.40%","-32.72%","-27.27%","-7.63%"
"Brinks","BCO","-0.63%","0.51%","-2.04%","0.51%","1.15%","153.28%"
"Bristow","BRS","1.07%","-4.13%","3.66%","5.05%","94.10%","-68.59%"
"Brookline Bancorp","BRKL","-1.35%","-3.18%","-3.18%","16.24%","23.31%","61.93%"
"Brooks Automation","BRKS","-2.77%","-1.37%","-9.22%","26.67%","22.21%","186.35%"
"Buckle","BKE","3.89%","1.91%","-7.32%","1.26%","37.82%","-43.64%"
"Cabot","CCMP","-0.55%","0.19%","8.87%","25.67%","57.89%","160.76%"
"CACI","CACI","-2.92%","-2.62%","0.21%","29.20%","33.18%","108.21%"
"Cal-Maine","CALM","-0.67%","-0.67%","-3.56%","0.56%","17.63%","-17.47%"
"CalAmp","CAMP","1.17%","-1.87%","-6.75%","5.09%","15.37%","31.62%"
"Calavo Growers","CVGW","0.27%","-1.91%","-4.74%","9.60%","25.51%","69.69%"
"Caleres","CAL","0.24%","-4.63%","-3.64%","-0.36%","21.57%","0.97%"
"California Water Service","CWT","-1.46%","-1.70%","1.50%","-10.69%","3.45%","88.11%"
"Callaway Golf","ELY","-0.73%","0.47%","-1.34%","37.47%","49.73%","109.06%"
"Cambrex","CBM","0.08%","1.83%","17.87%","27.81%","-0.49%","24.57%"
"Cantel Medical","CMD","0.09%","-4.17%","-5.38%","-11.21%","24.09%","66.44%"
"Capella","CPLA","-0.38%","-0.05%","2.97%","34.56%","54.07%","102.19%"
"Capstead Mortgage","CMO","0.96%","-2.45%","-7.10%","-3.24%","-14.15%","-24.39%"
"Carbo Ceramics","CRR","-2.35%","-1.44%","5.99%","-6.19%","38.81%","-70.93%"
"Cardtronics","CATM","-0.60%","-5.06%","-0.12%","33.69%","-22.55%","-33.21%"
"Career","CECO","-0.05%","-0.27%","11.03%","50.83%","118.99%","472.96%"
"Caretrust Inc","CTRE","0.85%","-0.60%","-2.47%","-0.95%","-9.04%","27.89%"
"Carrizo Oil&Gas","CRZO","2.42%","-0.42%","2.64%","33.41%","83.04%","-25.54%"
"Cato","CATO","-0.20%","-3.65%","0.12%","57.35%","46.23%","-34.78%"
"Cavco","CVCO","-1.10%","-3.50%","-1.46%","35.32%","53.87%","182.57%"
"Cedar Realty","CDR","1.54%","-4.74%","-4.35%","-24.01%","-10.81%","-31.04%"
"Celadon","CGIP","3.20%","-10.22%","-9.66%","-54.69%","-35.56%","-86.64%"
"Central Garden&Pet","CENT","0.23%","0.23%","-1.97%","9.69%","32.70%","364.53%"
"Central Garden&Pet A","CENTA","0.15%","0.18%","-2.60%","5.20%","27.89%","293.55%"
"Century Aluminum","CENX","-0.92%","-2.34%","-14.78%","-34.22%","-22.59%","38.63%"
"CEVA","CEVA","-2.11%","-4.88%","-0.33%","-34.56%","-34.56%","61.24%"
"Chart Industries","GTLS","1.81%","1.03%","21.08%","61.95%","124.39%","177.99%"
"Chemed","CHE","-2.74%","-2.50%","-2.52%","28.64%","58.02%","110.58%"
"Chemours Co","CC","-1.09%","0.89%","2.96%","-9.67%","-5.67%","314.10%"
"Chesapeake Lodging","CHSP","0.74%","-2.88%","-1.42%","15.73%","25.20%","-2.25%"
"Chuy's Holdings","CHUY","-1.08%","-1.08%","1.90%","14.44%","38.66%","12.99%"
"Cincinnati Bell","CBB","1.92%","-0.75%","-15.02%","-36.21%","-28.11%","-31.97%"
"CIRCOR","CIR","-0.09%","8.76%","16.78%","-11.48%","-17.05%","-9.91%"
"City Holding","CHCO","-0.92%","0.83%","5.91%","20.10%","23.05%","68.04%"
"Clearwater Paper","CLW","5.02%","0.88%","-1.50%","-49.34%","-53.58%","-60.92%"
"Cloud Peak Energy","CLD","0.00%","-10.56%","-23.66%","-39.10%","-19.35%","-14.78%"
"CMTSU Liquidation","CBRI","0.00%","-0.00%","-25.00%","-80.00%","-92.86%","-99.91%"
"Cogent","CCOI","-0.48%","-0.38%","-3.62%","14.68%","25.94%","63.42%"
"Coherent","COHR","-4.80%","-4.47%","6.83%","-42.35%","-39.96%","180.76%"
"Cohu","COHU","-2.31%","-0.91%","1.96%","13.67%","38.30%","151.77%"
"Columbia Banking","COLB","-1.23%","-3.66%","-1.85%","-6.08%","2.49%","26.59%"
"Comfort Systems","FIX","0.74%","14.18%","18.38%","25.43%","63.43%","98.08%"
"Community Bank System","CBU","-0.78%","-1.42%","6.11%","18.53%","14.90%","66.65%"
"Community Health Systems","CYH","7.37%","9.84%","7.03%","-21.36%","-51.31%","-94.27%"
"Computer Programs&Systems","CPSI","-8.42%","-9.09%","-6.91%","3.16%","0.98%","-33.72%"
"Comtech","CMTL","-1.24%","0.12%","3.22%","49.32%","78.83%","14.65%"
"CONMED","CNMD","-0.48%","-1.38%","-1.46%","43.40%","42.45%","28.86%"
"Consolidated Communications","CNSL","0.72%","-2.71%","0.40%","3.12%","-31.65%","-36.93%"
"Contango Oil&Gas","MCF","2.74%","-4.10%","-0.35%","19.32%","-6.18%","-38.78%"
"Cooper Stnd","CPS","-0.34%","-0.65%","2.07%","9.08%","32.94%","107.81%"
"Core-Mark","CORE","1.55%","1.72%","7.66%","-23.02%","-35.07%","-61.76%"
"CoreSite","COR","-1.75%","0.92%","1.83%","-0.76%","2.31%","125.16%"
"Corindus Vascular Robotics","CR3","0.00%","-4.47%","21.33%","6.70%","-36.43%","-73.45%"
"CorVel","CRVL","-0.18%","-1.08%","-0.00%","3.40%","14.20%","71.15%"
"CPB","CPF","-1.17%","-4.28%","-4.41%","-6.94%","-10.54%","20.85%"
"Cray","CRAY","-2.04%","-9.11%","-5.71%","-1.03%","17.11%","-7.67%"
"Crocs","CROX","-0.94%","4.55%","3.17%","41.69%","126.42%","13.86%"
"Cross Country","CCRN","-1.02%","-1.19%","1.57%","-9.01%","-4.99%","-3.81%"
"CryoLife","CRY","-2.36%","-4.30%","1.22%","51.17%","55.23%","164.38%"
"CSG Systems","CSGS","-2.04%","-0.81%","-2.44%","-7.85%","-3.17%","29.84%"
"CTS Corp","CTS","-1.41%","-3.19%","-4.78%","35.34%","57.34%","85.47%"
"Cubic","CUB","-1.84%","-3.06%","0.91%","12.81%","40.44%","49.88%"
"Customers Bancorp","CUBI","-2.98%","-12.84%","-13.63%","-3.66%","-15.86%","-0.44%"
"CVB Financial","CVBF","0.04%","0.60%","3.37%","0.38%","8.99%","33.54%"
"Daktronics","DAKT","0.72%","-0.59%","-3.68%","-8.21%","-15.61%","-26.68%"
"Darling Ingredients","DAR","-0.40%","0.20%","1.12%","9.87%","22.58%","55.02%"
"Dave & Buster’s Entertainment","PLAY","3.04%","-0.69%","1.29%","-13.49%","-24.78%","23.02%"
"Depomed","DEPO","5.21%","5.47%","27.27%","7.83%","-14.06%","-72.44%"
"DHI Group","DHX","0.00%","-2.38%","-10.87%","7.89%","-6.82%","-74.28%"
"Diamondrock Hospitality","DRH","-0.17%","-3.06%","-3.38%","3.81%","0.17%","-7.06%"
"Digi","DGII","0.00%","3.04%","-3.90%","41.88%","32.20%","33.89%"
"Dime Community","DCOM","-2.79%","-13.65%","-12.56%","-16.95%","-15.74%","2.35%"
"DineEquity","DIN","-0.35%","4.97%","-4.76%","41.06%","74.32%","-31.20%"
"Diodes","DIOD","-1.92%","-3.94%","5.95%","28.50%","37.87%","66.02%"
"Diplomat Pharmacy","DPLO","-2.24%","0.52%","-16.60%","6.68%","35.59%","-53.64%"
"Donnelley Financial Solutions","DFIN","1.06%","0.53%","20.21%","7.44%","-10.09%","-"
"Dorman","DORM","2.09%","3.40%","5.15%","20.51%","-1.86%","39.60%"
"DSP Group","DSPG","-4.30%","-6.13%","-0.81%","-2.00%","0.00%","40.32%"
"DXP Enterprises","DXPE","-0.74%","-6.80%","3.31%","36.29%","40.91%","9.81%"
"Eagle Pharm","EGRX","-1.96%","-2.77%","3.12%","47.64%","60.70%","-18.37%"
"EastGroup Properties","EGP","-0.36%","1.79%","-1.56%","6.14%","7.06%","55.83%"
"Ebix","EBIX","-3.31%","-4.95%","0.90%","-0.57%","36.57%","154.28%"
"Echo Global","ECHO","-0.15%","5.37%","9.85%","15.54%","133.57%","0.15%"
"eHealth","EHTH","-0.82%","-5.40%","-1.12%","32.24%","35.12%","41.18%"
"El Paso Electric","EE","0.65%","0.90%","3.36%","11.20%","17.13%","68.95%"
"El Pollo Loco Holdings Inc","LOCO","-2.51%","-0.85%","1.30%","17.68%","-13.06%","-38.00%"
"Electro Scientific","ESIO","1.59%","1.88%","12.85%","-16.43%","105.15%","289.35%"
"Electronics for Imaging","EFII","1.28%","-0.38%","3.49%","15.34%","-30.26%","-25.47%"
"Emergent Biosolutions","EBS","-1.10%","-1.85%","1.81%","14.03%","47.73%","61.41%"
"Employers","EIG","2.09%","8.43%","14.32%","4.28%","5.71%","92.92%"
"Enanta","ENTA","1.44%","-13.38%","-19.61%","65.95%","152.94%","92.26%"
"Encore Capital","ECPG","-0.14%","-1.22%","-0.82%","-13.66%","-10.25%","-15.48%"
"Encore Wire","WIRE","0.43%","-2.51%","-3.31%","-4.01%","5.06%","36.03%"
"Engility","EGL","-0.97%","-1.23%","9.58%","19.35%","15.52%","54.54%"
"Enova International Inc","ENVA","-0.79%","-17.33%","-15.08%","105.59%","122.42%","72.84%"
"Enpro Industries","NPO","0.89%","2.66%","5.96%","-20.35%","-2.72%","46.96%"
"ePlus","PLUS","-0.91%","-2.83%","1.87%","30.32%","19.08%","154.88%"
"Era Group Inc","ERA","1.37%","5.07%","7.80%","31.07%","60.11%","-16.77%"
"ESCO Technologies","ESE","-0.89%","-2.48%","4.36%","1.24%","-0.73%","60.23%"
"Essendant Inc","ESND","5.54%","18.08%","22.22%","76.81%","32.18%","-55.49%"
"Ethan Allen Interiors","ETH","0.45%","-4.67%","-8.55%","-20.64%","-30.50%","-25.64%"
"Evercore","EVR","-1.55%","-2.07%","4.42%","23.33%","40.68%","88.78%"
"EW Scripps A","SSP","1.11%","-1.62%","-5.14%","-18.49%","-34.97%","-42.01%"
"ExlServices","EXLS","-1.38%","-3.32%","2.49%","-1.64%","1.71%","53.11%"
"Exponent","EXPO","-1.73%","-3.30%","-2.02%","36.15%","46.67%","8.79%"
"Express","EXPR","2.63%","0.83%","6.78%","-3.74%","57.58%","-48.69%"
"Exterran Corp","EXTN","2.15%","3.26%","9.36%","-12.28%","1.47%","-"
"EZCORP","EZPW","-2.16%","-8.50%","-6.22%","-7.38%","34.52%","59.38%"
"Fabrinet","FN","-0.34%","-1.96%","3.83%","34.01%","-14.84%","107.22%"
"FARO","FARO","-2.53%","15.41%","21.77%","43.40%","71.94%","53.57%"
"Federal Signal","FSS","-1.85%","-2.99%","-0.85%","16.18%","25.75%","56.02%"
"Fidelity","LION","-0.66%","-4.16%","-7.13%","9.91%","12.01%","23.25%"
"Fiesta","FRGI","-1.19%","-2.85%","-2.52%","52.63%","67.63%","-50.11%"
"First Bancorp","FBP","-1.56%","-1.20%","6.21%","60.98%","39.39%","90.49%"
"First Commonwealth Financial","FCF","-2.33%","4.82%","9.21%","20.04%","31.72%","86.85%"
"First Financial Bancorp","FFBC","-1.46%","-0.66%","-3.04%","14.99%","16.09%","59.39%"
"First Financial Bankshares","FFIN","0.44%","-2.50%","9.58%","25.64%","31.17%","66.57%"
"First Midwest","FMBI","-0.07%","2.41%","3.40%","11.33%","20.24%","42.41%"
"First NBC Bank","FNBCQ","-18.85%","-20.00%","-20.00%","300.00%","100.00%","-99.90%"
"FirstCash","FCFS","0.00%","-11.68%","-9.95%","22.16%","41.46%","102.61%"
"Five Below","FIVE","0.82%","-1.66%","-0.81%","46.23%","96.36%","163.03%"
"Flotek","FTK","0.98%","0.33%","-3.75%","-33.91%","-62.76%","-82.01%"
"Forestar","FOR","0.22%","-0.88%","8.74%","1.82%","30.61%","75.00%"
"Forrester","FORR","3.93%","6.31%","8.05%","4.75%","11.30%","48.02%"
"Forward Air","FWRD","-0.46%","7.64%","4.09%","8.15%","22.55%","27.95%"
"Four Corners Property Trust Inc","FCPT","0.89%","1.34%","1.22%","-2.80%","-1.34%","-"
"Fox Factory","FOXF","-0.20%","-3.54%","2.72%","26.25%","29.25%","208.88%"
"Francescass","FRAN","2.43%","5.26%","7.10%","9.44%","-14.89%","-34.21%"
"Franklin Electric","FELE","-1.15%","-4.17%","3.74%","2.72%","17.14%","63.37%"
"Franklin Street Properties","FSP","0.12%","-1.63%","-1.74%","-21.32%","-19.37%","-28.21%"
"Freds","FRED","-1.40%","2.91%","-1.40%","-47.65%","-69.23%","-88.25%"
"FTD Companies Inc","FTD","5.03%","3.50%","-27.55%","-50.63%","-82.05%","-87.81%"
"FutureFuel","FF","-0.15%","0.45%","-5.03%","-4.83%","-9.94%","17.22%"
"G-III Apparel","GIII","-0.20%","-3.28%","3.87%","21.47%","69.61%","-37.96%"
"Gannett","GCI","2.23%","2.23%","-2.23%","-9.15%","15.84%","-16.76%"
"Genesco","GCO","-0.12%","0.25%","0.25%","22.92%","22.92%","-38.24%"
"Gentherm","THRM","-0.79%","7.64%","10.49%","37.64%","31.43%","-13.17%"
"Geo","GEO","0.12%","1.14%","-4.28%","8.90%","-12.56%","2.11%"
"Geospace","GEOS","-4.40%","-3.14%","-3.74%","7.17%","-7.58%","-20.30%"
"Getty","GTY","0.96%","-0.04%","0.82%","4.38%","9.00%","72.76%"
"Gibraltar Industries","ROCK","-3.44%","11.67%","11.38%","27.58%","39.40%","119.96%"
"Glacier","GBCI","-1.26%","-2.07%","9.58%","9.47%","22.50%","55.33%"
"Glatfelter","GLT","0.55%","-0.73%","4.54%","-5.50%","12.81%","-0.73%"
"Government Propertiesome","GOV","2.38%","-3.96%","-3.40%","-18.82%","-16.99%","-12.14%"
"Great Western Bancorp Inc","GWB","-0.64%","0.21%","-0.38%","5.60%","7.00%","60.05%"
"Green Dot","GDOT","-2.42%","-4.39%","4.39%","30.34%","95.28%","279.05%"
"Green Plains Energy","GPRE","-0.92%","2.54%","-5.28%","-4.15%","-14.55%","-28.06%"
"Greenbrier","GBX","-1.06%","-2.61%","3.42%","4.97%","23.51%","22.30%"
"Greenhill&Co","GHL","-1.23%","-3.47%","11.11%","64.10%","74.39%","-18.64%"
"Griffon","GFF","-0.86%","-3.35%","-2.54%","-14.99%","-16.43%","0.35%"
"Group 1 Automotive","GPI","2.65%","5.66%","9.75%","-0.25%","18.95%","-27.00%"
"Guess?","GES","1.87%","1.31%","3.76%","32.52%","68.58%","2.19%"
"Gulf Island Fabrication","GIFI","0.00%","-0.54%","2.22%","-31.50%","-18.94%","-19.37%"
"H B Fuller","FUL","-0.64%","0.68%","3.85%","4.05%","9.15%","39.92%"
"Haemonetics","HAE","-2.70%","-2.94%","6.89%","65.56%","134.42%","140.34%"
"Hanmi","HAFC","1.62%","-7.71%","-12.82%","-17.13%","-12.22%","-0.63%"
"Harmonic","HLIT","5.00%","8.00%","6.18%","12.50%","15.24%","-21.38%"
"Harsco","HSC","1.02%","2.28%","13.33%","32.17%","60.06%","79.40%"
"Haverty Furniture","HVT","0.25%","-2.68%","-7.85%","-11.92%","-18.57%","-10.05%"
"Hawaiian","HA","1.27%","9.49%","10.25%","-0.13%","-5.80%","83.24%"
"Hawkins","HWKN","-0.93%","-1.19%","1.36%","5.82%","-17.41%","2.11%"
"Haynes","HAYN","1.25%","3.35%","13.54%","31.86%","37.92%","-0.73%"
"HCI Group Inc","HCI","1.25%","2.22%","2.53%","43.44%","-5.07%","-4.43%"
"Healthcare Services","HCSG","-1.05%","0.63%","-8.68%","-24.79%","-24.07%","13.58%"
"Healthequity Inc","HQY","-2.98%","-7.18%","-3.83%","58.85%","57.00%","120.20%"
"HealthStream","HSTM","-1.40%","1.06%","-0.86%","18.96%","19.63%","-1.82%"
"Heartland Express","HTLD","0.10%","-3.43%","1.76%","-18.08%","-9.56%","-10.36%"
"Heidrick&Struggles","HSII","-1.16%","-0.87%","-3.66%","39.31%","83.87%","56.38%"
"Helix","HLX","3.32%","14.24%","26.79%","36.21%","59.47%","22.70%"
"HFF","HF","-0.05%","20.86%","26.38%","-9.58%","18.29%","2.42%"
"Hibbett Sports","HIBB","1.94%","1.50%","3.28%","15.93%","53.07%","-48.08%"
"HighPoint","HPR","-0.59%","-4.27%","11.63%","30.99%","104.88%","18.31%"
"Hillenbrand","HI","-0.91%","-0.81%","2.41%","9.28%","35.88%","72.25%"
"HMS Holdings","HMSY","0.13%","-1.33%","5.72%","39.65%","18.59%","105.47%"
"Home BancShares","HOMB","0.04%","1.00%","2.69%","0.26%","-6.87%","-41.46%"
"Hope Bancorp","HOPE","-0.18%","-3.26%","-6.83%","-7.29%","-4.68%","10.23%"
"Horace Mann Educators","HMN","-0.57%","-2.70%","-4.53%","-1.93%","16.58%","22.73%"
"Hornbeck","HOS","2.75%","-2.41%","24.36%","55.95%","102.08%","-73.35%"
"Hub Group","HUBG","-0.33%","-1.93%","-9.49%","-4.38%","36.51%","8.71%"
"Iconix Brand","ICON","-0.82%","-11.67%","-11.67%","-58.91%","-92.11%","-97.56%"
"ICU Medical","ICUI","-0.73%","-4.62%","-2.44%","31.44%","64.48%","184.13%"
"II-VI","IIVI","-5.91%","-6.01%","-0.35%","-10.12%","9.33%","148.24%"
"ILG","ILG","-0.29%","0.29%","2.98%","19.94%","27.46%","60.23%"
"Independent Bank","INDB","-0.78%","-1.72%","12.08%","26.84%","22.63%","83.21%"
"Ingevity","NGVT","-2.69%","9.96%","18.91%","36.80%","63.06%","-"
"Innophoss","IPHS","-6.17%","-8.14%","-6.49%","-3.42%","-6.41%","-12.33%"
"Innospec","IOSP","-1.20%","-0.82%","1.23%","11.05%","23.08%","81.27%"
"Inogen Inc","INGN","-1.97%","-3.69%","2.83%","63.69%","102.26%","338.42%"
"Insight Enterprises","NSIT","-1.02%","-1.43%","-0.52%","29.54%","20.65%","83.77%"
"Insperity","NSP","-4.88%","-2.45%","-1.95%","66.52%","118.34%","89.94%"
"Installed Building","IBP","1.23%","-2.19%","-3.77%","-29.36%","-2.28%","97.46%"
"Integer Hld","ITGR","-1.11%","-1.79%","8.28%","57.28%","56.42%","43.39%"
"Integra","IART","-0.36%","-2.31%","-2.36%","27.89%","24.64%","90.92%"
"Inter Parfums","IPAR","-1.09%","3.15%","9.46%","35.79%","52.65%","94.14%"
"Interactive Brokers","IBKR","-2.51%","-4.38%","-7.84%","1.05%","48.13%","49.02%"
"Interface, Inc.","TILE","0.23%","-6.17%","-5.16%","-12.33%","15.75%","-15.09%"
"INTL FCStone","INTL","-1.15%","-2.62%","2.75%","25.70%","36.41%","83.33%"
"Intrepid Potash","IPI","-0.96%","0.49%","-0.24%","-13.66%","35.64%","-51.87%"
"Invacare","IVC","-0.57%","1.74%","-6.17%","3.86%","11.82%","2.64%"
"Investment Tech","ITG","-1.52%","-2.43%","5.04%","14.75%","1.61%","8.55%"
"Iridium","IRDM","-1.39%","-1.39%","9.26%","50.00%","78.79%","138.54%"
"iRobot","IRBT","-3.98%","8.12%","1.37%","0.35%","-27.78%","149.98%"
"Itron","ITRI","0.17%","-1.24%","-1.82%","-12.76%","-18.60%","84.61%"
"J & J Snack Foods","JJSF","0.14%","-0.41%","0.45%","1.17%","18.89%","29.78%"
"John Bean Tech","JBT","-4.40%","16.39%","21.55%","-0.99%","20.75%","200.96%"
"Kaiser","KALU","-0.51%","-1.54%","5.43%","3.26%","14.02%","30.65%"
"Kaman","KAMN","-2.03%","-2.09%","-5.23%","10.55%","26.70%","64.81%"
"KapStone Paper&Packaging","KS","0.14%","0.49%","0.66%","53.55%","49.98%","48.89%"
"Kelly Services A","KELYA","-1.12%","1.58%","3.80%","-12.87%","3.71%","59.04%"
"Kirklands","KIRK","0.72%","-0.88%","-4.09%","-5.94%","21.62%","-58.76%"
"Kite","KRG","2.47%","-0.54%","-1.01%","-15.41%","-20.59%","-37.20%"
"Knight Transportation","KNX","0.37%","-7.55%","-16.25%","-26.33%","-8.75%","19.12%"
"Kopin","KOPN","-1.32%","-1.96%","2.74%","-6.25%","-16.90%","0.67%"
"Koppers","KOP","-0.68%","-3.31%","-5.19%","-28.29%","0.00%","79.80%"
"Korn/Ferry","KFY","-1.93%","-0.69%","2.39%","57.56%","93.59%","94.74%"
"Kraton","KRA","-2.99%","-0.48%","1.43%","-4.36%","24.99%","124.51%"
"Kulicke&Soffa","KLIC","-2.19%","-0.75%","7.52%","8.05%","21.09%","152.64%"
"La-Z-Boy","LZB","-1.46%","-4.09%","-2.56%","-2.40%","-8.70%","19.88%"
