"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"ANI Pharma","ANIP","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Anika","ANIK","Strong Buy","Strong Buy","Buy","Strong Sell"
"Anixter","AXE","Neutral","Strong Buy","Strong Buy","Neutral"
"Apogee","APOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Applied Industrial Technologies","AIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ArcBest Corp","ARCB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Archrock","AROC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Asbury Automotive","ABG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ASGN","ASGN","Strong Sell","Buy","Strong Buy","Strong Buy"
"Assertio Therapeutics","ASRT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Astec","ASTE","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Atlas Air","AAWW","Strong Sell","Strong Sell","Strong Sell","Buy"
"ATN Int","ATNI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Avista","AVA","Strong Buy","Strong Buy","Neutral","Buy"
"Axon Enterprise","AAXN","Strong Buy","Buy","Strong Buy","Strong Buy"
"AZZ","AZZ","Sell","Strong Buy","Strong Buy","Strong Buy"
"B&G Foods","BGS","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Badger Meter","BMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Banc of California","BANC","Buy","Neutral","Strong Buy","Strong Buy"
"Banner","BANR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Barnes","B","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Bel Fuse B","BELFB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Belmond","BEL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Benchmark Electronics","BHE","Buy","Buy","Strong Sell","Sell"
"Big 5","BGFV","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Strong Sell","Neutral","Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Sell","Sell","Strong Sell","Buy"
"Blucora","BCOR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"BofI Holding","BOFI","Strong Buy","Buy","Sell","Strong Buy"
"Boise Cascad Llc","BCC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Boston Private","BPFH","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Bottomline","EPAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Brady","BRC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Briggs&Stratton","BGG","Neutral","Strong Buy","Strong Buy","Sell"
"Brinks","BCO","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Bristow","BRS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Brookline Bancorp","BRKL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Brooks Automation","BRKS","Strong Buy","Sell","Neutral","Strong Buy"
"Buckle","BKE","Buy","Strong Buy","Strong Buy","Strong Buy"
"Cabot","CCMP","Buy","Strong Sell","Neutral","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CalAmp","CAMP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Caleres","CAL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Cambrex","CBM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Sell","Sell","Strong Sell","Neutral"
"Capstead Mortgage","CMO","Sell","Neutral","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Buy","Sell","Strong Sell","Strong Sell"
"Cardtronics","CATM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Career","CECO","Strong Sell","Strong Sell","Buy","Strong Buy"
"Caretrust Inc","CTRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Strong Buy","Sell","Strong Sell","Neutral"
"Cato","CATO","Strong Sell","Sell","Strong Buy","Strong Buy"
"Cavco","CVCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Celadon","CGIP","Strong Buy","Strong Buy","Buy","Strong Sell"
"Central Garden&Pet","CENT","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Central Garden&Pet A","CENTA","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Century Aluminum","CENX","Strong Buy","Sell","Strong Sell","Strong Sell"
"CEVA","CEVA","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Chart Industries","GTLS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Chemed","CHE","Sell","Strong Buy","Neutral","Strong Buy"
"Chemours Co","CC","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Chesapeake Lodging","CHSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Neutral","Strong Sell","Strong Sell","Neutral"
"Cincinnati Bell","CBB","Strong Buy","Buy","Strong Sell","Strong Sell"
"CIRCOR","CIR","Strong Sell","Neutral","Neutral","Strong Sell"
"City Holding","CHCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Buy","Strong Buy","Buy","Strong Sell"
"Cloud Peak Energy","CLD","Buy","Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Cogent","CCOI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Coherent","COHR","Strong Buy","Buy","Strong Buy","Neutral"
"Cohu","COHU","Buy","Neutral","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Comfort Systems","FIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Buy","Strong Buy","Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Buy","Sell","Strong Sell","Strong Sell"
"Comtech","CMTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Sell","Buy","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Contango Oil&Gas","MCF","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Cooper Stnd","CPS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CoreSite","COR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Strong Buy","Neutral","Neutral","Strong Sell"
"CorVel","CRVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CPB","CPF","Strong Buy","Strong Buy","Neutral","Neutral"
"Cray","CRAY","Strong Sell","Strong Sell","Strong Sell","Sell"
"Crocs","CROX","Buy","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Strong Buy","Buy","Strong Sell","Strong Sell"
"CryoLife","CRY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CTS Corp","CTS","Strong Sell","Neutral","Buy","Strong Buy"
"Cubic","CUB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Strong Buy","Sell","Strong Sell","Strong Sell"
"CVB Financial","CVBF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Daktronics","DAKT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"DHI Group","DHX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Digi","DGII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Neutral","Buy","Strong Sell","Sell"
"DineEquity","DIN","Buy","Strong Buy","Strong Buy","Strong Buy"
"Diodes","DIOD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Donnelley Financial Solutions","DFIN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DXP Enterprises","DXPE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Buy","Neutral","Neutral","Strong Buy"
"Echo Global","ECHO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Sell","Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Electro Scientific","ESIO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Electronics for Imaging","EFII","Strong Buy","Strong Buy","Buy","Neutral"
"Emergent Biosolutions","EBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Employers","EIG","Strong Buy","Buy","Strong Buy","Strong Buy"
"Enanta","ENTA","Neutral","Sell","Sell","Strong Buy"
"Encore Capital","ECPG","Neutral","Strong Buy","Strong Buy","Neutral"
"Encore Wire","WIRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Engility","EGL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ePlus","PLUS","Strong Buy","Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Sell","Strong Sell","Sell","Buy"
"ESCO Technologies","ESE","Sell","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Sell","Neutral","Strong Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Evercore","EVR","Strong Sell","Strong Sell","Buy","Strong Buy"
"EW Scripps A","SSP","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ExlServices","EXLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Exponent","EXPO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Express","EXPR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Exterran Corp","EXTN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"EZCORP","EZPW","Strong Buy","Sell","Strong Sell","Neutral"
"Fabrinet","FN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Buy","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Fiesta","FRGI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"First Bancorp","FBP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bankshares","FFIN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Sell","Neutral","Strong Sell","Strong Sell"
"FirstCash","FCFS","Strong Buy","Buy","Neutral","Strong Buy"
"Five Below","FIVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forward Air","FWRD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Sell","Sell","Neutral","Strong Sell"
"Franklin Electric","FELE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Sell","Strong Buy","Neutral","Strong Sell"
"Freds","FRED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FTD Companies Inc","FTD","Strong Buy","Neutral","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"G-III Apparel","GIII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gannett","GCI","Buy","Strong Buy","Neutral","Neutral"
"Genesco","GCO","Buy","Strong Buy","Strong Buy","Strong Buy"
"Gentherm","THRM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Strong Buy","Strong Buy","Buy","Strong Buy"
"Geospace","GEOS","Buy","Strong Buy","Strong Buy","Sell"
"Getty","GTY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Government Propertiesome","GOV","Neutral","Strong Buy","Strong Buy","Neutral"
"Great Western Bancorp Inc","GWB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Green Dot","GDOT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Strong Buy","Strong Buy","Neutral","Sell"
"Greenbrier","GBX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Griffon","GFF","Neutral","Strong Buy","Strong Sell","Sell"
"Group 1 Automotive","GPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Guess?","GES","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Buy","Strong Buy","Neutral","Strong Sell"
"H B Fuller","FUL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Harmonic","HLIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Neutral","Strong Buy","Strong Buy","Neutral"
"Hawaiian","HA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Hawkins","HWKN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haynes","HAYN","Strong Buy","Sell","Strong Sell","Buy"
"HCI Group Inc","HCI","Strong Sell","Strong Sell","Neutral","Buy"
"Healthcare Services","HCSG","Strong Buy","Strong Buy","Buy","Neutral"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Buy","Strong Buy","Strong Buy","Neutral"
"Heidrick&Struggles","HSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Helix","HLX","Buy","Neutral","Strong Buy","Buy"
"HFF","HF","Sell","Strong Buy","Strong Buy","Strong Buy"
"Hibbett Sports","HIBB","Strong Buy","Strong Buy","Strong Buy","Buy"
"HighPoint","HPR","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Hillenbrand","HI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Sell","Strong Buy","Strong Buy","Neutral"
"Hope Bancorp","HOPE","Strong Buy","Strong Buy","Neutral","Neutral"
"Horace Mann Educators","HMN","Sell","Strong Buy","Strong Buy","Strong Buy"
"Hornbeck","HOS","Strong Buy","Neutral","Neutral","Neutral"
"Hub Group","HUBG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ILG","ILG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Strong Buy","Strong Sell","Strong Sell","Sell"
"Innospec","IOSP","Strong Sell","Buy","Buy","Strong Buy"
"Inogen Inc","INGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Buy","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Strong Sell","Strong Sell","Strong Sell","Sell"
"Integer Hld","ITGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Integra","IART","Buy","Strong Sell","Sell","Strong Buy"
"Inter Parfums","IPAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Interface, Inc.","TILE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"INTL FCStone","INTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Invacare","IVC","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Investment Tech","ITG","Strong Sell","Sell","Buy","Strong Buy"
"Iridium","IRDM","Sell","Strong Buy","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Itron","ITRI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"J & J Snack Foods","JJSF","Strong Sell","Neutral","Sell","Strong Buy"
"John Bean Tech","JBT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Kaiser","KALU","Neutral","Neutral","Neutral","Strong Buy"
"Kaman","KAMN","Strong Sell","Strong Buy","Neutral","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Kelly Services A","KELYA","Sell","Strong Buy","Strong Buy","Neutral"
"Kirklands","KIRK","Strong Buy","Strong Buy","Neutral","Neutral"
"Kite","KRG","Neutral","Strong Buy","Strong Buy","Sell"
"Knight Transportation","KNX","Strong Sell","Strong Sell","Strong Sell","Sell"
"Kopin","KOPN","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Koppers","KOP","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Korn/Ferry","KFY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Buy","Neutral","Neutral","Strong Buy"
"Kulicke&Soffa","KLIC","Neutral","Strong Sell","Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lannett Com","LCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Strong Sell","Strong Sell","Neutral","Neutral"
"Legacy Texas Financial Grp","LTXB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lendingtree","TREE","Strong Buy","Sell","Sell","Neutral"
"Lexington","LXP","Neutral","Strong Buy","Strong Buy","Sell"
"LGI Homes","LGIH","Buy","Strong Buy","Neutral","Neutral"
"LHC Group","LHCG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Sell","Buy","Neutral","Buy"
"Liquidity Services","LQDT","Strong Buy","Neutral","Strong Buy","Buy"
"Lithia Motors","LAD","Buy","Neutral","Strong Sell","Strong Sell"
"Littelfuse","LFUS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"LivePerson","LPSN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Lsb Industries","LXU","Buy","Strong Buy","Strong Buy","Strong Sell"
"LSC Communications","LKSD","Strong Buy","Neutral","Strong Sell","Sell"
"LTC Properties","LTC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Lumber Liquidators","LL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Lumentum Holdings Inc","LITE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Luminex","LMNX","Neutral","Strong Sell","Neutral","Strong Buy"
"Lydall","LDL","Neutral","Strong Buy","Strong Buy","Neutral"
"M/I Homes","MHO","Strong Buy","Buy","Strong Sell","Sell"
"Magellan Health","MGLN","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Maiden Holdings","MHLD","Sell","Strong Sell","Strong Sell","Strong Sell"
"ManTech","MANT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Marriot Vacations Worldwide","VAC","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Marten Transport","MRTN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Matson","MATX","Strong Sell","Buy","Strong Buy","Strong Buy"
"Matthews","MATW","Strong Buy","Neutral","Strong Sell","Strong Sell"
"MDC","MDC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Medidata","MDSO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MEDIFAST","MED","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meridian","VIVO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Merit","MMSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Strong Buy","Strong Buy","Neutral","Neutral"
"Methode Electronics","MEI","Strong Buy","Strong Buy","Neutral","Neutral"
"MicroStrategy","MSTR","Buy","Strong Buy","Strong Buy","Neutral"
"MiMedx","MDXG","Strong Buy","Neutral","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Buy","Strong Sell","Strong Sell","Neutral"
"Mobile Mini","MINI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Momenta","MNTA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Monro Muffler Brake","MNRO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Buy","Strong Buy","Neutral","Neutral"
"Motorcar Parts","MPAA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Movado","MOV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Strong Buy","Neutral","Strong Sell","Strong Buy"
"Mueller Industries","MLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
