"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Central Garden&Pet","CENT","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Central Garden&Pet A","CENTA","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Century Aluminum","CENX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CEVA","CEVA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Chart Industries","GTLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Chemours Co","CC","Strong Sell","Sell","Strong Sell","Neutral"
"Chesapeake Lodging","CHSP","Sell","Strong Sell","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Cincinnati Bell","CBB","Neutral","Strong Sell","Strong Sell","Strong Sell"
"CIRCOR","CIR","Buy","Strong Buy","Sell","Strong Sell"
"City Holding","CHCO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Cloud Peak Energy","CLD","Sell","Strong Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Sell","Strong Sell","Strong Sell"
"Cogent","CCOI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Coherent","COHR","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Cohu","COHU","Strong Sell","Sell","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Comfort Systems","FIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Buy","Buy","Strong Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Sell","Strong Sell","Sell","Sell"
"Comtech","CMTL","Strong Sell","Sell","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Sell","Sell","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Neutral","Neutral","Neutral","Strong Sell"
"Contango Oil&Gas","MCF","Buy","Sell","Buy","Neutral"
"Cooper Stnd","CPS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Core-Mark","CORE","Buy","Strong Buy","Buy","Strong Sell"
"CoreSite","COR","Strong Sell","Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Neutral","Neutral","Neutral","Strong Sell"
"CorVel","CRVL","Strong Sell","Sell","Strong Buy","Strong Buy"
"CPB","CPF","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Cray","CRAY","Strong Sell","Strong Sell","Strong Sell","Buy"
"Crocs","CROX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CryoLife","CRY","Strong Sell","Sell","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"CTS Corp","CTS","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Cubic","CUB","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Customers Bancorp","CUBI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CVB Financial","CVBF","Buy","Strong Buy","Strong Buy","Strong Buy"
"Daktronics","DAKT","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Strong Sell","Buy","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Strong Buy","Neutral","Neutral","Neutral"
"Depomed","DEPO","Strong Buy","Strong Buy","Strong Buy","Sell"
"DHI Group","DHX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Digi","DGII","Neutral","Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"DineEquity","DIN","Sell","Neutral","Neutral","Strong Buy"
"Diodes","DIOD","Strong Sell","Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Donnelley Financial Solutions","DFIN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Strong Sell","Strong Sell","Neutral","Neutral"
"DXP Enterprises","DXPE","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Strong Sell","Sell","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Sell","Sell","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Echo Global","ECHO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Sell","Neutral","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Strong Sell","Buy","Buy","Neutral"
"Electro Scientific","ESIO","Strong Buy","Buy","Neutral","Buy"
"Electronics for Imaging","EFII","Strong Sell","Sell","Neutral","Neutral"
"Emergent Biosolutions","EBS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Employers","EIG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enanta","ENTA","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Encore Capital","ECPG","Strong Sell","Strong Sell","Strong Sell","Sell"
"Encore Wire","WIRE","Strong Sell","Strong Sell","Strong Sell","Buy"
"Engility","EGL","Strong Sell","Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Strong Buy","Neutral","Neutral"
"ePlus","PLUS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ESCO Technologies","ESE","Strong Sell","Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"EW Scripps A","SSP","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ExlServices","EXLS","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Exponent","EXPO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Express","EXPR","Buy","Neutral","Strong Buy","Buy"
"Exterran Corp","EXTN","Strong Buy","Strong Buy","Neutral","Neutral"
"EZCORP","EZPW","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Fabrinet","FN","Strong Sell","Sell","Strong Buy","Strong Buy"
"FARO","FARO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Strong Sell","Strong Sell","Buy","Strong Buy"
"Fidelity","LION","Strong Sell","Strong Sell","Sell","Strong Buy"
"Fiesta","FRGI","Strong Sell","Sell","Strong Buy","Strong Buy"
"First Bancorp","FBP","Sell","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Neutral","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Strong Sell","Strong Sell","Sell","Strong Buy"
"First Financial Bankshares","FFIN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Sell","Sell","Strong Sell","Strong Sell"
"FirstCash","FCFS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Five Below","FIVE","Strong Sell","Sell","Strong Buy","Strong Buy"
"Flotek","FTK","Neutral","Neutral","Strong Sell","Strong Sell"
"Forestar","FOR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forward Air","FWRD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Sell","Sell","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"Franklin Electric","FELE","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Freds","FRED","Sell","Strong Sell","Strong Sell","Strong Sell"
"FTD Companies Inc","FTD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Sell","Strong Sell","Neutral","Neutral"
"G-III Apparel","GIII","Strong Sell","Sell","Strong Buy","Strong Buy"
"Gannett","GCI","Strong Buy","Strong Buy","Neutral","Neutral"
"Genesco","GCO","Strong Sell","Neutral","Strong Sell","Neutral"
"Gentherm","THRM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Geospace","GEOS","Strong Sell","Sell","Buy","Sell"
"Getty","GTY","Neutral","Neutral","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Government Propertiesome","GOV","Sell","Strong Sell","Neutral","Strong Sell"
"Great Western Bancorp Inc","GWB","Strong Sell","Sell","Neutral","Strong Buy"
"Green Dot","GDOT","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Greenbrier","GBX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Griffon","GFF","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Group 1 Automotive","GPI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Guess?","GES","Neutral","Neutral","Neutral","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"H B Fuller","FUL","Sell","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Sell","Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Harmonic","HLIT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Hawaiian","HA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Hawkins","HWKN","Strong Sell","Buy","Strong Buy","Neutral"
"Haynes","HAYN","Buy","Strong Buy","Strong Buy","Strong Buy"
"HCI Group Inc","HCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Healthcare Services","HCSG","Strong Sell","Strong Sell","Strong Sell","Sell"
"Healthequity Inc","HQY","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Strong Sell","Sell","Strong Sell","Strong Sell"
"Heidrick&Struggles","HSII","Strong Sell","Strong Sell","Sell","Strong Buy"
"Helix","HLX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HFF","HF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hibbett Sports","HIBB","Strong Buy","Neutral","Strong Sell","Strong Sell"
"HighPoint","HPR","Strong Sell","Buy","Strong Buy","Buy"
"Hillenbrand","HI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Strong Sell","Sell","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Neutral","Strong Buy","Neutral","Neutral"
"Hope Bancorp","HOPE","Strong Sell","Strong Sell","Strong Sell","Sell"
"Horace Mann Educators","HMN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Hornbeck","HOS","Strong Buy","Neutral","Strong Buy","Neutral"
"Hub Group","HUBG","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Iconix Brand","ICON","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Sell","Strong Sell","Buy","Strong Buy"
"II-VI","IIVI","Strong Sell","Strong Sell","Sell","Buy"
"ILG","ILG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Independent Bank","INDB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Innospec","IOSP","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Inogen Inc","INGN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Insperity","NSP","Strong Sell","Sell","Strong Buy","Strong Buy"
"Installed Building","IBP","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Integer Hld","ITGR","Strong Sell","Buy","Strong Buy","Strong Buy"
"Integra","IART","Neutral","Strong Sell","Neutral","Strong Buy"
"Inter Parfums","IPAR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Interface, Inc.","TILE","Strong Sell","Strong Sell","Strong Sell","Buy"
"INTL FCStone","INTL","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Sell","Neutral","Strong Sell","Neutral"
"Invacare","IVC","Buy","Sell","Sell","Buy"
"Investment Tech","ITG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Iridium","IRDM","Neutral","Neutral","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Sell","Sell","Strong Buy","Neutral"
"Itron","ITRI","Strong Sell","Strong Sell","Strong Sell","Sell"
"J & J Snack Foods","JJSF","Sell","Sell","Strong Buy","Strong Buy"
"John Bean Tech","JBT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Kaiser","KALU","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Strong Sell","Strong Sell","Sell","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kelly Services A","KELYA","Sell","Neutral","Strong Sell","Sell"
"Kirklands","KIRK","Sell","Strong Sell","Strong Sell","Neutral"
"Kite","KRG","Buy","Sell","Neutral","Strong Sell"
"Knight Transportation","KNX","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Kopin","KOPN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Sell","Strong Sell","Strong Sell","Sell"
"Korn/Ferry","KFY","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Kulicke&Soffa","KLIC","Strong Sell","Sell","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Lannett Com","LCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Buy","Strong Sell","Strong Sell","Sell"
"Legacy Texas Financial Grp","LTXB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Lendingtree","TREE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Lexington","LXP","Neutral","Strong Sell","Neutral","Strong Sell"
"LGI Homes","LGIH","Strong Sell","Strong Sell","Strong Sell","Neutral"
"LHC Group","LHCG","Strong Sell","Sell","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Lindsay","LNN","Strong Sell","Strong Sell","Strong Sell","Buy"
"Liquidity Services","LQDT","Strong Sell","Buy","Strong Buy","Buy"
"Lithia Motors","LAD","Buy","Strong Sell","Strong Sell","Strong Sell"
"Littelfuse","LFUS","Strong Sell","Strong Sell","Buy","Strong Buy"
"LivePerson","LPSN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Sell","Strong Sell","Strong Sell","Sell"
"Lsb Industries","LXU","Strong Sell","Sell","Neutral","Strong Sell"
"LSC Communications","LKSD","Strong Buy","Strong Buy","Neutral","Strong Sell"
"LTC Properties","LTC","Buy","Neutral","Neutral","Neutral"
"Lumber Liquidators","LL","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Lumentum Holdings Inc","LITE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Luminex","LMNX","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Lydall","LDL","Strong Buy","Strong Buy","Buy","Neutral"
"M/I Homes","MHO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Magellan Health","MGLN","Strong Sell","Strong Sell","Strong Sell","Sell"
"Maiden Holdings","MHLD","Buy","Strong Buy","Strong Buy","Sell"
"ManTech","MANT","Strong Sell","Sell","Strong Buy","Strong Buy"
"Marcus","MCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Strong Sell","Strong Sell","Strong Sell","Sell"
"Marriot Vacations Worldwide","VAC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Marten Transport","MRTN","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Masimo","MASI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Materion","MTRN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Neutral","Buy","Strong Buy","Strong Buy"
"Matson","MATX","Strong Sell","Strong Sell","Buy","Strong Buy"
"Matthews","MATW","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"MDC","MDC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Medidata","MDSO","Strong Sell","Strong Sell","Sell","Strong Buy"
"MEDIFAST","MED","Strong Sell","Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Sell","Strong Sell","Buy","Neutral"
"Meridian","VIVO","Strong Sell","Strong Sell","Sell","Neutral"
"Merit","MMSI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Meritage","MTH","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Methode Electronics","MEI","Neutral","Strong Sell","Strong Sell","Sell"
"MicroStrategy","MSTR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"MiMedx","MDXG","Neutral","Neutral","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Strong Sell","Strong Sell","Strong Sell","Buy"
"Mobile Mini","MINI","Sell","Strong Sell","Sell","Strong Buy"
"Momenta","MNTA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Monro Muffler Brake","MNRO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Motorcar Parts","MPAA","Buy","Strong Buy","Neutral","Sell"
"Movado","MOV","Strong Sell","Neutral","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Sell","Strong Sell","Neutral","Strong Buy"
"Mueller Industries","MLI","Neutral","Strong Buy","Strong Buy","Neutral"
"Multi-Color","LABL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Strong Buy","Strong Buy","Neutral","Buy"
