"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"American Woodmark","AMWD","Strong Sell","Sell","Strong Sell","Neutral"
"Ameris","ABCB","Sell","Strong Sell","Strong Sell","Neutral"
"AMERISAFE","AMSF","Neutral","Strong Buy","Strong Buy","Strong Buy"
"AMN Healthcare Services","AMN","Neutral","Strong Sell","Sell","Strong Buy"
"Amneal Pharma A","AMRX","Strong Buy","Strong Buy","Strong Buy","Buy"
"Amphastar P","AMPH","Strong Buy","Strong Buy","Strong Buy","Buy"
"AngioDynamics","ANGO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"ANI Pharma","ANIP","Neutral","Strong Sell","Buy","Strong Buy"
"Anika","ANIK","Strong Buy","Strong Buy","Buy","Strong Sell"
"Anixter","AXE","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Apogee","APOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Applied Industrial Technologies","AIT","Strong Buy","Neutral","Buy","Strong Buy"
"ArcBest Corp","ARCB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Archrock","AROC","Neutral","Buy","Strong Buy","Strong Buy"
"Asbury Automotive","ABG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ASGN","ASGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Astec","ASTE","Buy","Strong Sell","Strong Sell","Strong Sell"
"Atlas Air","AAWW","Strong Sell","Strong Sell","Sell","Strong Buy"
"ATN Int","ATNI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Avista","AVA","Strong Buy","Neutral","Sell","Strong Buy"
"Axon Enterprise","AAXN","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"AZZ","AZZ","Sell","Neutral","Strong Buy","Strong Buy"
"B&G Foods","BGS","Sell","Buy","Buy","Neutral"
"Badger Meter","BMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Banc of California","BANC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Banner","BANR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes","B","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Buy","Buy","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Neutral","Neutral","Neutral","Strong Sell"
"Bel Fuse B","BELFB","Neutral","Strong Buy","Strong Buy","Neutral"
"Belmond","BEL","Strong Buy","Buy","Neutral","Strong Sell"
"Benchmark Electronics","BHE","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Big 5","BGFV","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Neutral","Strong Sell","Sell","Buy"
"Blucora","BCOR","Strong Sell","Strong Sell","Neutral","Strong Buy"
"BofI Holding","BOFI","Strong Sell","Sell","Neutral","Strong Buy"
"Boise Cascad Llc","BCC","Strong Buy","Buy","Neutral","Strong Buy"
"Boston Private","BPFH","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Bottomline","EPAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Buy","Neutral","Strong Buy","Strong Buy"
"Brady","BRC","Buy","Strong Sell","Strong Sell","Buy"
"Briggs&Stratton","BGG","Neutral","Buy","Strong Sell","Strong Sell"
"Brinks","BCO","Neutral","Neutral","Strong Buy","Strong Buy"
"Bristow","BRS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Brookline Bancorp","BRKL","Strong Sell","Strong Sell","Buy","Strong Buy"
"Brooks Automation","BRKS","Neutral","Neutral","Buy","Strong Buy"
"Buckle","BKE","Strong Buy","Strong Buy","Neutral","Neutral"
"Cabot","CCMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Strong Buy","Neutral","Neutral","Strong Buy"
"CalAmp","CAMP","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Caleres","CAL","Strong Buy","Neutral","Strong Buy","Strong Buy"
"California Water Service","CWT","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cambrex","CBM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Buy","Neutral","Sell","Neutral"
"Capstead Mortgage","CMO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Cardtronics","CATM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Career","CECO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Caretrust Inc","CTRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Sell","Sell","Strong Buy","Strong Buy"
"Cato","CATO","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Cavco","CVCO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Strong Buy","Neutral","Neutral","Strong Sell"
"Celadon","CGIP","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Central Garden&Pet","CENT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Central Garden&Pet A","CENTA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Century Aluminum","CENX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CEVA","CEVA","Strong Buy","Strong Buy","Sell","Neutral"
"Chart Industries","GTLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Chemours Co","CC","Buy","Buy","Sell","Buy"
"Chesapeake Lodging","CHSP","Neutral","Neutral","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Cincinnati Bell","CBB","Strong Buy","Sell","Strong Sell","Strong Sell"
"CIRCOR","CIR","Strong Buy","Strong Buy","Neutral","Strong Sell"
"City Holding","CHCO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Cloud Peak Energy","CLD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Neutral","Strong Sell","Strong Sell"
"Cogent","CCOI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Coherent","COHR","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Cohu","COHU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Neutral","Sell","Sell","Strong Buy"
"Comfort Systems","FIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Sell","Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Buy","Buy","Strong Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Comtech","CMTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Sell","Strong Buy","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Contango Oil&Gas","MCF","Neutral","Strong Sell","Neutral","Sell"
"Cooper Stnd","CPS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"CoreSite","COR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"CorVel","CRVL","Sell","Strong Buy","Strong Buy","Strong Buy"
"CPB","CPF","Sell","Strong Sell","Strong Sell","Strong Sell"
"Cray","CRAY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Crocs","CROX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Neutral","Strong Sell","Strong Sell","Strong Sell"
"CryoLife","CRY","Strong Sell","Neutral","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Neutral","Strong Sell","Strong Sell","Sell"
"CTS Corp","CTS","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Cubic","CUB","Sell","Strong Sell","Buy","Strong Buy"
"Customers Bancorp","CUBI","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"CVB Financial","CVBF","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Daktronics","DAKT","Neutral","Neutral","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Depomed","DEPO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"DHI Group","DHX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Diamondrock Hospitality","DRH","Sell","Strong Sell","Neutral","Strong Buy"
"Digi","DGII","Neutral","Sell","Strong Buy","Strong Buy"
"Dime Community","DCOM","Buy","Strong Sell","Strong Sell","Strong Sell"
"DineEquity","DIN","Neutral","Strong Buy","Buy","Strong Buy"
"Diodes","DIOD","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Buy","Strong Sell","Strong Sell","Sell"
"Donnelley Financial Solutions","DFIN","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Dorman","DORM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Strong Sell","Strong Sell","Sell","Neutral"
"DXP Enterprises","DXPE","Neutral","Neutral","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Neutral","Sell","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Ebix","EBIX","Neutral","Neutral","Strong Buy","Strong Buy"
"Echo Global","ECHO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Neutral","Strong Buy","Strong Buy","Neutral"
"Electro Scientific","ESIO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Electronics for Imaging","EFII","Neutral","Strong Sell","Sell","Sell"
"Emergent Biosolutions","EBS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Employers","EIG","Neutral","Buy","Strong Buy","Strong Buy"
"Enanta","ENTA","Sell","Strong Sell","Neutral","Strong Buy"
"Encore Capital","ECPG","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Encore Wire","WIRE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Engility","EGL","Strong Sell","Sell","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Buy","Sell","Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Strong Buy","Neutral","Neutral"
"ePlus","PLUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ESCO Technologies","ESE","Buy","Neutral","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Neutral","Strong Buy","Strong Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"EW Scripps A","SSP","Strong Buy","Strong Buy","Buy","Sell"
"ExlServices","EXLS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Exponent","EXPO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Express","EXPR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Exterran Corp","EXTN","Strong Buy","Sell","Strong Sell","Neutral"
"EZCORP","EZPW","Buy","Strong Sell","Strong Sell","Neutral"
"Fabrinet","FN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Fidelity","LION","Strong Sell","Strong Sell","Sell","Strong Buy"
"Fiesta","FRGI","Strong Sell","Sell","Strong Buy","Strong Buy"
"First Bancorp","FBP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Sell","Buy","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Neutral","Strong Sell","Sell","Strong Buy"
"First Financial Bankshares","FFIN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Buy","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FirstCash","FCFS","Strong Sell","Strong Sell","Sell","Strong Buy"
"Five Below","FIVE","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forward Air","FWRD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Sell","Neutral","Buy","Sell"
"Franklin Electric","FELE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Freds","FRED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FTD Companies Inc","FTD","Sell","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Buy","Strong Buy","Strong Buy","Buy"
"G-III Apparel","GIII","Buy","Strong Sell","Buy","Strong Buy"
"Gannett","GCI","Sell","Strong Sell","Strong Sell","Sell"
"Genesco","GCO","Strong Buy","Strong Buy","Buy","Neutral"
"Gentherm","THRM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Buy","Strong Sell","Buy","Strong Buy"
"Geospace","GEOS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Getty","GTY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Government Propertiesome","GOV","Strong Buy","Strong Buy","Buy","Strong Sell"
"Great Western Bancorp Inc","GWB","Strong Sell","Strong Buy","Buy","Strong Buy"
"Green Dot","GDOT","Strong Sell","Sell","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Strong Buy","Buy","Strong Sell","Strong Sell"
"Greenbrier","GBX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Sell","Strong Buy","Strong Buy","Strong Buy"
"Griffon","GFF","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Group 1 Automotive","GPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Guess?","GES","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"H B Fuller","FUL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Neutral","Neutral","Strong Buy","Strong Buy"
"Hanmi","HAFC","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Harmonic","HLIT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Buy","Strong Buy","Neutral","Neutral"
"Hawaiian","HA","Strong Buy","Strong Buy","Strong Buy","Buy"
"Hawkins","HWKN","Neutral","Strong Buy","Strong Buy","Neutral"
"Haynes","HAYN","Buy","Strong Buy","Strong Buy","Strong Buy"
"HCI Group Inc","HCI","Strong Sell","Strong Sell","Sell","Buy"
"Healthcare Services","HCSG","Neutral","Sell","Sell","Neutral"
"Healthequity Inc","HQY","Strong Buy","Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Neutral","Sell","Strong Sell","Strong Sell"
"Heidrick&Struggles","HSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Helix","HLX","Strong Sell","Buy","Strong Buy","Buy"
"HFF","HF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hibbett Sports","HIBB","Buy","Neutral","Strong Sell","Neutral"
"HighPoint","HPR","Strong Sell","Sell","Neutral","Neutral"
"Hillenbrand","HI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Neutral","Buy","Neutral","Strong Sell"
"Hope Bancorp","HOPE","Neutral","Strong Sell","Strong Sell","Sell"
"Horace Mann Educators","HMN","Strong Buy","Neutral","Neutral","Strong Buy"
"Hornbeck","HOS","Strong Sell","Strong Sell","Neutral","Neutral"
"Hub Group","HUBG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Buy","Strong Sell","Strong Sell","Neutral"
"ILG","ILG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Neutral","Neutral","Strong Buy","Strong Buy"
"Ingevity","NGVT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Buy","Strong Sell","Sell","Sell"
"Innospec","IOSP","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Inogen Inc","INGN","Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Neutral","Strong Sell","Strong Sell","Sell"
"Integer Hld","ITGR","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Integra","IART","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Inter Parfums","IPAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Buy","Strong Sell","Strong Sell","Strong Buy"
"Interface, Inc.","TILE","Strong Buy","Strong Sell","Strong Sell","Neutral"
"INTL FCStone","INTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Invacare","IVC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Investment Tech","ITG","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Iridium","IRDM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Itron","ITRI","Strong Buy","Buy","Strong Sell","Sell"
"J & J Snack Foods","JJSF","Strong Sell","Strong Sell","Neutral","Strong Buy"
"John Bean Tech","JBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaiser","KALU","Buy","Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Strong Sell","Strong Sell","Sell","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kelly Services A","KELYA","Strong Buy","Strong Buy","Neutral","Neutral"
"Kirklands","KIRK","Sell","Strong Sell","Sell","Neutral"
"Kite","KRG","Strong Sell","Neutral","Neutral","Strong Sell"
"Knight Transportation","KNX","Buy","Strong Sell","Strong Sell","Strong Sell"
"Kopin","KOPN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Korn/Ferry","KFY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Buy","Buy","Strong Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Strong Buy","Buy","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Buy","Strong Sell","Neutral","Buy"
"Lannett Com","LCI","Strong Buy","Neutral","Strong Sell","Strong Sell"
"LCI Industries","LCII","Neutral","Strong Buy","Strong Buy","Neutral"
"Legacy Texas Financial Grp","LTXB","Strong Sell","Buy","Strong Buy","Strong Buy"
"Lendingtree","TREE","Neutral","Neutral","Neutral","Neutral"
"Lexington","LXP","Strong Buy","Strong Buy","Buy","Strong Sell"
"LGI Homes","LGIH","Strong Sell","Strong Sell","Strong Sell","Sell"
"LHC Group","LHCG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Strong Sell","Strong Sell","Sell","Buy"
"Liquidity Services","LQDT","Strong Sell","Neutral","Strong Buy","Buy"
"Lithia Motors","LAD","Strong Buy","Sell","Strong Sell","Strong Sell"
"Littelfuse","LFUS","Strong Buy","Neutral","Buy","Strong Buy"
"LivePerson","LPSN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Lsb Industries","LXU","Strong Buy","Strong Buy","Buy","Strong Sell"
"LSC Communications","LKSD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"LTC Properties","LTC","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Lumber Liquidators","LL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Lumentum Holdings Inc","LITE","Strong Buy","Neutral","Sell","Buy"
"Luminex","LMNX","Buy","Strong Buy","Strong Buy","Strong Buy"
"Lydall","LDL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"M/I Homes","MHO","Strong Buy","Strong Sell","Strong Sell","Sell"
"Magellan Health","MGLN","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Maiden Holdings","MHLD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ManTech","MANT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Neutral","Sell","Strong Sell","Sell"
"Marriot Vacations Worldwide","VAC","Strong Buy","Strong Buy","Buy","Neutral"
"Marten Transport","MRTN","Strong Buy","Buy","Buy","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Matson","MATX","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Matthews","MATW","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"MDC","MDC","Strong Buy","Neutral","Neutral","Neutral"
"Medidata","MDSO","Strong Buy","Neutral","Buy","Strong Buy"
"MEDIFAST","MED","Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meridian","VIVO","Strong Sell","Strong Sell","Sell","Neutral"
"Merit","MMSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Sell","Strong Sell","Strong Sell","Sell"
"Methode Electronics","MEI","Strong Buy","Buy","Strong Sell","Sell"
"MicroStrategy","MSTR","Strong Buy","Strong Buy","Strong Buy","Sell"
"MiMedx","MDXG","Strong Buy","Buy","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Strong Buy","Sell","Strong Sell","Neutral"
"Mobile Mini","MINI","Strong Buy","Neutral","Neutral","Strong Buy"
"Momenta","MNTA","Strong Buy","Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Buy","Buy","Strong Sell","Strong Sell"
"Monro Muffler Brake","MNRO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Neutral","Strong Sell","Strong Sell","Neutral"
"Motorcar Parts","MPAA","Strong Buy","Strong Buy","Buy","Sell"
"Movado","MOV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mueller Industries","MLI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Multi-Color","LABL","Strong Buy","Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Neutral","Strong Sell","Neutral","Strong Buy"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
