"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Amphastar P","AMPH","-1.36%","1.68%","5.35%","-5.82%","16.53%","43.35%"
"AngioDynamics","ANGO","-0.71%","3.40%","4.65%","35.30%","36.70%","56.58%"
"ANI Pharma","ANIP","-0.05%","1.58%","-19.57%","-11.09%","24.11%","19.45%"
"Anika","ANIK","-0.79%","-1.52%","22.04%","-23.08%","-21.40%","26.47%"
"Anixter","AXE","-1.17%","-0.14%","1.63%","-5.46%","0.42%","22.74%"
"Apogee","APOG","-0.44%","0.64%","2.99%","9.21%","17.20%","-0.99%"
"Applied Industrial Technologies","AIT","-1.73%","0.33%","4.21%","12.56%","36.88%","93.02%"
"ArcBest Corp","ARCB","-0.95%","2.51%","3.63%","31.61%","81.31%","74.26%"
"Archrock","AROC","-1.54%","6.67%","-0.00%","21.90%","23.08%","19.07%"
"Asbury Automotive","ABG","-1.56%","1.34%","10.34%","18.36%","48.24%","-2.81%"
"ASGN","ASGN","-0.36%","-0.44%","4.29%","40.78%","98.99%","161.50%"
"Assertio Therapeutics","ASRT","-3.87%","-7.08%","-16.65%","-13.54%","14.29%","-74.60%"
"Astec","ASTE","-1.03%","2.35%","-5.47%","-18.22%","1.36%","35.83%"
"Atlas Air","AAWW","0.99%","1.91%","-9.24%","4.69%","-3.61%","56.59%"
"ATN Int","ATNI","-1.42%","0.22%","37.74%","33.35%","22.33%","5.79%"
"Avista","AVA","0.06%","-0.25%","2.39%","-0.06%","-0.33%","65.20%"
"Axon Enterprise","AAXN","-0.53%","-0.22%","-12.18%","141.55%","196.62%","199.67%"
"AZZ","AZZ","-0.65%","-0.09%","-0.83%","5.38%","13.61%","13.51%"
"B&G Foods","BGS","-0.48%","-2.03%","1.29%","-10.81%","1.13%","10.35%"
"Badger Meter","BMI","-1.63%","3.14%","4.43%","13.49%","20.56%","-5.59%"
"Balchem","BCPC","-0.22%","-0.82%","5.15%","29.14%","39.68%","88.60%"
"Banc of California","BANC","-0.50%","0.25%","6.42%","-3.63%","5.85%","66.39%"
"Banner","BANR","-0.78%","-0.18%","7.16%","19.76%","17.31%","55.32%"
"Barnes","B","-0.53%","0.50%","10.24%","7.35%","12.13%","83.22%"
"Barnes & Noble Education Inc","BNED","1.87%","-15.26%","-3.72%","-33.98%","-22.06%","-55.30%"
"Barnes&Noble","BKS","0.88%","-4.17%","-2.54%","-14.18%","-25.32%","-61.33%"
"Bel Fuse B","BELFB","2.84%","3.82%","20.13%","7.82%","7.74%","56.21%"
"Belmond","BEL","-1.53%","0.31%","43.75%","31.43%","30.36%","48.52%"
"Benchmark Electronics","BHE","-1.52%","0.58%","6.60%","-11.17%","-18.84%","27.34%"
"Big 5","BGFV","4.42%","0.85%","-7.09%","-22.37%","-25.79%","-43.00%"
"Biglari","BH","-0.41%","-1.44%","5.97%","-52.42%","-34.21%","-47.47%"
"BioTelemetry","BEAT","0.59%","3.95%","21.31%","97.99%","66.76%","316.02%"
"BJs Restaurants","BJRI","2.61%","6.14%","13.27%","94.64%","125.64%","62.72%"
"Black Box","BBOX","-5.56%","-17.07%","-11.69%","-61.69%","-61.14%","-90.74%"
"Blackbaud","BLKB","1.76%","2.35%","-15.56%","5.82%","19.11%","74.02%"
"Blucora","BCOR","0.14%","3.62%","-5.79%","61.99%","52.99%","171.21%"
"BofI Holding","BOFI","-0.77%","2.52%","-4.07%","29.16%","47.12%","29.03%"
"Boise Cascad Llc","BCC","-1.64%","-1.97%","5.15%","12.53%","55.63%","48.63%"
"Boston Private","BPFH","-0.53%","1.43%","-1.74%","-8.41%","-5.03%","24.23%"
"Bottomline","EPAY","0.48%","4.09%","9.72%","82.55%","117.93%","157.57%"
"Boyd Gaming","BYD","0.11%","3.27%","-1.99%","5.48%","39.72%","136.23%"
"Brady","BRC","-0.63%","2.75%","4.67%","3.56%","19.48%","83.15%"
"Briggs&Stratton","BGG","-0.77%","2.83%","24.79%","-18.45%","-0.14%","8.27%"
"Brinks","BCO","-0.64%","0.00%","-3.91%","-1.59%","2.86%","183.91%"
"Bristow","BRS","0.91%","5.05%","-24.09%","-18.11%","28.70%","-67.51%"
"Brookline Bancorp","BRKL","0.00%","1.39%","-2.14%","16.24%","26.30%","77.53%"
"Brooks Automation","BRKS","-0.54%","1.21%","-2.36%","23.23%","18.70%","195.67%"
"Buckle","BKE","2.58%","5.70%","14.40%","17.05%","84.11%","-28.15%"
"Cabot","CCMP","0.59%","2.42%","-5.96%","18.65%","60.73%","167.51%"
"CACI","CACI","-0.83%","2.59%","8.47%","45.11%","53.82%","155.76%"
"Cal-Maine","CALM","0.40%","1.01%","10.96%","12.71%","44.80%","4.90%"
"CalAmp","CAMP","-0.68%","-0.38%","1.08%","8.87%","25.97%","50.42%"
"Calavo Growers","CVGW","0.05%","3.84%","12.76%","24.05%","49.57%","88.41%"
"Caleres","CAL","0.60%","5.63%","9.83%","14.84%","46.20%","27.74%"
"California Water Service","CWT","-0.36%","-0.24%","-0.12%","-9.70%","11.73%","101.23%"
"Callaway Golf","ELY","-0.18%","0.13%","16.60%","61.88%","67.16%","172.01%"
"Cambrex","CBM","1.35%","0.87%","3.56%","33.33%","28.39%","48.56%"
"Cantel Medical","CMD","-2.98%","-4.05%","-0.79%","-10.23%","19.04%","86.64%"
"Capstead Mortgage","CMO","-0.24%","-0.00%","-2.33%","-3.12%","-14.05%","-18.32%"
"Carbo Ceramics","CRR","2.62%","11.08%","-13.02%","-15.32%","22.79%","-63.38%"
"Cardtronics","CATM","0.42%","2.66%","46.21%","106.05%","48.48%","14.25%"
"Career","CECO","0.67%","-0.72%","-11.28%","36.67%","72.52%","385.59%"
"Caretrust Inc","CTRE","-0.33%","0.99%","8.86%","9.19%","-4.69%","57.22%"
"Carrizo Oil&Gas","CRZO","0.46%","6.20%","-16.95%","13.53%","80.97%","-13.68%"
"Cato","CATO","-15.48%","-13.73%","-23.49%","26.26%","45.97%","-39.75%"
"Cavco","CVCO","0.52%","2.20%","13.46%","57.99%","87.63%","246.16%"
"Cedar Realty","CDR","-0.44%","-1.31%","-6.03%","-25.66%","-12.74%","-24.79%"
"Celadon","CGIP","1.43%","3.20%","11.29%","-44.53%","-17.44%","-80.49%"
"Central Garden&Pet","CENT","-0.56%","-1.11%","-8.31%","0.39%","9.29%","232.79%"
"Central Garden&Pet A","CENTA","-0.22%","0.14%","-8.57%","-4.11%","4.96%","192.79%"
"Century Aluminum","CENX","-3.55%","-0.58%","-9.54%","-39.15%","-33.94%","156.99%"
"CEVA","CEVA","-0.84%","2.26%","-5.78%","-36.40%","-28.59%","70.24%"
"Chart Industries","GTLS","-4.68%","-4.57%","-2.07%","56.81%","120.53%","240.82%"
"Chemed","CHE","0.11%","0.40%","-0.36%","31.46%","66.68%","133.21%"
"Chemours Co","CC","0.32%","1.74%","-4.28%","-12.47%","-7.98%","427.32%"
"Chesapeake Lodging","CHSP","-0.82%","0.31%","1.24%","20.38%","29.30%","14.06%"
"Chuy's Holdings","CHUY","-0.37%","-1.09%","-16.15%","-2.85%","35.91%","-8.86%"
"Cincinnati Bell","CBB","-5.32%","-4.23%","-4.60%","-40.29%","-41.00%","-25.23%"
"CIRCOR","CIR","-1.74%","-4.63%","9.10%","-12.06%","-10.23%","0.87%"
"City Holding","CHCO","-0.51%","0.93%","2.18%","22.08%","30.68%","80.79%"
"Clearwater Paper","CLW","-2.98%","10.36%","41.10%","-31.94%","-31.64%","-41.17%"
"Cloud Peak Energy","CLD","-2.39%","3.38%","-15.52%","-44.94%","-23.68%","-27.08%"
"CMTSU Liquidation","CBRI","0.00%","-0.00%","-33.33%","-86.67%","-92.00%","-99.94%"
"Cogent","CCOI","-0.85%","-0.57%","-0.19%","15.67%","17.49%","91.31%"
"Coherent","COHR","1.37%","1.47%","6.01%","-34.86%","-16.46%","236.46%"
"Cohu","COHU","-0.85%","0.31%","4.49%","17.59%","47.23%","175.45%"
"Columbia Banking","COLB","-1.23%","0.19%","2.38%","-2.07%","14.60%","49.84%"
"Comfort Systems","FIX","0.00%","1.97%","18.15%","30.47%","72.58%","110.85%"
"Community Bank System","CBU","-0.53%","0.58%","2.91%","23.11%","26.59%","93.42%"
"Community Health Systems","CYH","-1.39%","4.11%","16.39%","-16.67%","-53.17%","-93.11%"
"Computer Programs&Systems","CPSI","-0.18%","0.92%","-19.56%","-8.99%","-5.36%","-39.22%"
"Comtech","CMTL","0.87%","1.09%","7.03%","63.07%","87.67%","41.62%"
"CONMED","CNMD","-0.13%","-0.08%","3.77%","52.34%","59.91%","48.47%"
"Consolidated Communications","CNSL","0.25%","0.17%","-1.06%","-0.82%","-35.69%","-36.00%"
"Contango Oil&Gas","MCF","-1.15%","0.00%","4.15%","27.81%","30.30%","-9.88%"
"Cooper Stnd","CPS","-0.73%","1.04%","4.15%","13.92%","38.29%","151.35%"
"Core-Mark","CORE","0.69%","3.51%","43.05%","10.16%","31.93%","-42.19%"
"CoreSite","COR","-0.17%","-0.49%","1.65%","0.87%","-0.73%","148.73%"
"Corindus Vascular Robotics","CR3","5.35%","9.76%","-2.37%","5.48%","-39.65%","-67.81%"
"CorVel","CRVL","0.67%","1.69%","8.65%","13.99%","19.17%","97.96%"
"CPB","CPF","-0.58%","2.00%","1.25%","-2.31%","0.00%","49.13%"
"Cray","CRAY","-0.70%","-2.08%","-17.19%","-12.40%","15.22%","8.33%"
"Crocs","CROX","1.07%","10.82%","11.06%","63.69%","132.21%","56.27%"
"Cross Country","CCRN","0.80%","5.33%","-14.29%","-21.00%","-17.31%","-25.11%"
"CryoLife","CRY","0.88%","6.98%","11.83%","80.16%","80.63%","260.13%"
"CSG Systems","CSGS","-1.53%","-3.32%","-10.78%","-16.32%","-4.53%","22.27%"
"CTS Corp","CTS","-1.28%","0.58%","-4.92%","34.95%","57.95%","94.46%"
"Cubic","CUB","1.36%","-0.20%","7.75%","26.12%","75.98%","84.35%"
"Customers Bancorp","CUBI","0.04%","3.61%","-8.12%","-1.65%","-10.97%","13.55%"
"CVB Financial","CVBF","-0.72%","0.61%","6.34%","4.63%","18.51%","60.90%"
"Daktronics","DAKT","-3.61%","-15.38%","-10.42%","-18.07%","-20.43%","-15.10%"
"Darling Ingredients","DAR","-0.10%","1.86%","1.75%","12.02%","15.53%","67.99%"
"Dave & Buster’s Entertainment","PLAY","-0.29%","0.51%","15.82%","-0.07%","-7.62%","70.05%"
"DHI Group","DHX","10.00%","4.76%","7.32%","15.79%","10.00%","-70.51%"
"Diamondrock Hospitality","DRH","-1.26%","-1.18%","-1.18%","3.81%","9.33%","3.35%"
"Digi","DGII","0.00%","3.94%","-1.86%","38.22%","42.24%","38.80%"
"Dime Community","DCOM","-0.27%","0.82%","-5.36%","-11.46%","-2.62%","14.93%"
"DineEquity","DIN","0.39%","-0.11%","14.80%","58.09%","102.73%","-16.02%"
"Diodes","DIOD","-0.93%","0.59%","-1.66%","29.89%","39.84%","96.41%"
"Diplomat Pharmacy","DPLO","1.45%","3.97%","-7.84%","-2.19%","18.18%","-48.08%"
"Donnelley Financial Solutions","DFIN","0.59%","5.85%","-2.11%","4.87%","-2.71%","-"
"Dorman","DORM","-0.36%","0.99%","10.77%","29.54%","23.00%","60.52%"
"DSP Group","DSPG","0.78%","5.76%","0.39%","2.80%","7.08%","55.38%"
"DXP Enterprises","DXPE","0.52%","4.72%","14.52%","64.32%","84.33%","76.24%"
"Eagle Pharm","EGRX","-0.98%","3.39%","-1.37%","51.24%","46.52%","16.31%"
"EastGroup Properties","EGP","-0.24%","-2.98%","2.59%","8.64%","10.94%","84.33%"
"Ebix","EBIX","2.69%","5.25%","-4.97%","1.26%","39.81%","208.54%"
"Echo Global","ECHO","-0.75%","2.48%","5.93%","18.04%","139.49%","44.13%"
"eHealth","EHTH","-0.57%","-1.63%","22.98%","70.06%","29.22%","124.64%"
"El Paso Electric","EE","-0.56%","-2.03%","3.13%","13.10%","13.10%","80.35%"
"El Pollo Loco Holdings Inc","LOCO","1.63%","0.00%","6.84%","26.26%","7.76%","2.88%"
"Electro Scientific","ESIO","-1.24%","0.92%","34.62%","7.79%","91.86%","431.03%"
"Electronics for Imaging","EFII","0.65%","1.09%","-0.20%","16.05%","-0.93%","-20.21%"
"Emergent Biosolutions","EBS","-0.72%","1.96%","11.52%","30.04%","68.75%","81.80%"
"Employers","EIG","0.34%","0.34%","3.39%","-0.45%","6.25%","102.94%"
"Enanta","ENTA","-0.21%","-1.32%","-20.10%","55.69%","112.02%","133.06%"
"Encore Capital","ECPG","-1.75%","-1.87%","9.29%","-6.41%","-0.13%","3.77%"
"Encore Wire","WIRE","-0.49%","1.79%","9.75%","5.24%","26.11%","68.14%"
"Engility","EGL","-1.21%","-0.55%","0.26%","21.29%","15.90%","28.73%"
"Enova International Inc","ENVA","-1.95%","-0.99%","-6.02%","131.25%","205.65%","225.16%"
"Enpro Industries","NPO","-1.43%","-0.88%","2.24%","-20.50%","6.63%","69.30%"
"ePlus","PLUS","1.19%","2.67%","1.14%","35.70%","25.06%","178.98%"
"Era Group Inc","ERA","2.87%","2.27%","-10.77%","13.30%","32.10%","-18.96%"
"ESCO Technologies","ESE","-0.51%","0.96%","9.42%","13.69%","27.92%","95.60%"
"Essendant Inc","ESND","-1.19%","-0.53%","11.03%","61.81%","29.09%","-54.64%"
"Ethan Allen Interiors","ETH","-1.08%","-0.87%","-2.56%","-19.23%","-17.81%","-22.15%"
"Evercore","EVR","-1.47%","-1.92%","-4.10%","19.50%","43.21%","109.36%"
"EW Scripps A","SSP","-2.49%","-0.07%","10.52%","-7.23%","-20.55%","-14.10%"
"ExlServices","EXLS","0.21%","0.97%","-0.59%","1.36%","10.40%","75.83%"
"Exponent","EXPO","-0.86%","2.36%","2.97%","46.27%","58.05%","26.58%"
"Express","EXPR","2.09%","3.57%","7.52%","5.71%","63.57%","-36.51%"
"Exterran Corp","EXTN","-0.70%","3.87%","7.98%","-9.57%","5.85%","-"
"EZCORP","EZPW","-1.75%","-0.44%","-8.57%","-8.20%","23.76%","98.23%"
"Fabrinet","FN","0.76%","9.99%","20.62%","67.32%","24.63%","155.56%"
"FARO","FARO","1.49%","2.64%","16.61%","44.89%","102.08%","83.31%"
"Federal Signal","FSS","-1.62%","-1.21%","9.41%","29.62%","42.30%","94.33%"
"Fidelity","LION","-0.21%","0.75%","-2.07%","10.83%","10.32%","33.41%"
"Fiesta","FRGI","0.51%","0.69%","-0.85%","54.21%","66.95%","-42.56%"
"First Bancorp","FBP","-0.11%","2.28%","10.31%","76.27%","57.17%","185.40%"
"First Commonwealth Financial","FCF","-1.10%","-0.23%","-0.47%","19.06%","33.52%","105.17%"
"First Financial Bancorp","FFBC","0.00%","0.47%","5.45%","21.06%","29.67%","80.63%"
"First Financial Bankshares","FFIN","-0.50%","0.08%","5.33%","33.74%","48.40%","106.12%"
"First Midwest","FMBI","-0.25%","1.62%","4.79%","14.74%","29.40%","64.67%"
"First NBC Bank","FNBCQ","1.76%","0.00%","0.00%","300.00%","100.00%","-99.88%"
"FirstCash","FCFS","-1.58%","0.68%","-13.65%","20.09%","37.52%","112.38%"
"Five Below","FIVE","1.30%","5.61%","16.06%","73.01%","127.93%","228.11%"
"Flotek","FTK","-3.51%","4.76%","-29.26%","-52.79%","-59.78%","-87.10%"
"Forestar","FOR","-0.20%","2.64%","12.47%","14.77%","47.66%","110.77%"
"Forrester","FORR","1.43%","2.48%","15.25%","11.99%","21.92%","57.14%"
"Forward Air","FWRD","-0.83%","0.08%","8.82%","10.43%","24.45%","42.12%"
"Four Corners Property Trust Inc","FCPT","-1.00%","-1.84%","7.92%","3.89%","5.33%","-"
"Fox Factory","FOXF","-0.23%","0.39%","28.30%","65.12%","65.55%","320.38%"
"Francescass","FRAN","-1.51%","-0.83%","-8.43%","-1.92%","-10.71%","-30.86%"
"Franklin Electric","FELE","-1.92%","-1.12%","3.30%","5.56%","26.17%","75.29%"
"Franklin Street Properties","FSP","-1.99%","-1.30%","-1.41%","-22.07%","-15.28%","-19.13%"
"Freds","FRED","-2.87%","-5.06%","-17.56%","-58.27%","-72.30%","-86.79%"
"FTD Companies Inc","FTD","-3.33%","-0.79%","6.50%","-47.57%","-70.43%","-86.65%"
"FutureFuel","FF","0.67%","4.14%","13.12%","7.10%","11.94%","62.26%"
"G-III Apparel","GIII","0.39%","8.06%","-1.47%","25.37%","70.04%","-27.17%"
"Gannett","GCI","-1.59%","2.44%","0.19%","-9.32%","24.97%","-13.14%"
"Genesco","GCO","0.87%","6.41%","14.39%","43.08%","67.57%","-18.89%"
"Gentherm","THRM","0.62%","2.31%","18.30%","53.70%","61.59%","15.69%"
"Geo","GEO","-1.42%","-1.30%","-1.88%","6.10%","-2.72%","28.28%"
"Geospace","GEOS","0.64%","3.69%","-3.10%","8.40%","-9.35%","-0.99%"
"Getty","GTY","-0.07%","-0.31%","2.17%","7.33%","5.65%","89.90%"
"Gibraltar Industries","ROCK","-0.76%","1.89%","24.15%","38.64%","62.52%","184.16%"
"Glacier","GBCI","-0.44%","1.25%","3.97%","14.90%","34.30%","88.35%"
"Glatfelter","GLT","-2.63%","12.00%","-8.15%","-13.81%","9.67%","6.21%"
"Government Propertiesome","GOV","-0.18%","-0.65%","6.84%","-9.06%","-8.07%","11.80%"
"Great Western Bancorp Inc","GWB","-0.41%","0.55%","7.03%","10.13%","19.95%","86.67%"
"Green Dot","GDOT","-0.36%","0.81%","2.41%","42.25%","79.93%","399.53%"
"Green Plains Energy","GPRE","-1.37%","3.28%","14.33%","6.53%","4.66%","2.05%"
"Greenbrier","GBX","0.51%","3.04%","2.41%","11.44%","36.87%","60.93%"
"Greenhill&Co","GHL","-1.17%","-2.31%","-9.77%","51.54%","94.41%","-15.38%"
"Griffon","GFF","-0.55%","-0.27%","2.54%","-10.57%","0.83%","14.83%"
"Group 1 Automotive","GPI","-0.31%","2.21%","22.97%","12.71%","43.58%","-6.78%"
"Guess?","GES","1.37%","4.91%","4.68%","40.52%","51.47%","19.50%"
"Gulf Island Fabrication","GIFI","-1.77%","1.57%","3.74%","-27.77%","-12.61%","-13.00%"
"H B Fuller","FUL","-0.34%","1.58%","5.31%","8.58%","14.80%","68.66%"
"Haemonetics","HAE","0.75%","3.17%","6.62%","83.87%","157.33%","201.24%"
"Hanmi","HAFC","-0.19%","2.72%","7.09%","-12.85%","-2.22%","13.96%"
"Harmonic","HLIT","1.89%","2.86%","22.73%","28.57%","64.89%","-1.64%"
"Harsco","HSC","0.37%","7.11%","11.52%","45.31%","60.36%","153.03%"
"Haverty Furniture","HVT","0.22%","1.13%","8.52%","-1.55%","-5.91%","-2.62%"
"Hawaiian","HA","-1.79%","-3.63%","3.39%","3.39%","-6.04%","86.34%"
"Hawkins","HWKN","-1.65%","4.50%","10.29%","18.75%","15.79%","18.82%"
"Haynes","HAYN","-2.74%","-0.26%","-7.52%","18.50%","23.75%","7.35%"
"HCI Group Inc","HCI","1.16%","0.29%","-2.21%","37.39%","1.18%","5.20%"
"Healthcare Services","HCSG","-0.91%","-0.17%","3.42%","-21.98%","-19.27%","26.20%"
"Healthequity Inc","HQY","0.21%","0.37%","6.19%","87.25%","113.72%","209.38%"
"HealthStream","HSTM","0.03%","2.48%","11.09%","33.68%","35.43%","28.25%"
"Heartland Express","HTLD","-0.30%","1.71%","3.38%","-13.54%","-4.90%","2.59%"
"Heidrick&Struggles","HSII","-0.56%","6.37%","26.97%","80.24%","143.13%","121.14%"
"Helix","HLX","-0.44%","2.01%","-1.51%","20.95%","41.40%","63.15%"
"HFF","HF","-0.47%","1.42%","18.38%","-7.59%","21.49%","36.58%"
"Hibbett Sports","HIBB","3.52%","11.36%","27.00%","44.12%","145.00%","-21.62%"
"HighPoint","HPR","1.34%","7.30%","-24.21%","3.12%","84.32%","46.13%"
"Hillenbrand","HI","-0.78%","-1.83%","3.03%","14.21%","43.00%","98.87%"
"HMS Holdings","HMSY","-0.44%","-1.44%","30.87%","85.60%","79.06%","223.66%"
"Home BancShares","HOMB","-0.46%","0.29%","4.82%","2.80%","-0.08%","-34.00%"
"Hope Bancorp","HOPE","-0.39%","0.97%","4.35%","-2.63%","8.69%","28.30%"
"Horace Mann Educators","HMN","-0.76%","-0.22%","3.51%","3.74%","23.98%","43.55%"
"Hornbeck","HOS","2.84%","8.75%","-8.42%","39.87%","55.36%","-73.30%"
"Hub Group","HUBG","-0.77%","0.59%","10.09%","7.10%","35.54%","40.16%"
"Iconix Brand","ICON","-2.50%","-11.36%","-30.36%","-69.77%","-92.82%","-96.86%"
"ICU Medical","ICUI","-0.50%","1.56%","-0.55%","38.43%","76.04%","171.99%"
"II-VI","IIVI","1.17%","4.49%","4.95%","1.60%","37.07%","187.00%"
"ILG","ILG","-0.93%","1.59%","4.14%","23.53%","33.46%","82.37%"
"Independent Bank","INDB","-0.11%","0.33%","0.61%","29.49%","28.57%","110.10%"
"Ingevity","NGVT","-0.41%","1.37%","11.68%","41.78%","62.83%","-"
"Innophoss","IPHS","-1.88%","-1.21%","-11.64%","-7.36%","-2.96%","-4.10%"
"Innospec","IOSP","-1.62%","-0.13%","-4.47%","7.44%","35.81%","63.29%"
"Inogen Inc","INGN","1.24%","3.75%","16.13%","102.70%","159.80%","426.46%"
"Insight Enterprises","NSIT","0.97%","2.40%","9.71%","44.58%","43.83%","125.32%"
"Insperity","NSP","1.40%","2.71%","15.95%","101.57%","192.73%","155.36%"
"Installed Building","IBP","-1.68%","-5.37%","-12.71%","-38.51%","-14.39%","78.45%"
"Integer Hld","ITGR","0.92%","7.77%","5.48%","69.98%","71.68%","74.25%"
"Integra","IART","0.46%","0.93%","-1.33%","24.36%","20.15%","100.95%"
"Inter Parfums","IPAR","-0.15%","2.65%","8.83%","51.78%","70.63%","170.29%"
"Interactive Brokers","IBKR","-0.34%","-0.56%","-2.61%","2.79%","43.37%","66.88%"
"Interface, Inc.","TILE","-1.49%","0.87%","-2.12%","-8.15%","20.31%","-2.53%"
"INTL FCStone","INTL","0.38%","1.19%","2.36%","31.53%","54.49%","118.52%"
"Intrepid Potash","IPI","-0.89%","1.82%","-18.49%","-29.62%","-5.37%","-52.28%"
"Invacare","IVC","-2.17%","-0.00%","-9.97%","-6.23%","19.70%","-3.30%"
"Investment Tech","ITG","0.28%","-1.81%","-3.68%","12.94%","8.11%","39.18%"
"Iridium","IRDM","0.00%","1.72%","15.97%","75.42%","100.97%","206.67%"
"iRobot","IRBT","-0.20%","11.43%","26.79%","37.68%","16.43%","278.36%"
"Itron","ITRI","0.08%","4.56%","7.49%","-4.25%","-9.68%","118.03%"
"J & J Snack Foods","JJSF","-0.35%","-1.12%","-7.02%","-5.70%","14.75%","30.53%"
"John Bean Tech","JBT","-0.81%","-0.23%","19.67%","-0.05%","27.01%","243.41%"
"Kaiser","KALU","-1.52%","-0.09%","-4.24%","-0.12%","11.06%","35.07%"
"Kaman","KAMN","-1.57%","-0.70%","-1.54%","10.77%","35.14%","73.40%"
"KapStone Paper&Packaging","KS","0.00%","0.00%","-0.87%","51.39%","61.95%","69.80%"
"Kelly Services A","KELYA","0.60%","0.12%","6.19%","-7.52%","17.74%","84.76%"
"Kirklands","KIRK","2.68%","2.68%","5.33%","-0.84%","4.96%","-47.08%"
"Kite","KRG","0.17%","-0.11%","4.31%","-11.07%","-14.68%","-25.42%"
"Knight Transportation","KNX","-0.21%","-0.61%","-8.68%","-25.21%","-12.92%","31.27%"
"Kopin","KOPN","-0.89%","2.76%","-27.60%","-30.31%","-39.89%","-18.91%"
"Koppers","KOP","-1.30%","-1.73%","-8.59%","-33.10%","-10.63%","86.99%"
"Korn/Ferry","KFY","-0.07%","0.76%","0.42%","61.14%","106.57%","103.60%"
"Kraton","KRA","-1.52%","0.85%","0.24%","-3.40%","38.19%","135.71%"
"Kulicke&Soffa","KLIC","-0.74%","-1.35%","-3.52%","4.72%","36.82%","154.90%"
"La-Z-Boy","LZB","-10.41%","5.17%","7.19%","7.53%","39.21%","25.42%"
"Lannett Com","LCI","-12.84%","-64.81%","-61.69%","-79.53%","-70.40%","-89.82%"
"LCI Industries","LCII","-1.23%","-2.49%","4.96%","-29.23%","-2.44%","75.24%"
"Legacy Texas Financial Grp","LTXB","-0.22%","1.90%","3.16%","8.22%","24.74%","74.95%"
"Lendingtree","TREE","-1.70%","1.61%","-4.92%","-31.28%","5.03%","123.53%"
"Lexington","LXP","0.44%","-0.00%","5.66%","-5.28%","-7.11%","15.70%"
"LGI Homes","LGIH","-1.31%","2.36%","5.12%","-23.66%","30.81%","148.50%"
