"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Allete","ALE","1.57%","0.90%","3.40%","5.45%","7.78%","65.77%"
"AMAG","AMAG","-0.45%","0.68%","1.61%","67.17%","15.97%","-70.24%"
"Amedisys","AMED","0.65%","0.40%","8.71%","80.97%","62.37%","117.69%"
"American Assets","AAT","2.44%","-0.73%","1.35%","-0.08%","-5.23%","-7.55%"
"American Axle&Manufacturing","AXL","-3.29%","1.04%","-10.44%","-3.29%","-0.30%","-18.34%"
"American Equity Inv. Life","AEL","-0.85%","-1.04%","-2.09%","14.38%","26.44%","29.80%"
"American Public Education","APEI","-1.45%","-0.90%","0.80%","76.65%","88.30%","65.11%"
"American States Water","AWR","1.21%","2.46%","4.86%","5.06%","24.32%","56.04%"
"American Vanguard","AVD","-0.91%","-2.67%","-2.24%","11.20%","16.22%","72.32%"
"American Woodmark","AMWD","0.11%","-4.94%","-10.43%","-32.74%","-13.44%","50.26%"
"Ameris","ABCB","0.19%","-0.77%","-10.24%","7.26%","9.65%","99.00%"
"AMERISAFE","AMSF","1.16%","3.99%","3.11%","-0.57%","7.27%","34.79%"
"AMN Healthcare Services","AMN","1.74%","2.84%","2.33%","24.87%","60.57%","97.75%"
"Amneal Pharma A","AMRX","0.22%","0.93%","1.48%","11.05%","3.01%","-62.44%"
"Amphastar P","AMPH","1.65%","-0.18%","0.85%","-13.51%","-7.14%","-3.59%"
"AngioDynamics","ANGO","2.96%","5.12%","-4.01%","29.59%","36.83%","39.48%"
"ANI Pharma","ANIP","-0.42%","-1.01%","3.83%","9.48%","45.82%","2.56%"
"Anika","ANIK","-1.73%","-2.99%","18.60%","-36.71%","-30.30%","-0.64%"
"Anixter","AXE","0.53%","2.48%","-0.98%","-13.16%","-16.77%","3.76%"
"Apogee","APOG","-0.45%","-2.10%","9.82%","7.13%","-8.79%","-9.94%"
"Applied Industrial Technologies","AIT","1.96%","4.14%","-0.46%","10.79%","30.99%","90.92%"
"ArcBest Corp","ARCB","2.41%","5.78%","-1.68%","30.63%","114.22%","53.16%"
"Archrock","AROC","2.38%","2.79%","7.95%","22.86%","12.17%","-26.70%"
"Asbury Automotive","ABG","-0.57%","2.89%","-8.44%","8.44%","20.49%","-27.36%"
"ASGN","ASGN","0.56%","4.21%","1.90%","31.59%","55.29%","110.85%"
"Astec","ASTE","0.36%","1.40%","2.12%","5.42%","10.90%","48.75%"
"Atlas Air","AAWW","-1.84%","-0.43%","-6.42%","18.07%","19.91%","36.24%"
"ATN Int","ATNI","-1.11%","-3.65%","4.06%","-0.16%","-16.80%","-22.32%"
"Avista","AVA","0.14%","0.20%","-4.58%","-2.12%","-3.60%","58.49%"
"Axon Enterprise","AAXN","2.12%","5.99%","6.75%","175.74%","187.90%","124.49%"
"AZZ","AZZ","1.39%","0.00%","20.95%","6.75%","5.82%","4.34%"
"B&G Foods","BGS","-0.65%","0.99%","-1.92%","-12.66%","-17.58%","6.93%"
"Badger Meter","BMI","8.63%","10.87%","9.56%","6.69%","22.16%","-19.90%"
"Balchem","BCPC","0.81%","1.35%","0.85%","24.65%","28.54%","79.38%"
"Banc of California","BANC","-0.52%","0.00%","-1.79%","-6.78%","-4.70%","37.89%"
"Banner","BANR","0.36%","1.69%","-0.53%","12.28%","10.05%","28.46%"
"Barnes","B","2.04%","2.62%","4.85%","-2.20%","-0.00%","56.30%"
"Barnes & Noble Education Inc","BNED","3.56%","2.41%","-18.20%","-32.89%","-30.09%","-"
"Barnes&Noble","BKS","0.00%","1.85%","-14.73%","-17.91%","-26.17%","-70.43%"
"Bel Fuse B","BELFB","1.57%","6.35%","1.57%","-10.25%","-11.72%","5.56%"
"Belmond","BEL","0.00%","-2.14%","-3.38%","-6.53%","-13.26%","-4.98%"
"Benchmark Electronics","BHE","0.00%","-0.51%","-0.17%","1.20%","-11.43%","42.68%"
"Big 5","BGFV","3.79%","1.48%","-16.46%","-9.87%","-41.70%","-53.46%"
"Biglari","BH","-1.49%","-0.30%","0.46%","-53.73%","-51.46%","-54.30%"
"BioTelemetry","BEAT","0.60%","3.07%","8.06%","68.23%","43.71%","347.51%"
"BJs Restaurants","BJRI","0.86%","6.28%","9.07%","76.79%","87.88%","30.61%"
"Black Box","BBOX","-4.57%","-27.71%","-28.94%","-52.96%","-79.38%","-91.09%"
"Blackbaud","BLKB","0.40%","2.45%","5.42%","23.27%","30.01%","90.73%"
"Blucora","BCOR","-0.52%","-1.30%","-3.91%","72.17%","84.26%","138.56%"
"BofI Holding","BOFI","0.68%","-2.09%","-4.79%","38.13%","67.48%","40.96%"
"Boise Cascad Llc","BCC","1.77%","1.32%","1.10%","15.16%","58.72%","29.18%"
"Boston Private","BPFH","-7.10%","-7.38%","-11.47%","-2.59%","-1.31%","14.97%"
"Bottomline","EPAY","-0.23%","2.37%","11.73%","60.44%","95.23%","97.87%"
"Boyd Gaming","BYD","0.53%","-0.21%","3.34%","8.73%","46.69%","126.85%"
"Brady","BRC","2.17%","-4.19%","-6.57%","-0.53%","10.56%","55.79%"
"Briggs&Stratton","BGG","-4.97%","-7.57%","-10.14%","-33.62%","-30.27%","-9.75%"
"Brinks","BCO","-0.74%","-2.55%","-0.62%","1.97%","12.32%","175.30%"
"Bristow","BRS","-0.42%","0.56%","3.71%","5.79%","82.23%","-71.39%"
"Brookline Bancorp","BRKL","0.00%","1.09%","-3.39%","18.15%","25.76%","59.09%"
"Brooks Automation","BRKS","-1.01%","-0.22%","-7.40%","35.97%","25.60%","189.55%"
"Buckle","BKE","2.70%","5.77%","-10.33%","4.21%","46.45%","-43.65%"
"Cabot","CCMP","-0.25%","3.29%","6.21%","25.29%","47.93%","168.50%"
"CACI","CACI","0.11%","-0.39%","8.84%","34.87%","38.96%","116.26%"
"Cal-Maine","CALM","1.00%","-1.41%","-11.28%","2.59%","26.32%","-15.71%"
"CalAmp","CAMP","-0.39%","-3.69%","1.84%","8.35%","21.06%","23.25%"
"Calavo Growers","CVGW","-0.37%","-1.15%","-0.37%","11.55%","29.15%","73.68%"
"Caleres","CAL","1.37%","10.31%","3.81%","8.30%","35.10%","9.78%"
"California Water Service","CWT","1.11%","0.98%","2.87%","-9.26%","6.06%","74.14%"
"Callaway Golf","ELY","0.00%","1.29%","-9.12%","35.18%","47.69%","118.95%"
"Cambrex","CBM","-1.15%","0.81%","20.04%","16.04%","-5.35%","14.09%"
"Cantel Medical","CMD","-1.26%","-1.35%","-7.27%","-8.92%","21.74%","71.25%"
"Capella","CPLA","0.58%","0.14%","4.22%","35.53%","19.14%","92.23%"
"Capstead Mortgage","CMO","0.82%","-0.23%","-6.59%","-0.12%","-15.04%","-25.19%"
"Carbo Ceramics","CRR","-1.47%","-5.45%","11.41%","-7.96%","29.78%","-73.04%"
"Cardtronics","CATM","-0.77%","1.78%","6.12%","45.19%","-15.89%","-23.50%"
"Career","CECO","0.27%","3.64%","13.20%","55.46%","101.29%","450.73%"
"Caretrust Inc","CTRE","2.49%","1.05%","2.79%","3.22%","-5.46%","26.55%"
"Carrizo Oil&Gas","CRZO","0.38%","0.49%","-1.33%","35.95%","82.52%","-23.47%"
"Cato","CATO","2.11%","18.85%","1.71%","60.80%","50.23%","-34.39%"
"Cavco","CVCO","2.60%","3.62%","7.97%","47.38%","73.27%","203.92%"
"Cedar Realty","CDR","2.30%","1.45%","6.07%","-19.57%","-4.12%","-28.61%"
"Celadon","CGIP","-1.38%","-1.38%","26.50%","-44.06%","-10.50%","-83.39%"
"Central Garden&Pet","CENT","1.10%","0.66%","3.15%","12.90%","32.47%","340.72%"
"Central Garden&Pet A","CENTA","1.44%","0.66%","3.00%","8.49%","28.57%","277.75%"
"Century Aluminum","CENX","-12.15%","-10.16%","-17.72%","-33.35%","-28.63%","42.90%"
"CEVA","CEVA","1.86%","3.46%","4.28%","-28.71%","-30.15%","84.21%"
"Chart Industries","GTLS","14.21%","19.20%","22.72%","65.73%","119.01%","142.99%"
"Chemed","CHE","0.03%","0.47%","2.06%","34.97%","61.31%","143.19%"
"Chemours Co","CC","-0.22%","2.08%","-3.03%","-8.73%","1.96%","265.81%"
"Chesapeake Lodging","CHSP","1.87%","0.74%","1.43%","20.78%","32.04%","1.65%"
"Chuy's Holdings","CHUY","2.12%","5.97%","8.71%","20.14%","38.40%","26.03%"
"Cincinnati Bell","CBB","-4.91%","-14.78%","-7.19%","-35.01%","-25.34%","-30.15%"
"CIRCOR","CIR","0.62%","5.16%","-3.17%","-17.05%","-30.77%","-18.79%"
"City Holding","CHCO","0.91%","1.90%","-0.98%","15.00%","17.99%","51.90%"
"Clearwater Paper","CLW","0.21%","1.06%","-1.25%","-47.69%","-51.97%","-57.96%"
"Cloud Peak Energy","CLD","-1.50%","0.30%","-9.62%","-26.07%","-9.62%","-3.52%"
"CMTSU Liquidation","CBRI","-8.57%","-0.00%","-40.00%","-80.00%","-93.88%","-99.91%"
"Cogent","CCOI","0.29%","-1.86%","-4.52%","16.45%","21.40%","61.27%"
"Coherent","COHR","-0.44%","3.42%","9.33%","-39.30%","-36.71%","178.25%"
"Cohu","COHU","0.31%","4.13%","5.59%","19.54%","34.01%","112.81%"
"Columbia Banking","COLB","0.62%","2.22%","-3.92%","-3.43%","6.77%","29.60%"
"Comfort Systems","FIX","1.67%","2.10%","2.21%","11.34%","32.24%","105.67%"
"Community Bank System","CBU","-0.14%","1.64%","0.29%","15.39%","13.63%","56.46%"
"Community Health Systems","CYH","0.36%","-5.14%","-40.30%","-34.98%","-70.09%","-95.41%"
"Computer Programs&Systems","CPSI","1.19%","-1.16%","0.89%","12.98%","8.47%","-39.90%"
"Comtech","CMTL","-1.05%","-1.53%","6.27%","53.98%","81.75%","15.22%"
"CONMED","CNMD","0.23%","-0.73%","-2.64%","44.69%","46.13%","22.53%"
"Consolidated Communications","CNSL","0.45%","-5.15%","-5.37%","1.23%","-32.61%","-39.80%"
"Contango Oil&Gas","MCF","-1.85%","1.60%","10.82%","34.82%","2.42%","-35.66%"
"Cooper Stnd","CPS","-1.18%","1.92%","-3.19%","11.05%","27.44%","118.40%"
"Core-Mark","CORE","0.88%","3.34%","7.81%","-23.50%","-34.74%","-61.59%"
"CoreSite","COR","0.75%","-0.30%","3.18%","-0.50%","8.53%","134.44%"
"Corindus Vascular Robotics","CR3","4.13%","-2.32%","39.72%","7.55%","-37.95%","-73.08%"
"CorVel","CRVL","-0.18%","-0.63%","1.65%","4.73%","14.94%","74.54%"
"CPB","CPF","-0.17%","-0.48%","-2.55%","-2.72%","-6.69%","23.65%"
"Cray","CRAY","5.34%","1.52%","1.33%","10.12%","41.01%","1.52%"
"Crocs","CROX","2.09%","6.93%","-5.54%","42.88%","132.13%","25.68%"
"Cross Country","CCRN","0.84%","0.17%","-5.00%","-6.27%","-3.63%","-6.49%"
"CryoLife","CRY","1.19%","0.00%","4.02%","55.35%","53.35%","156.91%"
"CSG Systems","CSGS","0.37%","-1.79%","-4.30%","-6.12%","-0.46%","30.94%"
"CTS Corp","CTS","2.03%","0.40%","5.76%","46.21%","66.96%","98.05%"
"Cubic","CUB","-0.07%","-1.07%","2.07%","17.22%","44.71%","51.27%"
"Customers Bancorp","CUBI","-1.30%","-0.17%","-8.85%","10.93%","3.26%","-0.65%"
"CVB Financial","CVBF","1.24%","1.60%","-4.68%","-3.23%","4.20%","26.11%"
"Daktronics","DAKT","-0.82%","-0.47%","-0.82%","-7.23%","-13.84%","-22.36%"
"Darling Ingredients","DAR","0.35%","-1.15%","-0.50%","9.27%","18.06%","46.20%"
"Dave & Buster’s Entertainment","PLAY","0.88%","1.04%","-5.12%","-10.26%","-26.79%","25.56%"
"Depomed","DEPO","-0.49%","-0.97%","11.16%","1.49%","-23.14%","-75.04%"
"DHI Group","DHX","2.33%","2.33%","-18.52%","15.79%","-15.38%","-75.50%"
"Diamondrock Hospitality","DRH","0.90%","0.33%","-0.24%","8.86%","6.04%","-10.75%"
"Digi","DGII","0.37%","0.00%","-1.44%","43.46%","36.32%","37.83%"
"Dime Community","DCOM","0.50%","0.00%","-1.72%","-4.53%","-2.91%","15.34%"
"DineEquity","DIN","0.68%","-2.85%","-7.17%","39.66%","61.98%","-29.12%"
"Diodes","DIOD","0.19%","6.17%","1.53%","32.02%","41.02%","72.67%"
"Diplomat Pharmacy","DPLO","-4.74%","-4.59%","-9.67%","24.22%","60.22%","-48.65%"
"Donnelley Financial Solutions","DFIN","0.99%","7.63%","15.54%","4.93%","-12.61%","-"
"Dorman","DORM","2.00%","5.79%","4.62%","21.97%","-3.79%","50.68%"
"DSP Group","DSPG","1.17%","1.17%","11.11%","4.00%","5.26%","42.54%"
"DXP Enterprises","DXPE","0.52%","1.67%","5.04%","43.90%","21.71%","4.57%"
"Eagle Pharm","EGRX","1.67%","1.69%","12.65%","56.98%","13.91%","-7.41%"
"EastGroup Properties","EGP","1.04%","-1.02%","1.93%","8.37%","13.73%","61.03%"
"Ebix","EBIX","1.04%","0.92%","4.42%","4.35%","47.81%","171.95%"
"Echo Global","ECHO","4.26%","3.38%","-4.23%","9.29%","67.21%","-6.62%"
"eHealth","EHTH","-0.08%","0.21%","6.01%","40.13%","27.30%","75.36%"
"El Paso Electric","EE","1.91%","1.82%","5.49%","11.02%","16.05%","72.61%"
"El Pollo Loco Holdings Inc","LOCO","1.70%","3.91%","8.14%","20.71%","-8.08%","-36.44%"
"Electro Scientific","ESIO","-2.12%","2.27%","3.26%","-15.87%","102.13%","289.42%"
"Electronics for Imaging","EFII","0.84%","3.31%","1.78%","18.22%","-29.15%","-20.30%"
"Emergent Biosolutions","EBS","-0.11%","-0.29%","1.94%","17.65%","51.69%","59.62%"
"Employers","EIG","0.00%","1.83%","1.71%","-5.97%","-4.79%","79.34%"
"Enanta","ENTA","-1.97%","-2.18%","6.78%","109.83%","238.08%","149.05%"
"Encore Capital","ECPG","0.96%","-2.13%","-4.68%","-12.83%","-9.72%","-15.59%"
"Encore Wire","WIRE","-0.20%","1.13%","-2.78%","0.82%","13.81%","16.09%"
"Engility","EGL","0.57%","0.31%","18.31%","23.65%","19.16%","44.66%"
"Enova International Inc","ENVA","1.86%","4.50%","4.22%","151.97%","137.89%","96.92%"
"Enpro Industries","NPO","0.92%","1.40%","0.11%","-21.62%","0.22%","36.38%"
"ePlus","PLUS","0.40%","2.68%","3.73%","34.91%","27.61%","156.19%"
"Era Group Inc","ERA","0.23%","1.22%","-4.18%","23.72%","31.94%","-27.99%"
"ESCO Technologies","ESE","0.41%","-1.46%","2.70%","1.08%","-3.56%","56.92%"
"Essendant Inc","ESND","0.98%","1.55%","3.97%","55.56%","-1.64%","-62.59%"
"Ethan Allen Interiors","ETH","1.65%","-1.20%","-1.60%","-12.87%","-21.62%","-14.74%"
"Evercore","EVR","-1.48%","2.85%","-1.87%","22.17%","48.18%","91.48%"
"EW Scripps A","SSP","-1.45%","-8.26%","-9.99%","-17.59%","-33.61%","-42.93%"
"ExlServices","EXLS","1.53%","1.41%","5.03%","3.46%","13.53%","67.94%"
"Exponent","EXPO","0.20%","1.00%","-0.20%","41.91%","52.88%","10.64%"
"Express","EXPR","0.90%","8.94%","-2.51%","-0.39%","60.73%","-45.26%"
"Exterran Corp","EXTN","-0.44%","-0.51%","2.87%","-13.30%","-4.32%","-"
"EZCORP","EZPW","4.72%","0.00%","-6.87%","0.00%","54.43%","91.22%"
"Fabrinet","FN","0.20%","1.65%","8.16%","39.48%","-11.85%","119.46%"
"FARO","FARO","0.96%","1.94%","7.82%","23.19%","47.52%","44.75%"
"Federal Signal","FSS","2.05%","4.24%","0.62%","21.25%","33.85%","63.71%"
"Fidelity","LION","0.19%","0.46%","-2.19%","18.94%","15.14%","38.96%"
"Fiesta","FRGI","1.66%","4.62%","13.15%","60.79%","64.25%","-40.56%"
"Financial Engines","FNGN","0.00%","-0.00%","0.11%","48.35%","16.91%","-0.09%"
"First Bancorp","FBP","-1.13%","0.00%","-1.75%","54.31%","32.49%","69.25%"
"First Commonwealth Financial","FCF","0.50%","2.09%","-0.98%","12.64%","23.98%","65.27%"
"First Financial Bancorp","FFBC","0.79%","1.11%","-2.44%","21.44%","14.70%","74.10%"
"First Financial Bankshares","FFIN","0.85%","2.38%","-1.20%","19.20%","25.61%","51.78%"
"First Midwest","FMBI","0.34%","2.18%","-2.27%","9.37%","12.66%","36.20%"
"First NBC Bank","FNBCQ","-12.50%","-0.00%","25.00%","400.00%","150.00%","-99.87%"
"FirstCash","FCFS","0.16%","0.81%","0.54%","37.66%","60.22%","115.18%"
"Five Below","FIVE","1.04%","7.79%","10.72%","62.74%","129.54%","184.78%"
"Flotek","FTK","1.00%","-0.33%","-11.14%","-34.98%","-65.84%","-75.27%"
"Forestar","FOR","1.81%","3.20%","3.20%","2.50%","32.26%","70.70%"
"Forrester","FORR","2.00%","-1.25%","1.17%","-2.04%","5.74%","20.11%"
"Forward Air","FWRD","0.39%","0.54%","-5.40%","3.60%","10.72%","15.20%"
"Four Corners Property Trust Inc","FCPT","1.58%","0.68%","7.91%","-2.33%","-0.67%","-"
"Fox Factory","FOXF","-1.24%","-0.77%","13.22%","33.33%","37.22%","216.43%"
"Francescass","FRAN","2.49%","6.82%","5.67%","7.11%","-22.63%","-37.46%"
"Franklin Electric","FELE","0.98%","0.32%","0.22%","1.20%","9.42%","68.66%"
"Franklin Street Properties","FSP","2.38%","-2.60%","3.48%","-19.74%","-19.66%","-27.87%"
"Freds","FRED","0.91%","2.76%","-2.19%","-44.94%","-66.72%","-87.91%"
"FTD Companies Inc","FTD","1.35%","0.44%","-19.57%","-37.13%","-77.41%","-85.07%"
"FutureFuel","FF","0.22%","-1.09%","-5.62%","-3.55%","-7.74%","12.78%"
"G-III Apparel","GIII","0.74%","8.21%","2.34%","28.30%","92.71%","-32.99%"
"Gannett","GCI","0.80%","-1.37%","-5.34%","-12.77%","13.34%","-28.65%"
"Genesco","GCO","0.12%","8.79%","-1.78%","27.54%","25.42%","-36.48%"
"Gentherm","THRM","-0.98%","2.14%","3.97%","27.87%","-0.25%","-17.75%"
"Geo","GEO","1.67%","-3.57%","2.59%","10.97%","-13.25%","3.80%"
"Geospace","GEOS","-3.34%","-3.48%","4.89%","9.18%","1.00%","-15.16%"
"Getty","GTY","1.35%","-0.35%","5.78%","5.08%","18.52%","71.00%"
"Gibraltar Industries","ROCK","1.92%","3.50%","0.63%","20.91%","21.46%","100.60%"
"Glacier","GBCI","0.27%","0.98%","-1.73%","2.49%","14.04%","37.22%"
"Glatfelter","GLT","0.64%","3.19%","2.72%","-5.04%","0.15%","-7.20%"
"Government Propertiesome","GOV","3.57%","-2.98%","7.85%","-14.02%","-10.70%","-15.84%"
"Great Western Bancorp Inc","GWB","-0.19%","0.73%","-6.41%","3.82%","2.58%","69.00%"
"Green Dot","GDOT","-0.11%","2.06%","4.32%","35.13%","103.12%","310.85%"
"Green Plains Energy","GPRE","0.62%","-2.70%","-22.12%","-3.86%","-14.51%","-35.89%"
"Greenbrier","GBX","1.27%","2.95%","10.60%","4.69%","24.69%","26.85%"
"Greenhill&Co","GHL","-0.79%","3.45%","6.97%","61.28%","59.24%","-23.12%"
"Griffon","GFF","-1.06%","5.34%","1.08%","-7.86%","-9.86%","16.46%"
"Group 1 Automotive","GPI","2.31%","3.43%","-7.52%","-4.51%","8.71%","-27.60%"
"Guess?","GES","1.86%","10.90%","3.16%","39.22%","83.45%","3.71%"
"Gulf Island Fabrication","GIFI","-1.06%","-2.09%","0.54%","-30.38%","-16.89%","-4.79%"
"H B Fuller","FUL","1.18%","0.80%","3.80%","5.05%","9.02%","40.60%"
"Haemonetics","HAE","1.94%","4.07%","7.59%","70.18%","144.65%","152.59%"
"Hanmi","HAFC","0.00%","-2.48%","-9.39%","-9.39%","-2.83%","7.42%"
"Harmonic","HLIT","0.57%","-1.69%","0.57%","4.17%","2.94%","-34.90%"
"Harsco","HSC","0.85%","5.83%","-6.72%","26.54%","46.58%","52.36%"
"Haverty Furniture","HVT","0.00%","-1.40%","-4.74%","-6.84%","-5.59%","-8.14%"
"Hawaiian","HA","-0.20%","3.71%","-3.94%","-5.27%","-18.47%","59.62%"
"Hawkins","HWKN","0.41%","-0.81%","-1.08%","4.55%","-21.37%","-6.12%"
"Haynes","HAYN","-0.98%","1.37%","-2.36%","20.16%","9.43%","-13.09%"
"HCI Group Inc","HCI","0.24%","2.52%","-1.70%","41.54%","-8.83%","-5.93%"
"Healthcare Services","HCSG","2.70%","-10.72%","-8.09%","-25.00%","-25.33%","17.05%"
"Healthequity Inc","HQY","0.58%","2.53%","0.76%","75.70%","72.08%","149.86%"
"HealthStream","HSTM","1.11%","-1.02%","2.68%","25.65%","11.37%","-6.82%"
"Heartland Express","HTLD","7.67%","4.18%","2.36%","-14.61%","-7.69%","1.58%"
"Heidrick&Struggles","HSII","-2.62%","-0.14%","-4.20%","43.99%","57.81%","39.94%"
"Helix","HLX","-0.23%","2.38%","16.04%","14.19%","43.98%","-23.81%"
"HFF","HF","1.40%","3.68%","0.31%","-26.99%","0.71%","-11.53%"
"Hibbett Sports","HIBB","1.87%","7.91%","5.59%","20.34%","20.94%","-46.08%"
"HighPoint","HPR","1.68%","3.10%","7.07%","29.82%","87.08%","0.15%"
"Hillenbrand","HI","0.41%","1.23%","3.45%","10.74%","35.80%","74.23%"
"HMS Holdings","HMSY","1.54%","1.37%","4.57%","44.31%","26.47%","95.68%"
"Home BancShares","HOMB","0.34%","1.97%","0.56%","0.30%","-4.82%","-40.65%"
"Hope Bancorp","HOPE","1.59%","-3.31%","-8.02%","-5.70%","-4.55%","14.66%"
"Horace Mann Educators","HMN","-0.88%","-1.52%","-0.98%","2.72%","25.83%","22.14%"
"Hornbeck","HOS","-2.59%","-6.33%","53.94%","56.91%","86.26%","-71.48%"
"Hub Group","HUBG","0.71%","-1.87%","-7.24%","4.28%","26.78%","28.04%"
"Iconix Brand","ICON","0.74%","-1.54%","-8.57%","-50.39%","-90.56%","-97.30%"
"ICU Medical","ICUI","-0.10%","2.60%","1.10%","40.58%","72.97%","212.72%"
"II-VI","IIVI","0.11%","2.86%","-5.07%","-4.26%","18.76%","153.67%"
"ILG","ILG","0.26%","1.18%","0.41%","20.89%","26.53%","56.79%"
"Independent Bank","INDB","2.00%","3.22%","-0.85%","16.89%","23.06%","63.63%"
"Ingevity","NGVT","0.00%","4.81%","8.44%","27.78%","55.58%","-"
"Innophoss","IPHS","0.38%","1.79%","3.47%","7.25%","16.50%","-0.48%"
"Innospec","IOSP","0.00%","1.54%","3.06%","16.86%","27.02%","89.70%"
"Inogen Inc","INGN","0.15%","5.71%","10.92%","79.28%","120.66%","396.60%"
"Insight Enterprises","NSIT","1.17%","1.66%","-0.97%","30.87%","21.01%","78.96%"
"Insperity","NSP","-0.91%","3.15%","-0.36%","71.05%","172.50%","88.84%"
"Installed Building","IBP","3.04%","7.81%","-2.30%","-21.86%","14.24%","113.26%"
"Integer Hld","ITGR","0.00%","6.00%","10.53%","59.93%","60.64%","48.49%"
"Integra","IART","0.44%","-0.03%","-5.19%","32.09%","13.50%","99.43%"
"Inter Parfums","IPAR","1.44%","4.34%","4.06%","29.92%","50.53%","69.62%"
"Interactive Brokers","IBKR","-4.09%","2.28%","-6.39%","5.84%","66.99%","38.62%"
"Interface, Inc.","TILE","0.00%","0.00%","-3.29%","-6.36%","23.95%","-2.93%"
"INTL FCStone","INTL","-1.17%","2.87%","3.63%","28.92%","43.68%","71.08%"
"Intrepid Potash","IPI","-0.24%","2.24%","-8.87%","-13.66%","43.21%","-60.82%"
"Invacare","IVC","2.56%","2.85%","-6.72%","7.12%","37.26%","-14.66%"
"Investment Tech","ITG","-1.19%","2.24%","2.48%","16.05%","0.99%","-10.35%"
"Iridium","IRDM","1.96%","0.00%","9.61%","54.66%","66.67%","125.59%"
"iRobot","IRBT","-1.00%","-3.98%","-0.61%","1.55%","-8.36%","147.90%"
"Itron","ITRI","1.51%","-1.79%","-0.17%","-11.29%","-18.41%","94.66%"
"J & J Snack Foods","JJSF","0.87%","-0.36%","1.33%","2.38%","14.16%","37.38%"
"John Bean Tech","JBT","0.74%","2.88%","3.61%","-14.44%","1.17%","156.63%"
"Kaiser","KALU","-0.71%","1.24%","-2.99%","1.51%","12.98%","32.82%"
"Kaman","KAMN","0.74%","1.19%","-6.36%","16.04%","34.22%","64.93%"
"KapStone Paper&Packaging","KS","0.12%","0.52%","0.09%","53.46%","54.00%","39.28%"
"Kelly Services A","KELYA","-0.68%","3.20%","0.52%","-14.89%","-1.07%","54.22%"
"Kirklands","KIRK","1.31%","1.67%","-6.38%","-3.01%","19.22%","-57.88%"
"Kite","KRG","1.87%","0.18%","-0.94%","-13.88%","-14.01%","-36.25%"
"Knight Transportation","KNX","1.31%","-0.00%","-9.22%","-13.11%","7.77%","38.45%"
"Kopin","KOPN","2.64%","1.63%","-5.18%","-2.81%","-24.51%","-2.20%"
"Koppers","KOP","0.90%","3.16%","-2.24%","-22.99%","3.29%","71.33%"
"Korn/Ferry","KFY","-0.20%","3.46%","1.28%","58.94%","87.91%","89.65%"
"Kraton","KRA","0.00%","3.87%","1.53%","1.99%","40.05%","115.96%"
"Kulicke&Soffa","KLIC","-0.99%","1.15%","18.67%","15.16%","24.41%","160.99%"
"La-Z-Boy","LZB","4.52%","8.54%","2.05%","3.85%","-0.46%","24.14%"
"Lannett Com","LCI","0.79%","-10.18%","-12.03%","-44.83%","-41.15%","-78.34%"
"LCI Industries","LCII","1.49%","5.90%","2.39%","-24.12%","-4.08%","69.36%"
"Legacy Texas Financial Grp","LTXB","4.63%","11.86%","3.71%","3.91%","13.48%","49.23%"
