"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Avista","AVA","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Axon Enterprise","AAXN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"AZZ","AZZ","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"B&G Foods","BGS","Strong Buy","Neutral","Buy","Neutral"
"Badger Meter","BMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Banc of California","BANC","Strong Buy","Strong Sell","Sell","Neutral"
"Banner","BANR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes","B","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Bel Fuse B","BELFB","Strong Buy","Strong Buy","Buy","Strong Sell"
"Belmond","BEL","Strong Buy","Neutral","Neutral","Strong Sell"
"Benchmark Electronics","BHE","Strong Sell","Sell","Strong Buy","Neutral"
"Big 5","BGFV","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Strong Buy","Sell","Strong Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Blucora","BCOR","Strong Buy","Buy","Strong Buy","Strong Buy"
"BofI Holding","BOFI","Neutral","Strong Sell","Neutral","Strong Buy"
"Boise Cascad Llc","BCC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Boston Private","BPFH","Buy","Neutral","Neutral","Strong Buy"
"Bottomline","EPAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Brady","BRC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Briggs&Stratton","BGG","Sell","Strong Sell","Strong Sell","Strong Sell"
"Brinks","BCO","Strong Sell","Sell","Strong Buy","Strong Buy"
"Bristow","BRS","Neutral","Neutral","Neutral","Neutral"
"Brookline Bancorp","BRKL","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Brooks Automation","BRKS","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Buckle","BKE","Buy","Strong Sell","Sell","Neutral"
"Cabot","CCMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CACI","CACI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Strong Sell","Strong Sell","Sell","Strong Buy"
"CalAmp","CAMP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Strong Sell","Sell","Strong Buy","Strong Buy"
"Caleres","CAL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Sell","Buy","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Strong Buy","Sell","Buy","Strong Buy"
"Cambrex","CBM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Capella","CPLA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Capstead Mortgage","CMO","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Sell","Neutral","Buy","Neutral"
"Cardtronics","CATM","Neutral","Strong Buy","Buy","Neutral"
"Career","CECO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Caretrust Inc","CTRE","Neutral","Sell","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Strong Buy","Neutral","Strong Buy","Buy"
"Cato","CATO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cavco","CVCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Sell","Sell","Neutral","Sell"
"Celadon","CGIP","Neutral","Strong Buy","Buy","Strong Sell"
"Central Garden&Pet","CENT","Strong Buy","Buy","Strong Buy","Strong Buy"
"Central Garden&Pet A","CENTA","Neutral","Neutral","Strong Buy","Strong Buy"
"Century Aluminum","CENX","Strong Buy","Strong Sell","Strong Sell","Sell"
"CEVA","CEVA","Strong Buy","Buy","Strong Sell","Sell"
"Chart Industries","GTLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemours Co","CC","Strong Buy","Neutral","Strong Sell","Neutral"
"Chesapeake Lodging","CHSP","Neutral","Neutral","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cincinnati Bell","CBB","Strong Sell","Strong Sell","Sell","Strong Sell"
"CIRCOR","CIR","Strong Buy","Buy","Strong Sell","Strong Sell"
"City Holding","CHCO","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Cloud Peak Energy","CLD","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Strong Buy","Sell","Sell","Strong Sell"
"Cogent","CCOI","Strong Sell","Sell","Strong Buy","Strong Buy"
"Coherent","COHR","Strong Buy","Strong Buy","Neutral","Neutral"
"Cohu","COHU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Buy","Sell","Strong Sell","Buy"
"Comfort Systems","FIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Sell","Neutral","Strong Buy","Buy"
"Comtech","CMTL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Contango Oil&Gas","MCF","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Cooper Stnd","CPS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Strong Buy","Strong Buy","Buy","Strong Sell"
"CoreSite","COR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Sell","Neutral","Sell","Strong Sell"
"CorVel","CRVL","Neutral","Buy","Strong Buy","Strong Buy"
"CPB","CPF","Strong Sell","Sell","Strong Sell","Strong Sell"
"Cray","CRAY","Neutral","Strong Sell","Buy","Strong Buy"
"Crocs","CROX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Strong Sell","Strong Sell","Neutral","Sell"
"CryoLife","CRY","Buy","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Neutral","Strong Sell","Strong Sell","Neutral"
"CTS Corp","CTS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Cubic","CUB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Strong Buy","Sell","Strong Sell","Neutral"
"CVB Financial","CVBF","Strong Buy","Strong Sell","Strong Sell","Buy"
"Daktronics","DAKT","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Strong Sell","Sell","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Strong Buy","Buy","Strong Buy","Neutral"
"Depomed","DEPO","Strong Buy","Strong Buy","Strong Buy","Sell"
"DHI Group","DHX","Strong Sell","Strong Sell","Sell","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Digi","DGII","Strong Buy","Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Sell","Sell","Buy","Neutral"
"DineEquity","DIN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Diodes","DIOD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Donnelley Financial Solutions","DFIN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Sell","Strong Buy","Strong Buy","Strong Buy"
"DXP Enterprises","DXPE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Sell","Sell","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Echo Global","ECHO","Strong Buy","Neutral","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Electro Scientific","ESIO","Strong Buy","Strong Buy","Neutral","Buy"
"Electronics for Imaging","EFII","Sell","Strong Buy","Strong Buy","Neutral"
"Emergent Biosolutions","EBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Employers","EIG","Neutral","Strong Buy","Strong Buy","Buy"
"Enanta","ENTA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Encore Capital","ECPG","Strong Sell","Strong Sell","Strong Sell","Sell"
"Encore Wire","WIRE","Strong Buy","Strong Buy","Buy","Strong Buy"
"Engility","EGL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Neutral","Sell","Neutral"
"ePlus","PLUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Neutral","Neutral","Strong Buy","Strong Buy"
"ESCO Technologies","ESE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"EW Scripps A","SSP","Buy","Strong Sell","Strong Sell","Strong Sell"
"ExlServices","EXLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Exponent","EXPO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Express","EXPR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Exterran Corp","EXTN","Strong Sell","Neutral","Neutral","Neutral"
"EZCORP","EZPW","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Fabrinet","FN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Buy","Buy","Strong Buy","Strong Buy"
"Fiesta","FRGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Financial Engines","FNGN","Buy","Strong Buy","Strong Buy","Strong Buy"
"First Bancorp","FBP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Buy","Buy","Strong Buy","Strong Buy"
"First Financial Bankshares","FFIN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Strong Buy","Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Buy","Strong Sell","Neutral","Strong Sell"
"FirstCash","FCFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Five Below","FIVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Forrester","FORR","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Forward Air","FWRD","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Neutral","Neutral","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Buy","Buy","Strong Buy","Strong Sell"
"Franklin Electric","FELE","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Freds","FRED","Strong Buy","Neutral","Sell","Strong Sell"
"FTD Companies Inc","FTD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"G-III Apparel","GIII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gannett","GCI","Strong Sell","Strong Sell","Strong Sell","Sell"
"Genesco","GCO","Strong Buy","Strong Buy","Neutral","Neutral"
"Gentherm","THRM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Geospace","GEOS","Sell","Strong Buy","Strong Buy","Sell"
"Getty","GTY","Sell","Neutral","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Government Propertiesome","GOV","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Great Western Bancorp Inc","GWB","Strong Buy","Strong Sell","Sell","Strong Buy"
"Green Dot","GDOT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Buy","Strong Sell","Strong Sell","Strong Sell"
"Greenbrier","GBX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Griffon","GFF","Strong Buy","Neutral","Strong Sell","Sell"
"Group 1 Automotive","GPI","Buy","Strong Sell","Strong Sell","Strong Sell"
"Guess?","GES","Strong Buy","Strong Buy","Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Sell","Strong Sell","Sell","Strong Sell"
"H B Fuller","FUL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Harmonic","HLIT","Neutral","Buy","Strong Buy","Neutral"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Sell","Strong Sell","Neutral","Neutral"
"Hawaiian","HA","Strong Buy","Strong Buy","Sell","Sell"
"Hawkins","HWKN","Neutral","Neutral","Strong Buy","Neutral"
"Haynes","HAYN","Strong Buy","Buy","Neutral","Buy"
"HCI Group Inc","HCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Healthcare Services","HCSG","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Buy","Strong Sell","Strong Sell","Strong Sell"
"Heidrick&Struggles","HSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Helix","HLX","Strong Buy","Strong Buy","Strong Buy","Buy"
"HFF","HF","Strong Buy","Strong Buy","Strong Sell","Sell"
"Hibbett Sports","HIBB","Strong Buy","Strong Buy","Sell","Neutral"
"HighPoint","HPR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Hillenbrand","HI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Strong Buy","Strong Buy","Neutral","Sell"
"Hope Bancorp","HOPE","Strong Sell","Strong Sell","Strong Sell","Sell"
"Horace Mann Educators","HMN","Buy","Neutral","Strong Buy","Strong Buy"
"Hornbeck","HOS","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Hub Group","HUBG","Buy","Sell","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Buy","Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ILG","ILG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Innospec","IOSP","Buy","Strong Buy","Strong Buy","Strong Buy"
"Inogen Inc","INGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Strong Buy","Neutral","Sell","Neutral"
"Integer Hld","ITGR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Integra","IART","Sell","Strong Sell","Strong Buy","Strong Buy"
"Inter Parfums","IPAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Interface, Inc.","TILE","Strong Buy","Neutral","Buy","Strong Buy"
"INTL FCStone","INTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Buy","Sell","Strong Sell","Neutral"
"Invacare","IVC","Sell","Strong Sell","Sell","Buy"
"Investment Tech","ITG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Iridium","IRDM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Sell","Buy","Strong Buy","Neutral"
"Itron","ITRI","Strong Sell","Strong Sell","Strong Sell","Sell"
"J & J Snack Foods","JJSF","Strong Sell","Neutral","Strong Buy","Strong Buy"
"John Bean Tech","JBT","Strong Buy","Strong Buy","Sell","Neutral"
"Kaiser","KALU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Strong Buy","Neutral","Buy","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kelly Services A","KELYA","Strong Buy","Buy","Strong Sell","Sell"
"Kirklands","KIRK","Buy","Strong Sell","Sell","Neutral"
"Kite","KRG","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Knight Transportation","KNX","Strong Buy","Strong Sell","Strong Sell","Sell"
"Kopin","KOPN","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Buy","Sell","Strong Sell","Sell"
"Korn/Ferry","KFY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Buy","Neutral","Neutral","Strong Buy"
"Lannett Com","LCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Legacy Texas Financial Grp","LTXB","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Lendingtree","TREE","Strong Buy","Buy","Sell","Neutral"
"Lexington","LXP","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"LGI Homes","LGIH","Strong Buy","Buy","Neutral","Strong Buy"
"LHC Group","LHCG","Neutral","Neutral","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Buy","Strong Sell","Neutral","Strong Buy"
"Liquidity Services","LQDT","Strong Buy","Strong Buy","Strong Buy","Buy"
"Lithia Motors","LAD","Sell","Strong Sell","Strong Sell","Sell"
"Littelfuse","LFUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LivePerson","LPSN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Neutral","Strong Buy","Neutral","Neutral"
"Lsb Industries","LXU","Buy","Strong Buy","Strong Buy","Strong Sell"
"LSC Communications","LKSD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"LTC Properties","LTC","Strong Sell","Strong Sell","Strong Sell","Sell"
"Lumber Liquidators","LL","Strong Buy","Buy","Strong Buy","Sell"
"Lumentum Holdings Inc","LITE","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Luminex","LMNX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lydall","LDL","Strong Buy","Strong Buy","Strong Buy","Neutral"
"M/I Homes","MHO","Strong Buy","Buy","Strong Sell","Sell"
"Magellan Health","MGLN","Strong Sell","Strong Sell","Buy","Strong Buy"
"Maiden Holdings","MHLD","Strong Buy","Neutral","Neutral","Strong Sell"
"ManTech","MANT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Neutral","Neutral","Strong Buy","Strong Buy"
"MarineMax","HZO","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Marriot Vacations Worldwide","VAC","Strong Buy","Strong Buy","Neutral","Neutral"
"Marten Transport","MRTN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Matson","MATX","Buy","Sell","Strong Buy","Strong Buy"
"Matthews","MATW","Sell","Buy","Strong Buy","Neutral"
"MDC","MDC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Medidata","MDSO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"MEDIFAST","MED","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Meridian","VIVO","Strong Sell","Sell","Buy","Buy"
"Merit","MMSI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Methode Electronics","MEI","Strong Sell","Strong Sell","Strong Sell","Sell"
"MicroStrategy","MSTR","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"MiMedx","MDXG","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Strong Buy","Strong Buy","Neutral","Buy"
"Mobile Mini","MINI","Buy","Neutral","Strong Buy","Strong Buy"
"Momenta","MNTA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Monro Muffler Brake","MNRO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Strong Buy","Buy","Strong Sell","Neutral"
"Motorcar Parts","MPAA","Strong Buy","Strong Buy","Sell","Strong Sell"
"Movado","MOV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mueller Industries","MLI","Neutral","Strong Sell","Strong Sell","Strong Sell"
