"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Applied Industrial Technologies","AIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ArcBest Corp","ARCB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Archrock","AROC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Asbury Automotive","ABG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ASGN","ASGN","Sell","Strong Buy","Strong Buy","Strong Buy"
"Astec","ASTE","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Atlas Air","AAWW","Strong Sell","Strong Sell","Strong Sell","Buy"
"ATN Int","ATNI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Avista","AVA","Strong Sell","Neutral","Sell","Strong Buy"
"Axon Enterprise","AAXN","Strong Sell","Strong Sell","Buy","Strong Buy"
"AZZ","AZZ","Strong Buy","Neutral","Strong Buy","Strong Buy"
"B&G Foods","BGS","Strong Sell","Neutral","Neutral","Neutral"
"Badger Meter","BMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Banc of California","BANC","Strong Buy","Strong Buy","Strong Buy","Buy"
"Banner","BANR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Barnes","B","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Strong Buy","Strong Buy","Neutral","Sell"
"Bel Fuse B","BELFB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Belmond","BEL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Benchmark Electronics","BHE","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Big 5","BGFV","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Buy","Strong Sell","Strong Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Strong Buy","Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Buy","Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Strong Sell","Strong Sell","Strong Sell","Buy"
"Blucora","BCOR","Strong Sell","Strong Sell","Neutral","Strong Buy"
"BofI Holding","BOFI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Boise Cascad Llc","BCC","Neutral","Neutral","Neutral","Strong Buy"
"Boston Private","BPFH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Bottomline","EPAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Strong Sell","Strong Sell","Buy","Strong Buy"
"Brady","BRC","Strong Buy","Buy","Sell","Buy"
"Briggs&Stratton","BGG","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Brinks","BCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Bristow","BRS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Brookline Bancorp","BRKL","Neutral","Strong Sell","Neutral","Strong Buy"
"Brooks Automation","BRKS","Sell","Strong Sell","Neutral","Strong Buy"
"Buckle","BKE","Strong Sell","Sell","Strong Sell","Neutral"
"Cabot","CCMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Strong Buy","Strong Buy","Neutral","Strong Buy"
"CalAmp","CAMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Buy","Strong Buy","Strong Buy","Strong Buy"
"Caleres","CAL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cambrex","CBM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Buy","Neutral","Sell","Neutral"
"Capstead Mortgage","CMO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Buy","Strong Sell","Strong Sell","Strong Sell"
"Cardtronics","CATM","Buy","Strong Buy","Strong Buy","Strong Buy"
"Career","CECO","Buy","Neutral","Strong Buy","Strong Buy"
"Caretrust Inc","CTRE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Strong Sell","Strong Sell","Neutral","Neutral"
"Cato","CATO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Cavco","CVCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Celadon","CGIP","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Central Garden&Pet","CENT","Strong Sell","Strong Sell","Buy","Strong Buy"
"Central Garden&Pet A","CENTA","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Century Aluminum","CENX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CEVA","CEVA","Sell","Strong Sell","Strong Sell","Strong Sell"
"Chart Industries","GTLS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Chemours Co","CC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Chesapeake Lodging","CHSP","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Cincinnati Bell","CBB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CIRCOR","CIR","Sell","Strong Buy","Neutral","Strong Sell"
"City Holding","CHCO","Buy","Strong Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Cloud Peak Energy","CLD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Neutral","Strong Sell","Strong Sell"
"Cogent","CCOI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Coherent","COHR","Strong Sell","Buy","Strong Buy","Neutral"
"Cohu","COHU","Sell","Strong Buy","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Buy","Buy","Neutral","Strong Buy"
"Comfort Systems","FIX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Sell","Strong Sell","Strong Sell","Strong Sell"
"Comtech","CMTL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Sell","Buy","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Contango Oil&Gas","MCF","Sell","Strong Sell","Neutral","Sell"
"Cooper Stnd","CPS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Strong Buy","Strong Buy","Strong Buy","Buy"
"CoreSite","COR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CorVel","CRVL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"CPB","CPF","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Cray","CRAY","Strong Sell","Strong Sell","Strong Sell","Sell"
"Crocs","CROX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Buy","Strong Sell","Strong Sell","Strong Sell"
"CryoLife","CRY","Buy","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Strong Sell","Strong Sell","Strong Sell","Sell"
"CTS Corp","CTS","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Cubic","CUB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Buy","Strong Sell","Strong Sell","Sell"
"CVB Financial","CVBF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Daktronics","DAKT","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Neutral","Strong Buy","Strong Buy","Neutral"
"Depomed","DEPO","Strong Sell","Strong Sell","Neutral","Sell"
"DHI Group","DHX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Digi","DGII","Strong Sell","Sell","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"DineEquity","DIN","Neutral","Neutral","Neutral","Strong Buy"
"Diodes","DIOD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Donnelley Financial Solutions","DFIN","Buy","Strong Sell","Neutral","Sell"
"Dorman","DORM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Strong Buy","Strong Sell","Sell","Buy"
"DXP Enterprises","DXPE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Strong Buy","Neutral","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Sell","Neutral","Buy","Strong Buy"
"Echo Global","ECHO","Sell","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Sell","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Neutral","Neutral","Buy","Neutral"
"Electro Scientific","ESIO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Electronics for Imaging","EFII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Emergent Biosolutions","EBS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Employers","EIG","Neutral","Neutral","Strong Buy","Strong Buy"
"Enanta","ENTA","Neutral","Strong Sell","Sell","Strong Buy"
"Encore Capital","ECPG","Sell","Strong Sell","Strong Sell","Strong Sell"
"Encore Wire","WIRE","Buy","Strong Buy","Strong Buy","Strong Buy"
"Engility","EGL","Buy","Sell","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Buy","Neutral","Buy","Strong Buy"
"Enpro Industries","NPO","Neutral","Strong Buy","Buy","Neutral"
"ePlus","PLUS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Sell","Strong Sell","Buy","Strong Buy"
"ESCO Technologies","ESE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"EW Scripps A","SSP","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ExlServices","EXLS","Neutral","Strong Sell","Neutral","Strong Buy"
"Exponent","EXPO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Express","EXPR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Exterran Corp","EXTN","Strong Sell","Strong Sell","Strong Sell","Neutral"
"EZCORP","EZPW","Strong Buy","Sell","Strong Sell","Neutral"
"Fabrinet","FN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Strong Buy","Strong Sell","Sell","Strong Buy"
"Fiesta","FRGI","Neutral","Sell","Strong Buy","Strong Buy"
"First Bancorp","FBP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Buy","Neutral","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Strong Buy","Neutral","Neutral","Strong Buy"
"First Financial Bankshares","FFIN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FirstCash","FCFS","Buy","Strong Sell","Neutral","Strong Buy"
"Five Below","FIVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Forward Air","FWRD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Sell","Sell","Neutral","Sell"
"Franklin Electric","FELE","Buy","Strong Buy","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Neutral","Strong Sell","Neutral","Strong Sell"
"Freds","FRED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FTD Companies Inc","FTD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Sell","Strong Buy","Strong Buy","Neutral"
"G-III Apparel","GIII","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Gannett","GCI","Strong Sell","Strong Sell","Strong Sell","Sell"
"Genesco","GCO","Neutral","Strong Buy","Neutral","Neutral"
"Gentherm","THRM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Neutral","Buy","Buy","Strong Buy"
"Geospace","GEOS","Neutral","Strong Sell","Sell","Strong Sell"
"Getty","GTY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Government Propertiesome","GOV","Strong Buy","Strong Buy","Strong Buy","Sell"
"Great Western Bancorp Inc","GWB","Strong Buy","Buy","Buy","Strong Buy"
"Green Dot","GDOT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Greenbrier","GBX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Griffon","GFF","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Group 1 Automotive","GPI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Guess?","GES","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"H B Fuller","FUL","Sell","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Strong Buy","Sell","Strong Sell","Strong Sell"
"Harmonic","HLIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Harsco","HSC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Hawaiian","HA","Strong Buy","Strong Buy","Strong Buy","Buy"
"Hawkins","HWKN","Neutral","Strong Buy","Strong Buy","Neutral"
"Haynes","HAYN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"HCI Group Inc","HCI","Neutral","Strong Sell","Sell","Buy"
"Healthcare Services","HCSG","Strong Buy","Neutral","Neutral","Neutral"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Buy","Sell","Neutral","Strong Sell"
"Heidrick&Struggles","HSII","Buy","Strong Buy","Strong Buy","Strong Buy"
"Helix","HLX","Strong Sell","Neutral","Strong Buy","Buy"
"HFF","HF","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Hibbett Sports","HIBB","Strong Sell","Strong Sell","Strong Sell","Neutral"
"HighPoint","HPR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Hillenbrand","HI","Buy","Strong Buy","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Buy","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Hope Bancorp","HOPE","Strong Buy","Neutral","Strong Sell","Sell"
"Horace Mann Educators","HMN","Strong Buy","Neutral","Neutral","Strong Buy"
"Hornbeck","HOS","Strong Buy","Neutral","Strong Buy","Neutral"
"Hub Group","HUBG","Sell","Strong Buy","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"II-VI","IIVI","Buy","Neutral","Neutral","Strong Buy"
"ILG","ILG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Independent Bank","INDB","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Ingevity","NGVT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Strong Sell","Strong Sell","Strong Sell","Sell"
"Innospec","IOSP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Inogen Inc","INGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Strong Sell","Strong Sell","Strong Sell","Sell"
"Integer Hld","ITGR","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Integra","IART","Neutral","Neutral","Strong Buy","Strong Buy"
"Inter Parfums","IPAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Strong Buy","Sell","Sell","Strong Buy"
"Interface, Inc.","TILE","Strong Buy","Neutral","Strong Sell","Buy"
"INTL FCStone","INTL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Buy","Strong Sell","Strong Sell","Strong Sell"
"Invacare","IVC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Investment Tech","ITG","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Iridium","IRDM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Itron","ITRI","Strong Buy","Strong Buy","Buy","Neutral"
"J & J Snack Foods","JJSF","Strong Sell","Strong Sell","Neutral","Strong Buy"
"John Bean Tech","JBT","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Kaiser","KALU","Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Neutral","Strong Sell","Sell","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Kelly Services A","KELYA","Strong Buy","Strong Buy","Neutral","Neutral"
"Kirklands","KIRK","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Kite","KRG","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Knight Transportation","KNX","Neutral","Strong Sell","Strong Sell","Sell"
"Kopin","KOPN","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Buy","Neutral","Strong Sell","Neutral"
"Korn/Ferry","KFY","Buy","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Buy","Strong Buy","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Lannett Com","LCI","Strong Sell","Neutral","Strong Sell","Strong Sell"
"LCI Industries","LCII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Legacy Texas Financial Grp","LTXB","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Lendingtree","TREE","Strong Buy","Neutral","Neutral","Neutral"
"Lexington","LXP","Neutral","Strong Buy","Buy","Strong Sell"
"LGI Homes","LGIH","Strong Buy","Neutral","Sell","Neutral"
"LHC Group","LHCG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Strong Buy","Sell","Sell","Buy"
"Liquidity Services","LQDT","Strong Sell","Neutral","Strong Buy","Buy"
"Lithia Motors","LAD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Littelfuse","LFUS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"LivePerson","LPSN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Lsb Industries","LXU","Sell","Buy","Neutral","Strong Sell"
"LSC Communications","LKSD","Neutral","Strong Sell","Strong Sell","Sell"
"LTC Properties","LTC","Sell","Strong Buy","Strong Buy","Neutral"
"Lumber Liquidators","LL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Lumentum Holdings Inc","LITE","Buy","Neutral","Neutral","Buy"
"Luminex","LMNX","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Lydall","LDL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"M/I Homes","MHO","Buy","Sell","Strong Sell","Sell"
"Magellan Health","MGLN","Neutral","Strong Sell","Strong Sell","Neutral"
"Maiden Holdings","MHLD","Sell","Strong Sell","Strong Sell","Strong Sell"
"ManTech","MANT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Sell","Strong Sell","Strong Sell","Sell"
"Marriot Vacations Worldwide","VAC","Strong Sell","Sell","Sell","Neutral"
"Marten Transport","MRTN","Strong Buy","Strong Buy","Buy","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Matson","MATX","Strong Sell","Strong Sell","Buy","Strong Buy"
"Matthews","MATW","Neutral","Strong Sell","Strong Sell","Strong Sell"
"MDC","MDC","Strong Buy","Strong Buy","Neutral","Neutral"
"Medidata","MDSO","Neutral","Neutral","Buy","Strong Buy"
"MEDIFAST","MED","Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Sell","Strong Buy","Strong Buy","Strong Buy"
"Meridian","VIVO","Strong Sell","Strong Sell","Strong Sell","Sell"
"Merit","MMSI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Meritage","MTH","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Methode Electronics","MEI","Strong Buy","Buy","Strong Sell","Neutral"
"MicroStrategy","MSTR","Strong Buy","Strong Buy","Strong Buy","Sell"
"MiMedx","MDXG","Strong Sell","Neutral","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Strong Buy","Sell","Strong Sell","Neutral"
"Mobile Mini","MINI","Strong Buy","Strong Buy","Buy","Strong Buy"
"Momenta","MNTA","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Monarch","MCRI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Buy","Buy","Strong Sell","Strong Sell"
"Monro Muffler Brake","MNRO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Strong Buy","Sell","Strong Sell","Sell"
"Motorcar Parts","MPAA","Strong Buy","Strong Buy","Buy","Sell"
"Movado","MOV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MTS Systems","MTSC","Sell","Strong Sell","Sell","Neutral"
"Mueller Industries","MLI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Multi-Color","LABL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Sell","Strong Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Buy","Strong Sell","Neutral","Strong Buy"
