"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"ANI Pharma","ANIP","Strong Buy","Neutral","Strong Sell","Neutral"
"Anika","ANIK","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Anixter","AXE","Strong Sell","Neutral","Strong Buy","Neutral"
"Apogee","APOG","Buy","Neutral","Strong Buy","Strong Buy"
"Applied Industrial Technologies","AIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ArcBest Corp","ARCB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Archrock","AROC","Strong Sell","Buy","Strong Buy","Strong Buy"
"Asbury Automotive","ABG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ASGN","ASGN","Buy","Strong Buy","Strong Buy","Strong Buy"
"Assertio Therapeutics","ASRT","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Astec","ASTE","Sell","Buy","Strong Sell","Strong Sell"
"Atlas Air","AAWW","Sell","Neutral","Strong Sell","Buy"
"ATN Int","ATNI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Avista","AVA","Strong Buy","Strong Buy","Strong Buy","Buy"
"Axon Enterprise","AAXN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"AZZ","AZZ","Neutral","Strong Buy","Strong Buy","Strong Buy"
"B&G Foods","BGS","Strong Buy","Neutral","Neutral","Neutral"
"Badger Meter","BMI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Banc of California","BANC","Strong Buy","Strong Buy","Strong Buy","Buy"
"Banner","BANR","Sell","Sell","Strong Buy","Strong Buy"
"Barnes","B","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Sell","Strong Sell","Strong Sell","Strong Sell"
"Bel Fuse B","BELFB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Belmond","BEL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Benchmark Electronics","BHE","Strong Sell","Neutral","Strong Sell","Sell"
"Big 5","BGFV","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Sell","Neutral","Sell","Strong Sell"
"BioTelemetry","BEAT","Sell","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Blucora","BCOR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"BofI Holding","BOFI","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Boise Cascad Llc","BCC","Neutral","Neutral","Neutral","Strong Buy"
"Boston Private","BPFH","Buy","Neutral","Strong Sell","Strong Sell"
"Bottomline","EPAY","Sell","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Brady","BRC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Briggs&Stratton","BGG","Neutral","Strong Buy","Neutral","Strong Sell"
"Brinks","BCO","Sell","Strong Sell","Neutral","Strong Buy"
"Bristow","BRS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Brookline Bancorp","BRKL","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Brooks Automation","BRKS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Buckle","BKE","Strong Sell","Sell","Buy","Buy"
"Cabot","CCMP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"CalAmp","CAMP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Caleres","CAL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Neutral","Sell","Buy","Strong Buy"
"Callaway Golf","ELY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Cambrex","CBM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Buy","Buy","Neutral","Neutral"
"Capstead Mortgage","CMO","Neutral","Neutral","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Buy","Buy","Strong Sell","Strong Sell"
"Cardtronics","CATM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Career","CECO","Strong Sell","Strong Sell","Sell","Strong Buy"
"Caretrust Inc","CTRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Buy","Strong Sell","Strong Sell","Neutral"
"Cato","CATO","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Cavco","CVCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Sell","Strong Sell","Strong Sell","Strong Sell"
"Celadon","CGIP","Strong Buy","Strong Buy","Buy","Strong Sell"
"Central Garden&Pet","CENT","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Central Garden&Pet A","CENTA","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Century Aluminum","CENX","Strong Buy","Buy","Strong Sell","Strong Sell"
"CEVA","CEVA","Buy","Buy","Sell","Strong Sell"
"Chart Industries","GTLS","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Chemed","CHE","Neutral","Strong Buy","Neutral","Strong Buy"
"Chemours Co","CC","Strong Sell","Neutral","Strong Sell","Neutral"
"Chesapeake Lodging","CHSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Buy","Sell","Strong Sell","Strong Buy"
"Cincinnati Bell","CBB","Strong Buy","Buy","Strong Sell","Strong Sell"
"CIRCOR","CIR","Strong Buy","Strong Buy","Buy","Strong Sell"
"City Holding","CHCO","Strong Sell","Sell","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Sell","Buy","Buy","Strong Sell"
"Cloud Peak Energy","CLD","Strong Buy","Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Cogent","CCOI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Coherent","COHR","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Cohu","COHU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Comfort Systems","FIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Strong Buy","Strong Buy","Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Comtech","CMTL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Neutral","Strong Buy","Neutral","Strong Sell"
"Contango Oil&Gas","MCF","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Cooper Stnd","CPS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"CoreSite","COR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"CorVel","CRVL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"CPB","CPF","Neutral","Neutral","Strong Sell","Strong Sell"
"Cray","CRAY","Strong Buy","Neutral","Strong Sell","Sell"
"Crocs","CROX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Strong Sell","Neutral","Strong Sell","Strong Sell"
"CryoLife","CRY","Buy","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Sell","Strong Sell","Strong Sell","Strong Sell"
"CTS Corp","CTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cubic","CUB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Sell","Strong Sell","Strong Sell","Strong Sell"
"CVB Financial","CVBF","Strong Sell","Sell","Strong Buy","Strong Buy"
"Daktronics","DAKT","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DHI Group","DHX","Strong Sell","Strong Buy","Buy","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Digi","DGII","Sell","Strong Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Sell","Strong Sell","Strong Sell","Sell"
"DineEquity","DIN","Buy","Strong Buy","Strong Buy","Strong Buy"
"Diodes","DIOD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Buy","Buy","Strong Sell","Strong Sell"
"Donnelley Financial Solutions","DFIN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"DXP Enterprises","DXPE","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Buy","Strong Buy","Buy","Strong Buy"
"Echo Global","ECHO","Strong Sell","Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Sell","Sell","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Strong Sell","Neutral","Strong Buy","Buy"
"Electro Scientific","ESIO","Sell","Neutral","Strong Buy","Strong Buy"
"Electronics for Imaging","EFII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Emergent Biosolutions","EBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Employers","EIG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enanta","ENTA","Neutral","Strong Sell","Sell","Strong Buy"
"Encore Capital","ECPG","Strong Sell","Strong Sell","Sell","Sell"
"Encore Wire","WIRE","Strong Sell","Buy","Strong Buy","Strong Buy"
"Engility","EGL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Sell","Strong Sell","Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ePlus","PLUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Neutral","Strong Sell","Strong Sell","Buy"
"ESCO Technologies","ESE","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Strong Sell","Strong Sell","Neutral","Neutral"
"Ethan Allen Interiors","ETH","Sell","Strong Sell","Strong Sell","Strong Sell"
"Evercore","EVR","Strong Sell","Strong Sell","Neutral","Strong Buy"
"EW Scripps A","SSP","Buy","Buy","Strong Buy","Neutral"
"ExlServices","EXLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Exponent","EXPO","Neutral","Buy","Strong Buy","Strong Buy"
"Express","EXPR","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Exterran Corp","EXTN","Strong Sell","Buy","Strong Buy","Neutral"
"EZCORP","EZPW","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Fabrinet","FN","Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Neutral","Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Neutral","Neutral","Neutral","Strong Buy"
"Fiesta","FRGI","Neutral","Strong Sell","Strong Buy","Strong Buy"
"First Bancorp","FBP","Strong Sell","Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Neutral","Sell","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Strong Sell","Neutral","Buy","Strong Buy"
"First Financial Bankshares","FFIN","Sell","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Sell","Strong Sell","Strong Sell","Strong Sell"
"FirstCash","FCFS","Strong Sell","Sell","Neutral","Strong Buy"
"Five Below","FIVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forward Air","FWRD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Franklin Electric","FELE","Neutral","Neutral","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Strong Sell","Neutral","Sell","Strong Sell"
"Freds","FRED","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FTD Companies Inc","FTD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Neutral","Strong Buy","Strong Buy","Strong Buy"
"G-III Apparel","GIII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gannett","GCI","Strong Buy","Strong Buy","Buy","Neutral"
"Genesco","GCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gentherm","THRM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Strong Buy","Strong Buy","Buy","Strong Buy"
"Geospace","GEOS","Strong Sell","Buy","Buy","Sell"
"Getty","GTY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Neutral","Strong Buy","Neutral","Strong Sell"
"Government Propertiesome","GOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Great Western Bancorp Inc","GWB","Strong Buy","Buy","Strong Buy","Strong Buy"
"Green Dot","GDOT","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Greenbrier","GBX","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Strong Sell","Strong Sell","Neutral","Buy"
"Griffon","GFF","Strong Buy","Strong Buy","Strong Sell","Sell"
"Group 1 Automotive","GPI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Guess?","GES","Strong Sell","Sell","Strong Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Sell","Strong Sell","Sell","Strong Sell"
"H B Fuller","FUL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Strong Buy","Buy","Strong Sell","Strong Sell"
"Harmonic","HLIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Hawaiian","HA","Neutral","Buy","Strong Buy","Strong Buy"
"Hawkins","HWKN","Strong Sell","Strong Buy","Strong Buy","Buy"
"Haynes","HAYN","Strong Buy","Strong Buy","Neutral","Strong Buy"
"HCI Group Inc","HCI","Strong Sell","Sell","Neutral","Buy"
"Healthcare Services","HCSG","Strong Sell","Neutral","Neutral","Neutral"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Heidrick&Struggles","HSII","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Helix","HLX","Strong Buy","Strong Buy","Strong Buy","Buy"
"HFF","HF","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Hibbett Sports","HIBB","Neutral","Strong Sell","Strong Sell","Strong Sell"
"HighPoint","HPR","Strong Buy","Neutral","Strong Sell","Neutral"
"Hillenbrand","HI","Strong Sell","Sell","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Strong Sell","Strong Sell","Neutral","Neutral"
"Hope Bancorp","HOPE","Neutral","Strong Sell","Strong Sell","Neutral"
"Horace Mann Educators","HMN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hornbeck","HOS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Hub Group","HUBG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ILG","ILG","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Neutral","Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Strong Buy","Neutral","Strong Sell","Sell"
"Innospec","IOSP","Neutral","Strong Buy","Buy","Strong Buy"
"Inogen Inc","INGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Strong Sell","Strong Sell","Strong Sell","Sell"
"Integer Hld","ITGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Integra","IART","Neutral","Strong Sell","Sell","Strong Buy"
"Inter Parfums","IPAR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Neutral","Buy","Neutral","Strong Buy"
"Interface, Inc.","TILE","Sell","Strong Buy","Strong Buy","Strong Buy"
"INTL FCStone","INTL","Sell","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Invacare","IVC","Buy","Strong Sell","Strong Sell","Neutral"
"Investment Tech","ITG","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Iridium","IRDM","Strong Buy","Sell","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Itron","ITRI","Neutral","Strong Buy","Strong Buy","Neutral"
"J & J Snack Foods","JJSF","Neutral","Strong Sell","Neutral","Strong Buy"
"John Bean Tech","JBT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaiser","KALU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Strong Sell","Strong Sell","Sell","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Buy","Neutral","Neutral","Strong Buy"
"Kelly Services A","KELYA","Strong Sell","Neutral","Strong Buy","Buy"
"Kirklands","KIRK","Strong Sell","Neutral","Neutral","Neutral"
"Kite","KRG","Strong Buy","Strong Buy","Strong Buy","Sell"
"Knight Transportation","KNX","Strong Buy","Buy","Strong Sell","Sell"
"Kopin","KOPN","Strong Buy","Sell","Strong Sell","Strong Sell"
"Koppers","KOP","Buy","Buy","Strong Sell","Strong Sell"
"Korn/Ferry","KFY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Sell","Strong Buy","Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Neutral","Neutral","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Lannett Com","LCI","Buy","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Buy","Sell","Neutral","Neutral"
"Legacy Texas Financial Grp","LTXB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lendingtree","TREE","Strong Buy","Strong Buy","Neutral","Neutral"
"Lexington","LXP","Strong Buy","Strong Buy","Strong Buy","Sell"
"LGI Homes","LGIH","Strong Buy","Strong Buy","Neutral","Neutral"
"LHC Group","LHCG","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Buy","Strong Buy","Neutral","Strong Buy"
"Liquidity Services","LQDT","Strong Buy","Strong Buy","Strong Buy","Buy"
"Lithia Motors","LAD","Neutral","Buy","Strong Sell","Strong Sell"
"Littelfuse","LFUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LivePerson","LPSN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Strong Buy","Buy","Strong Sell","Sell"
"Lsb Industries","LXU","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"LSC Communications","LKSD","Strong Sell","Sell","Strong Sell","Sell"
"LTC Properties","LTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lumber Liquidators","LL","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Lumentum Holdings Inc","LITE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Luminex","LMNX","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Lydall","LDL","Strong Sell","Sell","Neutral","Sell"
"M/I Homes","MHO","Strong Sell","Sell","Strong Sell","Sell"
"Magellan Health","MGLN","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Maiden Holdings","MHLD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ManTech","MANT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marriot Vacations Worldwide","VAC","Strong Sell","Neutral","Strong Buy","Neutral"
"Marten Transport","MRTN","Neutral","Strong Sell","Sell","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Matson","MATX","Sell","Neutral","Strong Buy","Strong Buy"
"Matthews","MATW","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"MDC","MDC","Strong Sell","Buy","Strong Buy","Strong Buy"
"Medidata","MDSO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MEDIFAST","MED","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meridian","VIVO","Neutral","Strong Buy","Buy","Neutral"
"Merit","MMSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Strong Sell","Neutral","Strong Sell","Neutral"
"Methode Electronics","MEI","Neutral","Strong Buy","Neutral","Neutral"
"MicroStrategy","MSTR","Neutral","Strong Buy","Strong Buy","Neutral"
"MiMedx","MDXG","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Strong Sell","Buy","Sell","Neutral"
"Mobile Mini","MINI","Sell","Strong Sell","Sell","Strong Buy"
"Momenta","MNTA","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Monarch","MCRI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Monro Muffler Brake","MNRO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Motorcar Parts","MPAA","Buy","Strong Buy","Strong Buy","Neutral"
"Movado","MOV","Strong Sell","Strong Sell","Neutral","Strong Buy"
"MTS Systems","MTSC","Neutral","Strong Buy","Buy","Strong Buy"
"Mueller Industries","MLI","Neutral","Buy","Strong Buy","Strong Buy"
"Multi-Color","LABL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Sell","Strong Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Strong Buy","Sell","Sell","Strong Buy"
"Nanometrics","NANO","Sell","Strong Buy","Strong Buy","Strong Buy"
