"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Avista","AVA","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Axon Enterprise","AAXN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"AZZ","AZZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"B&G Foods","BGS","Strong Sell","Sell","Neutral","Neutral"
"Badger Meter","BMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Balchem","BCPC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Banc of California","BANC","Neutral","Strong Sell","Sell","Sell"
"Banner","BANR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes","B","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Barnes & Noble Education Inc","BNED","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Barnes&Noble","BKS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Bel Fuse B","BELFB","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Belmond","BEL","Strong Buy","Buy","Neutral","Strong Sell"
"Benchmark Electronics","BHE","Neutral","Sell","Strong Buy","Neutral"
"Big 5","BGFV","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Biglari","BH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"BioTelemetry","BEAT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"BJs Restaurants","BJRI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Black Box","BBOX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Blackbaud","BLKB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Blucora","BCOR","Neutral","Neutral","Strong Buy","Strong Buy"
"BofI Holding","BOFI","Strong Buy","Neutral","Neutral","Strong Buy"
"Boise Cascad Llc","BCC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boston Private","BPFH","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Bottomline","EPAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Boyd Gaming","BYD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Brady","BRC","Buy","Strong Sell","Sell","Strong Buy"
"Briggs&Stratton","BGG","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Brinks","BCO","Strong Sell","Sell","Strong Buy","Strong Buy"
"Bristow","BRS","Strong Sell","Sell","Neutral","Neutral"
"Brookline Bancorp","BRKL","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Brooks Automation","BRKS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Buckle","BKE","Strong Buy","Neutral","Neutral","Buy"
"Cabot","CCMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CACI","CACI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cal-Maine","CALM","Buy","Strong Sell","Sell","Strong Buy"
"CalAmp","CAMP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Calavo Growers","CVGW","Strong Sell","Sell","Strong Buy","Strong Buy"
"Caleres","CAL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"California Water Service","CWT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Callaway Golf","ELY","Neutral","Sell","Buy","Strong Buy"
"Cambrex","CBM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Cantel Medical","CMD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Capella","CPLA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Capstead Mortgage","CMO","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Carbo Ceramics","CRR","Strong Sell","Strong Sell","Neutral","Neutral"
"Cardtronics","CATM","Neutral","Strong Buy","Buy","Sell"
"Career","CECO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Caretrust Inc","CTRE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Carrizo Oil&Gas","CRZO","Strong Buy","Strong Buy","Strong Buy","Buy"
"Cato","CATO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cavco","CVCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cedar Realty","CDR","Strong Buy","Neutral","Buy","Sell"
"Celadon","CGIP","Sell","Strong Buy","Buy","Strong Sell"
"Central Garden&Pet","CENT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Central Garden&Pet A","CENTA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Century Aluminum","CENX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CEVA","CEVA","Strong Buy","Strong Buy","Neutral","Sell"
"Chart Industries","GTLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemed","CHE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chemours Co","CC","Strong Buy","Buy","Strong Sell","Neutral"
"Chesapeake Lodging","CHSP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Chuy's Holdings","CHUY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cincinnati Bell","CBB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"CIRCOR","CIR","Strong Buy","Buy","Strong Sell","Strong Sell"
"City Holding","CHCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Clearwater Paper","CLW","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Cloud Peak Energy","CLD","Buy","Strong Sell","Strong Sell","Strong Sell"
"CMTSU Liquidation","CBRI","Sell","Sell","Sell","Strong Sell"
"Cogent","CCOI","Strong Sell","Sell","Strong Buy","Strong Buy"
"Coherent","COHR","Strong Buy","Strong Buy","Neutral","Neutral"
"Cohu","COHU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Columbia Banking","COLB","Strong Buy","Neutral","Sell","Strong Buy"
"Comfort Systems","FIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Bank System","CBU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Community Health Systems","CYH","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Computer Programs&Systems","CPSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Comtech","CMTL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"CONMED","CNMD","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Consolidated Communications","CNSL","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Contango Oil&Gas","MCF","Neutral","Strong Buy","Strong Buy","Neutral"
"Cooper Stnd","CPS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Core-Mark","CORE","Strong Buy","Strong Buy","Buy","Strong Sell"
"CoreSite","COR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Corindus Vascular Robotics","CR3","Neutral","Strong Buy","Neutral","Strong Sell"
"CorVel","CRVL","Neutral","Buy","Strong Buy","Strong Buy"
"CPB","CPF","Sell","Strong Sell","Strong Sell","Strong Sell"
"Cray","CRAY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Crocs","CROX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cross Country","CCRN","Strong Buy","Neutral","Neutral","Sell"
"CryoLife","CRY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"CSG Systems","CSGS","Buy","Strong Sell","Strong Sell","Neutral"
"CTS Corp","CTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Cubic","CUB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Customers Bancorp","CUBI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"CVB Financial","CVBF","Strong Buy","Sell","Strong Sell","Buy"
"Daktronics","DAKT","Strong Sell","Sell","Strong Sell","Strong Sell"
"Darling Ingredients","DAR","Neutral","Neutral","Strong Buy","Strong Buy"
"Dave & Buster’s Entertainment","PLAY","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Depomed","DEPO","Sell","Strong Buy","Strong Buy","Sell"
"DHI Group","DHX","Buy","Sell","Sell","Strong Sell"
"Diamondrock Hospitality","DRH","Strong Buy","Buy","Strong Buy","Strong Buy"
"Digi","DGII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Dime Community","DCOM","Strong Buy","Neutral","Strong Buy","Buy"
"DineEquity","DIN","Neutral","Strong Sell","Neutral","Strong Buy"
"Diodes","DIOD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Diplomat Pharmacy","DPLO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Donnelley Financial Solutions","DFIN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Dorman","DORM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DSP Group","DSPG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"DXP Enterprises","DXPE","Buy","Strong Buy","Strong Buy","Strong Buy"
"Eagle Pharm","EGRX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"EastGroup Properties","EGP","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Ebix","EBIX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Echo Global","ECHO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"eHealth","EHTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Paso Electric","EE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"El Pollo Loco Holdings Inc","LOCO","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Electro Scientific","ESIO","Strong Buy","Strong Buy","Neutral","Buy"
"Electronics for Imaging","EFII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Emergent Biosolutions","EBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Employers","EIG","Neutral","Strong Buy","Strong Buy","Buy"
"Enanta","ENTA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Encore Capital","ECPG","Neutral","Strong Sell","Strong Sell","Neutral"
"Encore Wire","WIRE","Strong Buy","Strong Buy","Buy","Buy"
"Engility","EGL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enova International Inc","ENVA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Enpro Industries","NPO","Strong Buy","Buy","Neutral","Neutral"
"ePlus","PLUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Era Group Inc","ERA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"ESCO Technologies","ESE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Essendant Inc","ESND","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Ethan Allen Interiors","ETH","Strong Buy","Neutral","Neutral","Strong Sell"
"Evercore","EVR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"EW Scripps A","SSP","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ExlServices","EXLS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Exponent","EXPO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Express","EXPR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Exterran Corp","EXTN","Strong Sell","Neutral","Neutral","Neutral"
"EZCORP","EZPW","Strong Buy","Neutral","Neutral","Strong Buy"
"Fabrinet","FN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"FARO","FARO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Federal Signal","FSS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fidelity","LION","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fiesta","FRGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Financial Engines","FNGN","Buy","Strong Buy","Strong Buy","Strong Buy"
"First Bancorp","FBP","Strong Sell","Buy","Strong Buy","Strong Buy"
"First Commonwealth Financial","FCF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bancorp","FFBC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Financial Bankshares","FFIN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First Midwest","FMBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"First NBC Bank","FNBCQ","Strong Buy","Strong Buy","Neutral","Strong Sell"
"FirstCash","FCFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Five Below","FIVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Flotek","FTK","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Forestar","FOR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Forrester","FORR","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Forward Air","FWRD","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Four Corners Property Trust Inc","FCPT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Fox Factory","FOXF","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Francescass","FRAN","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"Franklin Electric","FELE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Franklin Street Properties","FSP","Strong Buy","Strong Sell","Neutral","Strong Sell"
"Freds","FRED","Strong Buy","Strong Buy","Sell","Strong Sell"
"FTD Companies Inc","FTD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"FutureFuel","FF","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"G-III Apparel","GIII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gannett","GCI","Sell","Strong Sell","Strong Sell","Sell"
"Genesco","GCO","Strong Buy","Strong Buy","Sell","Neutral"
"Gentherm","THRM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Geo","GEO","Sell","Sell","Strong Buy","Strong Buy"
"Geospace","GEOS","Strong Sell","Neutral","Strong Buy","Sell"
"Getty","GTY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gibraltar Industries","ROCK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glacier","GBCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Glatfelter","GLT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Government Propertiesome","GOV","Strong Buy","Neutral","Buy","Strong Sell"
"Great Western Bancorp Inc","GWB","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Green Dot","GDOT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Green Plains Energy","GPRE","Buy","Strong Sell","Strong Sell","Strong Sell"
"Greenbrier","GBX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Greenhill&Co","GHL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Griffon","GFF","Buy","Buy","Strong Sell","Sell"
"Group 1 Automotive","GPI","Strong Buy","Sell","Strong Sell","Sell"
"Guess?","GES","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Gulf Island Fabrication","GIFI","Strong Sell","Neutral","Strong Sell","Strong Sell"
"H B Fuller","FUL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haemonetics","HAE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Hanmi","HAFC","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Harmonic","HLIT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Harsco","HSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Haverty Furniture","HVT","Strong Sell","Strong Sell","Neutral","Neutral"
"Hawaiian","HA","Strong Buy","Strong Buy","Strong Sell","Sell"
"Hawkins","HWKN","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Haynes","HAYN","Strong Buy","Neutral","Strong Sell","Strong Buy"
"HCI Group Inc","HCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Healthcare Services","HCSG","Neutral","Strong Sell","Strong Sell","Sell"
"Healthequity Inc","HQY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HealthStream","HSTM","Buy","Neutral","Strong Buy","Strong Buy"
"Heartland Express","HTLD","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Heidrick&Struggles","HSII","Strong Sell","Strong Sell","Buy","Strong Buy"
"Helix","HLX","Neutral","Strong Buy","Strong Buy","Buy"
"HFF","HF","Strong Buy","Strong Buy","Strong Sell","Sell"
"Hibbett Sports","HIBB","Strong Buy","Strong Buy","Neutral","Neutral"
"HighPoint","HPR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Hillenbrand","HI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"HMS Holdings","HMSY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Home BancShares","HOMB","Strong Buy","Strong Buy","Neutral","Neutral"
"Hope Bancorp","HOPE","Neutral","Strong Sell","Strong Sell","Neutral"
"Horace Mann Educators","HMN","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Hornbeck","HOS","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Hub Group","HUBG","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Iconix Brand","ICON","Strong Buy","Sell","Strong Sell","Strong Sell"
"ICU Medical","ICUI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"II-VI","IIVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ILG","ILG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Independent Bank","INDB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ingevity","NGVT","Buy","Strong Buy","Strong Buy","Strong Buy"
"Innophoss","IPHS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Innospec","IOSP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Inogen Inc","INGN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insight Enterprises","NSIT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Insperity","NSP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Installed Building","IBP","Strong Buy","Buy","Neutral","Neutral"
"Integer Hld","ITGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Integra","IART","Neutral","Neutral","Strong Buy","Strong Buy"
"Inter Parfums","IPAR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Interactive Brokers","IBKR","Strong Sell","Strong Sell","Sell","Strong Buy"
"Interface, Inc.","TILE","Neutral","Neutral","Buy","Strong Buy"
"INTL FCStone","INTL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Intrepid Potash","IPI","Strong Buy","Sell","Strong Sell","Neutral"
"Invacare","IVC","Strong Buy","Neutral","Neutral","Strong Buy"
"Investment Tech","ITG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Iridium","IRDM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"iRobot","IRBT","Strong Sell","Neutral","Strong Buy","Neutral"
"Itron","ITRI","Strong Buy","Neutral","Strong Sell","Sell"
"J & J Snack Foods","JJSF","Buy","Buy","Strong Buy","Strong Buy"
"John Bean Tech","JBT","Strong Buy","Strong Buy","Neutral","Neutral"
"Kaiser","KALU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kaman","KAMN","Strong Buy","Neutral","Buy","Strong Buy"
"KapStone Paper&Packaging","KS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kelly Services A","KELYA","Strong Buy","Strong Buy","Strong Sell","Sell"
"Kirklands","KIRK","Buy","Neutral","Neutral","Neutral"
"Kite","KRG","Strong Buy","Neutral","Neutral","Strong Sell"
"Knight Transportation","KNX","Strong Buy","Strong Sell","Strong Sell","Sell"
"Kopin","KOPN","Strong Buy","Buy","Strong Sell","Strong Sell"
"Koppers","KOP","Strong Buy","Neutral","Strong Sell","Sell"
"Korn/Ferry","KFY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kraton","KRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Kulicke&Soffa","KLIC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"La-Z-Boy","LZB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lannett Com","LCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"LCI Industries","LCII","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Legacy Texas Financial Grp","LTXB","Strong Buy","Strong Buy","Buy","Strong Buy"
"Lendingtree","TREE","Strong Buy","Buy","Sell","Neutral"
"Lexington","LXP","Strong Buy","Neutral","Neutral","Strong Sell"
"LGI Homes","LGIH","Strong Buy","Strong Buy","Neutral","Strong Buy"
"LHC Group","LHCG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ligand","LGND","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lindsay","LNN","Neutral","Strong Sell","Neutral","Strong Buy"
"Liquidity Services","LQDT","Strong Buy","Strong Buy","Strong Buy","Buy"
"Lithia Motors","LAD","Strong Sell","Strong Sell","Strong Sell","Sell"
"Littelfuse","LFUS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"LivePerson","LPSN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"LogMeIn","LOGM","Sell","Neutral","Neutral","Neutral"
"Lsb Industries","LXU","Strong Buy","Strong Buy","Buy","Strong Sell"
"LSC Communications","LKSD","Strong Buy","Neutral","Neutral","Strong Sell"
"LTC Properties","LTC","Strong Buy","Neutral","Neutral","Neutral"
"Lumber Liquidators","LL","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Lumentum Holdings Inc","LITE","Neutral","Strong Buy","Neutral","Strong Buy"
"Luminex","LMNX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Lydall","LDL","Strong Buy","Strong Buy","Strong Buy","Neutral"
"M/I Homes","MHO","Strong Buy","Strong Buy","Neutral","Sell"
"Magellan Health","MGLN","Strong Sell","Strong Sell","Buy","Strong Buy"
"Maiden Holdings","MHLD","Strong Buy","Strong Buy","Buy","Strong Sell"
"ManTech","MANT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Marcus","MCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MarineMax","HZO","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Marriot Vacations Worldwide","VAC","Strong Buy","Strong Buy","Neutral","Neutral"
"Marten Transport","MRTN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Masimo","MASI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Materion","MTRN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Matrix","MTRX","Neutral","Neutral","Strong Buy","Strong Buy"
"Matson","MATX","Neutral","Sell","Strong Buy","Strong Buy"
"Matthews","MATW","Strong Sell","Sell","Strong Buy","Neutral"
"MDC","MDC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Medidata","MDSO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MEDIFAST","MED","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mercury","MRCY","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Meridian","VIVO","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Merit","MMSI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Meritage","MTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Methode Electronics","MEI","Neutral","Strong Sell","Strong Sell","Sell"
"MicroStrategy","MSTR","Strong Buy","Strong Buy","Strong Buy","Sell"
"MiMedx","MDXG","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"MKS Instruments","MKSI","Buy","Buy","Neutral","Buy"
"Mobile Mini","MINI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Momenta","MNTA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Monarch","MCRI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Monotype","TYPE","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Monro Muffler Brake","MNRO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Moog","MOGa","Strong Buy","Buy","Sell","Buy"
"Motorcar Parts","MPAA","Strong Buy","Strong Buy","Sell","Strong Sell"
"Movado","MOV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
