Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KS,"Kapstone Paper and Packaging Corp",3360804000,17.98,1.91,243500000,3.24,0.4,1.16%
KWR,"Quaker Chemical Corp",2370474000,31.97,5.54,20280000,1.34,1.48,0.84%
LABL,"Multi Color Cp",1255625000,15.92,3.95,71950000,0.81,0.2,0.32%
LAD,"Lithia Motors",2129512000,9.94,8.92,245220000,1.56,1.16,1.31%
LCI,"Lannett Co Inc",207154000,1.99,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2349243000,15.29,6.18,132880000,1.04,2.4,2.54%
LDL,"Lydall Inc",794266000,17.51,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1313445000,10.06,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5225204000,45.64,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",3106683000,35.84,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",658754000,17.86,1.35,39800000,0.97,0.48,1.99%
LKSD,"Lsc Communications Inc",411452000,7.5,1.6,-57000000,-0.48,1.04,8.67%
LL,"Lumber Liquidators Holdings Inc",492892000,79.05,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",722001000,34.71,1.08,17180000,0.59,0.28,0.75%
LMNX,"Luminex Corp",1224991000,36.13,0.76,29420000,0.31,0.24,0.87%
LNN,"Lindsay Corp",988813000,29.93,3.11,23180000,0.32,1.24,1.33%
LNTH,"Lantheus Holdings",555350000,17.2,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",474903000,19.15,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1550889000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",231264000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1809506000,15.14,3.26,87340000,0.13,2.28,4.97%
LTXB,"Legacytexas Fnl",2213921000,19.81,2.32,89490000,1.43,0.64,1.39%
LXP,"Lexington Realty Trust",2183090000,9.12,0.06,85580000,0.82,0.71,7.71%
LXU,"Lsb Industries Inc",205706000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1760150000,16.8,1.82,80870000,0.94,0.48,1.45%
MANT,"Mantech Intl Cp A",2552514000,34.72,1.85,114140000,0.82,1,1.56%
MATW,"Matthews Intl Corp",1699695000,13.92,3.79,74370000,1.08,0.76,1.44%
MATX,"Matson Inc",1561966000,17.35,2.16,232000000,1.34,0.84,2.24%
MCRI,"Monarch Casino",848702000,28.42,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1100115000,20.92,1.85,65000000,0.58,0.6,1.55%
MDC,"M.D.C. Holdings",1867600000,9.56,3.46,141840000,1.47,1.2,3.63%
MDCO,"Medicines Co",2896258000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",465258000,18.52,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2653617000,64.61,3.32,27720000,0.28,1.92,0.90%
MEI,"Methode Electronics",1498905000,13.3,3.09,57200000,0.79,0.44,1.07%
MGLN,"Magellan Health",1859192000,13.14,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1254820000,38.65,1.89,41820000,1.1,0.32,0.44%
MHLD,"Maiden Holdings Ltd",328403000,0,-2.24,-169900000,1.19,0.6,15.19%
MHO,"M/I Homes",754819000,8.05,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1958341000,32.5,1.36,122230000,1.93,1,2.26%
MLI,"Mueller Industries",1913140000,21.74,1.54,85600000,1.44,0.4,1.19%
MMSI,"Merit Medical Sys",3155761000,41.65,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2318745000,32.22,2.21,63940000,0.78,0.8,1.12%
MNTA,"Momenta Pharma",2189044000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2857116000,18.63,4.31,141280000,1.72,1,1.25%
MOV,"Movado Group Inc",1179255000,20.89,2.36,-15230000,-0.22,0.8,1.62%
MPAA,"Motorcar Parts Amer",494947000,17.89,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2448130000,42.75,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1238049000,31.01,0.74,90280000,1.31,0.1,0.44%
MSTR,"Microstrategy Cl A",1623693000,38.33,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1788600000,9.35,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1275120000,30.39,2.06,11450000,0.97,0.42,0.67%
MTRX,"Matrix Service Co",580653000,176.67,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",940329000,29.44,1.79,25080000,0.95,1.2,2.28%
MXL,"Maxlinear Inc",1288496000,17.33,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",788480000,31.2,0.71,-9890000,1.6,0.54,2.44%
MYGN,"Myriad Genetics Inc",3414006000,34,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",576305000,25.52,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1024502000,20.07,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",2080224000,35.3,1.82,40490000,0.55,0.28,0.44%
NBHC,"National Bank Holdings Corp",1269255000,24.75,1.66,14580000,0.79,0.56,1.36%
NBTB,"NBT Bancorp Inc",1797944000,18.23,2.25,82150000,0.89,1,2.44%
NCI,"Navigant Consulting",1069438000,17.44,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1512761000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4523723000,71.32,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",958008000,22.52,0.71,-920000,1.08,1.48,9.26%
NFBK,"Northfield Bncrp Del",823514000,21.04,0.79,24770000,0.38,0.4,2.41%
NGVT,"Ingevity Corp",4218456000,31.05,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",444675000,17.62,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1462938000,18.92,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1514700000,20.95,4.3,80300000,1.11,1.64,1.82%
NPK,"National Presto Industries",971267000,21.11,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1580803000,25.39,3,539800000,1.06,0.96,1.26%
NR,"Newpark Resources",982576000,36.21,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1587362000,22.03,0.11,2960000,0.5,1.16,4.02%
NSIT,"Insight Enterpr",1944820000,13.94,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4778880000,40.51,2.83,84400000,0.8,0.8,0.70%
NTGR,"Netgear Inc",2237834000,31.53,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1193792000,21.55,1.87,57870000,1.32,1,2.48%
NWBI,"Northwest Bancshares",1907429000,19.48,0.95,94470000,0.71,0.68,3.67%
NWN,"Northwest Natural Gas Company",1834560000,29.63,2.17,-55620000,0.33,1.89,2.94%
NX,"Quanex Building Products Corp",603032000,21.94,0.8,18680000,0.72,0.16,0.91%
NYMT,"New York Mtge Trust",884422000,7.8,0.82,91980000,1.16,0.8,12.50%
OCLR,"Oclaro Inc",1574443000,20.04,0.46,62450000,0.88,0,0.00%
ODP,"Office Depot",1868497000,9.69,0.35,181000000,2.54,0.1,2.95%
OFG,"Oriental Financial Group",730068000,11.84,1.41,52650000,1.84,0.24,1.44%
OFIX,"Orthofix Intl Nv",1001221000,30.22,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",2000667000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2625200000,81.85,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",1033266000,11.05,1.5,72790000,1.09,1.04,6.27%
ONB,"Old National Bncp",3077470000,17.5,1.16,95730000,0.9,0.52,2.56%
OPB,"Opus Bank",990692000,18.74,1.55,46900000,0.92,0.44,1.51%
ORIT,"Oritani Financial",771561000,14.22,1.16,42890000,0.41,1,6.06%
ORN,"Orion Group Holdings Inc",255677000,110.75,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1385969000,21.61,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",726151000,38.4,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1016034000,66.4,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1606420000,24.93,3.82,65090000,0.29,1.36,1.43%
PAHC,"Phibro Anl Htlh A",2010451000,30.24,1.67,64620000,0.93,0.4,0.79%
PARR,"Par Petroleum Corp",810700000,11.39,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1553976000,15.07,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3648386000,56.58,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",314008000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",750292000,6.73,-0.15,-29340000,1.16,0.84,7.76%
PENN,"Penn Natl Gaming Inc",3201314000,26.9,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",436901000,13.3,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",281556000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",778358000,19.14,1.99,37280000,0.63,1.08,2.84%
PFBC,"Preferred Bank La",831366000,15.22,4.15,43390000,1.01,1,1.58%
PFS,"Provident Financial Services",1733606000,17.19,1.5,93950000,0.85,0.84,3.26%
PGNX,"Progenics Pharmaceut",597605000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1286006000,27.23,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1187659000,12.82,6.23,-61940000,1.52,1.5,1.88%
PKE,"Park Electrochemical Corp",434160000,47.91,0.45,20600000,0.91,0.4,1.86%
PLAB,"Photronics Inc",706293000,23.55,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2176767000,20.88,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2288000000,17.46,7.83,84700000,0.4,2,1.46%
PLUS,"Eplus Inc",1383662000,22.83,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1982790000,19.76,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1216562000,14.9,1.34,117750000,0.41,1.88,9.41%
POWI,"Power Integratn",2166047000,31.46,2.33,27610000,0.92,0.64,0.87%
POWL,"Powell Inds Inc",462929000,0,-1.17,-9490000,1.24,1.04,2.60%
PPBI,"Pacific Premier Bncp",2480003000,17.36,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2544269000,25.53,1.88,107260000,0.62,1.24,2.58%
PRAA,"Pra Group Inc",1723665000,23.88,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",948573000,23.89,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1782396000,19.99,1.95,37420000,0.78,0.56,1.44%
PRLB,"Proto Labs Inc",3892320000,61.09,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",858398000,38.34,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3545794000,20.95,5.68,155040000,0.47,3.4,2.60%
PUMP,"Propetro Holding Corp",1438559000,13.86,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1237028000,14.63,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",130047000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3404700000,78.8,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",690455000,43.58,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1436602000,41.19,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1473285000,31.31,1.3,41020000,1.54,0.52,1.28%
RCII,"Rent-A-Center Inc",785527000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",501144000,19.45,0.82,18830000,1.1,0.48,3.01%
REGI,"Renewable Energy",968760000,4.68,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",740381000,34.46,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",504755000,16.52,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2261034000,75.37,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2172848000,34.11,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1038870000,21.61,2.76,52140000,-0.08,1.36,2.28%
RGS,"Regis Corp",982569000,34.9,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3347459000,31.91,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3410190000,44.51,1.75,105030000,1.28,0.88,1.13%
RMAX,"Re/Max Holdings Inc",873300000,0,1.53,12820000,0.47,0.8,1.64%
RMBS,"Rambus Inc",1267804000,18.47,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1475200000,22.46,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2434652000,24.17,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2205977000,16.87,0.33,38480000,0.59,0.78,3.99%
RPT,"Ramco-Gershenson Properties Trust",1099658000,10.11,0.67,69060000,0.61,0.88,6.35%
RRD,"Donnelley [R.R.] & Sons Co",368192000,5.59,0.92,-34400000,1.23,0.12,2.33%
RRGB,"Red Robin Gourm",527637000,18.78,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",861300000,18.1,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",957216000,24.8,1.27,30140000,0.35,0.44,1.40%
RWT,"Redwood Trust",1372492000,9.67,1.71,140410000,0.66,1.2,7.26%
RYAM,"Rayonier Advanced Materials Inc",1080019000,12.87,1.66,324960000,3.41,0.28,1.31%
SAFT,"Safety Ins Group Inc",1464782000,21.91,4.42,62390000,0.61,3.2,3.30%
SAH,"Sonic Automotive",950298000,12.19,1.85,92980000,1.58,0.24,1.06%
SAIA,"Saia Inc",2002536000,26.17,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2096566000,14.78,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1479881000,20.63,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1270960000,18.89,1.93,54310000,0.75,1.2,3.29%
SCHL,"Scholastic Cp",1446837000,29.6,1.4,-5000000,0.69,0.6,1.45%
SCL,"Stepan Company",1998875000,18.97,4.73,91580000,1.21,0.9,1.00%
SCSC,"Scansource Inc",1109738000,14.45,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",566498000,18.69,1.84,18930000,0.75,0.32,0.93%
SEDG,"Solaredge Tech",2145325000,16.44,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2666986000,18.44,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",310706000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2329378000,20.48,2.14,93090000,1.25,0.44,1.00%
SFLY,"Shutterfly Inc",2491280000,36.24,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2893292000,15.25,2.08,92940000,1.16,0.6,1.90%
SHAK,"Shake Shack Inc",2134039000,83.39,0.69,-320000,1.26,0,0.00%
SHOO,"Steven Maddens Ltd",3369600000,24,2.4,117950000,0.43,0.8,1.39%
SIGI,"Selective Ins Group",3735705000,20.95,3.05,168830000,1.28,0.72,1.13%
SJI,"South Jersey Industries",2851759000,18.61,1.78,-3490000,0.56,1.12,3.38%
SKYW,"Skywest Inc",3299268000,15.01,4.28,428910000,1.73,0.4,0.62%
SLCA,"U.S. Silica Holdings Inc",1768869000,10.11,2.22,145210000,2.23,0.25,1.11%
SMCI,"Super Micro Computer",761998000,13.69,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1142136000,20.76,2.48,37980000,1.7,0.84,1.63%
SMTC,"Semtech Corp",3355326000,42.4,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1123109000,21.43,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1231030000,23.87,1.44,63660000,1.48,0.64,1.86%
SPOK,"Spok Holdings Inc",301630000,50.32,0.31,-15310000,0.42,0.5,3.21%
SPPI,"Spectrum Pharma Inc",2474166000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1674409000,138.29,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",770125000,10.41,2,-52850000,1.15,0.72,3.46%
SPXC,"SPX Corp",1488239000,18.32,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3840786000,18.64,4.11,161600000,0.03,2.25,2.94%
SRCI,"Src Energy Inc",2383972000,10.02,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",988568000,117.34,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3450659000,31.13,2.38,92620000,1.59,0.88,1.19%
SSP,"E.W. Scripps Company",1218745000,164.67,0.01,-13110000,2.09,0.2,1.35%
SSTK,"Shutterstock Inc",1788204000,69.22,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1634617000,17.45,2.66,72970000,0.67,1,2.15%
STC,"Stewart Information Services Corp",1076372000,21.12,2.15,48660000,0.74,1.2,2.64%
STMP,"Stamps.Com Inc",4166812000,20.49,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1546416000,39.03,3.53,20610000,0.9,1,0.73%
SUP,"Superior Industries International",551691000,29.87,0.76,-6200000,1.23,0.36,1.59%
SUPN,"Supernus Pharm",2331177000,24.78,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1244723000,21.3,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1268850000,11.87,3.45,34500000,1.24,1.72,4.20%
SXC,"Suncoke Energy Inc",730154000,21.86,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1408093000,22.43,4.98,46550000,1.52,0.72,0.64%
SYKE,"Sykes Enterprises",1255054000,15.16,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1190459000,14.87,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1164138000,193,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",723542000,17.99,1.22,38250000,1.54,0.44,2.00%
TGI,"Triumph Group",1055972000,8.23,2.63,-425390000,1.78,0.16,0.74%
THRM,"Gentherm Inc",1768310000,26.44,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1395041000,17.98,1.31,53250000,1.17,0.26,1.10%
TISI,"Team Inc",748999000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1584384000,28.04,0.46,-37960000,-0.36,0.72,5.58%
TLRD,"Tailored Brands Inc",1095600000,9.3,2.39,96700000,1.65,0.72,3.24%
TMP,Tompkinstrustco,1349530000,17.52,5.01,52490000,0.86,1.92,2.19%
TMST,"Timken Steel Corp",609409000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1421206000,43.8,1.75,-6200000,0.83,0.84,1.10%
TPRE,"Third Point Reinsurance Ltd Co",1335042000,15.7,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4908654000,42.26,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1599770000,412.26,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",912303000,16.32,0.57,43150000,1,0.26,2.82%
TTEC,"Teletech Hldgs",1179643000,15.15,1.69,7260000,0.9,0.54,2.11%
TTEK,"Tetra Tech Inc",3878633000,27.81,2.53,117870000,0.99,0.48,0.68%
TTI,"Tetra Technologies",628400000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1894234000,13.65,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",424316000,45,0.18,10820000,1.86,0.2,2.47%
TVPT,"Travelport Worldwide Ltd",2361389000,37.42,0.5,142460000,0.26,0.3,1.60%
TVTY,"Tivity Health",1316329000,18.5,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",455839000,0,0.04,-60040000,1.62,0.02,0.26%
TYPE,"Monotype Imag. Hold.",926200000,31.06,0.71,11560000,0.94,0.46,2.10%
UBA,"Urstadt Biddle Properties Inc",912283000,16.88,0.55,52930000,0.34,1.08,4.70%
UCBI,"United Comm Banks",2469647000,16.91,1.86,67820000,0.83,0.6,1.91%
UCTT,"Ultra Clean Holdings",547107000,5.68,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",596765000,14.65,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1273542000,45.4,1.13,51020000,0.48,1.24,2.42%
UFI,"Unifi Inc",602102000,25.26,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2309276000,17.94,2.12,119510000,1.91,0.36,0.95%
UHT,"Universal Health Realty Income Trust",1016348000,22.61,1.52,45620000,0.33,2.68,3.64%
UIHC,"United Insurance Hld",897079000,20.6,1.03,10150000,1.65,0.24,1.13%
UNF,"Unifirst Corp",3538986000,30.96,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1490720000,36.55,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",853615000,22.25,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1456812000,50.84,2.26,22260000,1.09,0.92,0.80%
UVE,"Universal Insurance Holdings Inc",1570893000,12.1,3.72,106940000,1.85,0.64,1.42%
UVV,"Universal Corp",1511328000,14.79,4.08,105660000,1.23,3,4.97%
VAC,"Marriot Vacations Worldwide Cor",3351806000,21.23,5.95,226780000,1.38,1.6,1.27%
VECO,"Veeco Instrument",519614000,52.38,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3428121000,42.06,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2566469000,29.55,0.38,-46000000,0.98,0,0.00%
VICR,"Vicor Cp",2337316000,187.9,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",665680000,22.39,0.69,21560000,0.85,0.5,3.24%
VRA,"Vera Bradley",531749000,23.4,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1177170000,18.96,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",933175000,12.57,10.46,37010000,1.52,1.8,1.37%
VRTU,"Virtusa Corp",1671983000,51.5,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",767933000,19.38,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",311448000,60.48,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1033814000,73,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1260460000,34.86,1.78,57710000,0.7,0.4,0.64%
WABC,"Westamerica Bancorp",1720748000,25.85,2.48,50030000,1.02,1.6,2.50%
WAGE,"Wageworks Inc",2055334000,42.24,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1736111000,11.6,4.76,211130000,0.89,1,1.81%
WDFC,"W D 40 Co",2402978000,42.02,4.11,52930000,0.57,2.16,1.25%
WDR,"Waddell & Reed Financial",1680543000,10.27,2.05,141280000,1.9,1,4.75%
WETF,"Wisdomtree Invstmnts",1238417000,29.96,0.27,27200000,2.56,0.12,1.48%
WGO,"Winnebago Industries",1187250000,11.92,3.15,71330000,1.73,0.4,1.07%
WING,"Wingstop Inc",1858352000,77.35,0.82,27300000,0.81,0.28,0.44%
WIRE,"Encore Wire Cp",1072733000,18.27,2.83,67020000,1.87,0.08,0.15%
WLH,"William Lyon Homes",793782000,8.75,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1084702000,12.99,1.47,111420000,1.85,0.3,1.57%
WPG,"Washington Prime Group Inc",1460493000,5.04,0.34,197060000,0.64,1,12.63%
WRLD,"World Acceptance Cp",1082450000,15,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",537682000,11.03,0.24,8330000,1.06,1.14,8.40%
WTS,"Watts Water Technologies",2849855000,24.78,3.41,73100000,1.05,0.84,0.99%
WWE,"World Wrestling Entertainment",6239180000,99.9,0.81,32640000,1.04,0.48,0.59%
WWW,"Wolverine World Wide",3664769000,20.47,1.88,300000,0.98,0.32,0.83%
XOXO,"Xoxo Group Inc",795178000,50.75,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",797875000,25.31,0.29,-56560000,0.6,0.8,4.86%
ZEUS,"Olympic Steel Inc",237486000,9.25,2.35,18960000,1.75,0.08,0.37%
ZUMZ,"Zumiez Inc",761553000,25.34,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-23-2018 07:14pm CDT"
