Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KS,"Kapstone Paper and Packaging Corp",3349063000,18.06,1.91,243500000,3.24,0.4,1.16%
KWR,"Quaker Chemical Corp",2253037000,30.32,5.54,20280000,1.34,1.48,0.88%
LABL,"Multi Color Cp",1308925000,16.48,3.95,71950000,0.81,0.2,0.31%
LAD,"Lithia Motors",2049377000,9.59,8.92,245220000,1.56,1.16,1.36%
LCI,"Lannett Co Inc",503632000,4.74,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2462733000,16.08,6.18,132880000,1.04,2.4,2.41%
LDL,"Lydall Inc",751685000,16.3,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1231751000,9.73,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5219507000,46.56,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",2958179000,34.69,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",643789000,17.67,1.35,39800000,0.97,0.48,2.01%
LKSD,"Lsc Communications Inc",371074000,7.01,1.6,-57000000,-0.48,1.04,9.27%
LL,"Lumber Liquidators Holdings Inc",518909000,82.77,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",709643000,33.91,1.08,17180000,0.59,0.28,0.76%
LMNX,"Luminex Corp",1201347000,35.55,0.76,29420000,0.31,0.24,0.89%
LNN,"Lindsay Corp",963835000,28.88,3.11,23180000,0.32,1.2,1.34%
LNTH,"Lantheus Holdings",515135000,16.01,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",463320000,18.08,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1482238000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",229658000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1776217000,14.6,3.26,87340000,0.13,2.28,5.15%
LTXB,"Legacytexas Fnl",2119135000,19.09,2.32,89490000,1.43,0.64,1.44%
LXP,"Lexington Realty Trust",2147105000,8.78,0.06,85580000,0.82,0.71,8.00%
LXU,"Lsb Industries Inc",192545000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1461700000,17.25,1.82,80870000,0.94,0.48,1.53%
MANT,"Mantech Intl Cp A",2472563000,33.95,1.85,114140000,0.82,1,1.59%
MATW,"Matthews Intl Corp",1646730000,13.68,3.79,74370000,1.08,0.76,1.47%
MATX,"Matson Inc",1525244000,16.74,2.16,232000000,1.34,0.84,2.32%
MCRI,"Monarch Casino",837610000,28.55,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1059422000,21.73,1.85,65000000,0.58,0.6,1.49%
MDC,"M.D.C. Holdings",1748511000,8.95,3.46,141840000,1.47,1.2,3.87%
MDCO,"Medicines Co",2935366000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",441939000,19.43,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2495758000,64.67,3.32,27720000,0.28,1.92,0.89%
MEI,"Methode Electronics",1437838000,12.73,3.09,57200000,0.79,0.44,1.12%
MGLN,"Magellan Health",1846912000,13.21,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1265941000,40.84,1.89,41820000,1.1,0.32,0.41%
MHLD,"Maiden Holdings Ltd",324246000,0,-2.24,-169900000,1.19,0.6,14.63%
MHO,"M/I Homes",734535000,7.61,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1960574000,33.13,1.36,122230000,1.93,1,2.22%
MLI,"Mueller Industries",1785866000,20.72,1.54,85600000,1.44,0.4,1.25%
MMSI,"Merit Medical Sys",3098284000,40.11,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2320390000,32.17,2.21,63940000,0.78,0.8,1.13%
MNTA,"Momenta Pharma",2004992000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2735072000,17.81,4.31,141280000,1.72,1,1.30%
MOV,"Movado Group Inc",1157310000,21.86,2.36,-15230000,-0.22,0.8,1.55%
MPAA,"Motorcar Parts Amer",464297000,16.74,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2382032000,42.08,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1221651000,30.74,0.74,90280000,1.31,0.1,0.44%
MSTR,"Microstrategy Cl A",1612338000,38.63,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1693073000,8.82,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1251844000,31.17,2.06,11450000,0.97,0.42,0.65%
MTRX,"Matrix Service Co",508239000,168.75,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",916218000,28.77,1.79,25080000,0.95,1.2,2.33%
MXL,"Maxlinear Inc",1288149000,17.68,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",749760000,30.42,0.71,-9890000,1.6,0.54,2.50%
MYGN,"Myriad Genetics Inc",2959986000,35.58,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",561392000,25.79,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1091611000,21.7,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1934400000,35.33,1.82,40490000,0.55,0.28,0.44%
NBHC,"National Bank Holdings Corp",1228222000,24.39,1.66,14580000,0.79,0.56,1.38%
NBTB,"NBT Bancorp Inc",1732469000,17.89,2.25,82150000,0.89,1,2.48%
NCI,"Navigant Consulting",1080690000,17.79,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1317805000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4300221000,69.89,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",965846000,22.2,0.71,-920000,1.08,1.48,9.39%
NFBK,"Northfield Bncrp Del",799758000,20.66,0.79,24770000,0.38,0.4,2.45%
NGVT,"Ingevity Corp",4065815000,30.72,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",417450000,16.61,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1423488000,18.79,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1491980000,20.69,4.3,80300000,1.11,1.64,1.84%
NPK,"National Presto Industries",940206000,20.28,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1523792000,24.2,3,539800000,1.06,0.96,1.32%
NR,"Newpark Resources",882960000,35.86,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1604887000,21.72,0.11,2960000,0.5,1.16,4.08%
NSIT,"Insight Enterpr",1913760000,13.62,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4642640000,39.54,2.83,84400000,0.8,0.8,0.71%
NTGR,"Netgear Inc",2126499000,30.2,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1165824000,22.09,1.87,57870000,1.32,1,2.42%
NWBI,"Northwest Bancshares",1876481000,19.19,0.95,94470000,0.71,0.68,3.73%
NWN,"Northwest Natural Gas Company",1857600000,29.65,2.17,-55620000,0.33,1.89,2.94%
NX,"Quanex Building Products Corp",587255000,21,0.8,18680000,0.72,0.16,0.95%
NYMT,"New York Mtge Trust",780559000,7.59,0.82,91980000,1.16,0.8,12.86%
OCLR,"Oclaro Inc",1543805000,19.78,0.58,127860000,0.88,0,0.00%
ODP,"Office Depot",1691073000,8.91,0.35,181000000,2.54,0.1,3.21%
OFG,"Oriental Financial Group",745461000,12.41,1.41,52650000,1.84,0.24,1.37%
OFIX,"Orthofix Intl Nv",998782000,30.48,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",1850692000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2503463000,78.89,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",946018000,10.13,1.5,72790000,1.09,1.04,6.85%
ONB,"Old National Bncp",2947973000,16.9,1.16,95730000,0.9,0.52,2.65%
OPB,"Opus Bank",973552000,18.52,1.55,46900000,0.92,0.44,1.53%
ORIT,"Oritani Financial",752913000,13.92,1.16,42890000,0.41,1,6.19%
ORN,"Orion Group Holdings Inc",260877000,114.88,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1409460000,21.8,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",712071000,37.55,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",981778000,65.08,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1596595000,25.16,3.82,65090000,0.29,1.36,1.41%
PAHC,"Phibro Anl Htlh A",1986253000,29.91,1.67,64620000,0.93,0.4,0.80%
PARR,"Par Petroleum Corp",779042000,11.1,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1506142000,15.3,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3294911000,57.06,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",312079000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",736202000,6.5,-0.15,-29340000,1.16,0.84,8.03%
PENN,"Penn Natl Gaming Inc",2868710000,24.18,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",438647000,13.29,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",234630000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",763254000,18.96,1.99,37280000,0.63,1.08,2.86%
PFBC,"Preferred Bank La",810921000,14.89,4.15,43390000,1.01,1,1.62%
PFS,"Provident Financial Services",1682617000,16.9,1.5,93950000,0.85,0.84,3.31%
PGNX,"Progenics Pharmaceut",590069000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1242885000,26.06,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1153679000,12.42,6.23,-61940000,1.52,1.5,1.94%
PKE,"Park Electrochemical Corp",429300000,48.2,0.45,20600000,0.91,0.4,1.84%
PLAB,"Photronics Inc",604895000,23.03,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2062201000,19.75,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2136576000,17.09,7.83,84700000,0.4,2,1.49%
PLUS,"Eplus Inc",1378860000,22.95,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1965708000,19.73,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1199496000,14.63,1.34,117750000,0.41,1.88,9.59%
POWI,"Power Integratn",2111638000,30.92,2.33,27610000,0.92,0.64,0.89%
POWL,"Powell Inds Inc",455130000,0,-1.17,-9490000,1.24,1.04,2.59%
PPBI,"Pacific Premier Bncp",2389537000,16.72,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2506735000,24.76,1.88,107260000,0.62,1.24,2.66%
PRAA,"Pra Group Inc",1714605000,24,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",933604000,23.56,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1723433000,20.08,1.95,37420000,0.78,0.56,1.43%
PRLB,"Proto Labs Inc",3572015000,57.26,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",838286000,37.57,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3540875000,20.6,5.68,155040000,0.47,3.4,2.65%
PUMP,"Propetro Holding Corp",1298212000,13.59,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1131006000,14.45,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",130047000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3295500000,79.35,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",651337000,43.36,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1381372000,40.5,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1379971000,29.65,1.3,41020000,1.54,0.52,1.35%
RCII,"Rent-A-Center Inc",793553000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",504336000,19.57,0.82,18830000,1.1,0.48,2.99%
REGI,"Renewable Energy",811493000,4.04,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",709583000,34.31,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",472219000,16.37,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2150195000,72.79,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2108228000,33.35,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1024029000,21.36,2.76,52140000,-0.08,1.28,2.17%
RGS,"Regis Corp",843256000,32.07,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3215299000,32.51,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3409746000,43.89,1.75,105030000,1.28,0.88,1.15%
RMAX,"Re/Max Holdings Inc",852888000,0,1.53,12820000,0.47,0.8,1.64%
RMBS,"Rambus Inc",1273171000,18.7,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1411200000,21.63,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2338473000,23.96,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2155226000,16.42,0.33,38480000,0.59,0.78,4.09%
RPT,"Ramco-Gershenson Properties Trust",1055576000,9.6,0.67,69060000,0.61,0.88,6.69%
RRD,"Donnelley [R.R.] & Sons Co",337920000,5.28,0.92,-34400000,1.23,0.12,2.47%
RRGB,"Red Robin Gourm",497783000,16.81,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",854920000,18.53,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",940342000,24.17,1.27,30140000,0.35,0.44,1.43%
RWT,"Redwood Trust",1342637000,9.48,1.71,140410000,0.66,1.2,7.40%
RYAM,"Rayonier Advanced Materials Inc",1033930000,12.3,1.66,324960000,3.41,0.28,1.37%
SAFT,"Safety Ins Group Inc",1464782000,21.64,4.42,62390000,0.61,3.2,3.35%
SAH,"Sonic Automotive",901181000,11.27,1.85,92980000,1.58,0.24,1.15%
SAIA,"Saia Inc",1946018000,25.35,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2035402000,14.57,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1403953000,20.06,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1234115000,18.58,1.93,54310000,0.75,1.2,3.35%
SCHL,"Scholastic Cp",1438089000,29.35,1.4,-5000000,0.69,0.6,1.46%
SCL,"Stepan Company",1937846000,18.5,4.73,91580000,1.21,0.9,1.03%
SCSC,"Scansource Inc",1053484000,13.51,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",521474000,18.15,1.84,18930000,0.75,0.32,0.96%
SEDG,"Solaredge Tech",2042950000,15.89,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2606065000,18.49,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",293174000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2248028000,20,2.14,93090000,1.25,0.44,1.03%
SFLY,"Shutterfly Inc",2440786000,36.94,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2787158000,14.8,2.08,92940000,1.16,0.6,1.95%
SHAK,"Shake Shack Inc",2164033000,85.2,0.69,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1291063000,31.55,0.76,33030000,1.33,0.82,1.87%
SHOO,"Steven Maddens Ltd",3314025000,23.96,2.4,117950000,0.43,0.8,1.39%
SIGI,"Selective Ins Group",3700407000,20.43,3.05,168830000,1.28,0.72,1.16%
SJI,"South Jersey Industries",2818410000,18.61,1.78,-3490000,0.56,1.12,3.38%
SKYW,"Skywest Inc",3158652000,14.16,4.28,428910000,1.73,0.4,0.66%
SLCA,"U.S. Silica Holdings Inc",1738651000,10.7,2.22,145210000,2.23,0.25,1.05%
SMCI,"Super Micro Computer",912938000,14.7,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1131818000,20.29,2.48,37980000,1.7,0.84,1.67%
SMTC,"Semtech Corp",3209730000,41.05,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1082288000,21.56,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1232834000,23.7,1.44,63660000,1.48,0.64,1.88%
SPOK,"Spok Holdings Inc",298711000,49.68,0.31,-15310000,0.42,0.5,3.25%
SPPI,"Spectrum Pharma Inc",2381981000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1597497000,135.91,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",854896000,11.45,2.1,-52850000,1.15,0.72,2.99%
SPXC,"SPX Corp",1460687000,18.09,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3838252000,18.2,4.11,161600000,0.03,2.25,3.01%
SRCI,"Src Energy Inc",2170554000,9.56,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",969210000,117.9,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3341783000,30.6,2.38,92620000,1.59,0.88,1.21%
SSP,"E.W. Scripps Company",1182683000,160.11,0.01,-13110000,2.09,0.2,1.39%
SSTK,"Shutterstock Inc",1788903000,69.27,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1557945000,16.9,2.66,72970000,0.67,1,2.22%
STC,"Stewart Information Services Corp",1058804000,20.85,2.15,48660000,0.74,1.2,2.68%
STMP,"Stamps.Com Inc",4208580000,20.95,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1447228000,35.1,3.53,20610000,0.9,1,0.81%
SUP,"Superior Industries International",556695000,28.88,0.76,-6200000,1.23,0.36,1.64%
SUPN,"Supernus Pharm",2258083000,23.85,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1239702000,21.29,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1225478000,11.65,3.45,34500000,1.24,1.72,4.28%
SXC,"Suncoke Energy Inc",672545000,21.51,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1392055000,21.89,4.98,46550000,1.52,0.72,0.66%
SYKE,"Sykes Enterprises",1223367000,14.82,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1166081000,14.45,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1055808000,181.38,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",758392000,18.81,1.22,38250000,1.54,0.44,1.92%
TGI,"Triumph Group",1049092000,8.35,2.63,-425390000,1.78,0.16,0.73%
THRM,"Gentherm Inc",1678983000,24.79,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1344051000,17.56,1.31,53250000,1.17,0.26,1.13%
TISI,"Team Inc",703969000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1528683000,26.41,0.46,-37960000,-0.36,0.72,5.93%
TLRD,"Tailored Brands Inc",1018410000,9.5,2.39,96700000,1.65,0.72,3.17%
TMP,Tompkinstrustco,1319581000,17.33,5.01,52490000,0.86,1.92,2.21%
TMST,"Timken Steel Corp",575974000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1369706000,43.77,1.75,-6200000,0.83,0.84,1.10%
TPRE,"Third Point Reinsurance Ltd Co",1300172000,15.23,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4546877000,39.91,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1439266000,376.42,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",888168000,16.32,0.57,43150000,1,0.26,2.82%
TTEC,"Teletech Hldgs",1191186000,14.91,1.69,7260000,0.9,0.54,2.14%
TTEK,"Tetra Tech Inc",3837136000,27.81,2.53,117870000,0.99,0.48,0.68%
TTI,"Tetra Technologies",600750000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1893197000,13.95,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",426951000,45.56,0.18,10820000,1.86,0.2,2.44%
TVPT,"Travelport Worldwide Ltd",2297022000,36.84,0.5,142460000,0.26,0.3,1.63%
TVTY,"Tivity Health",1320330000,18.7,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",415107000,0,0.04,-60040000,1.62,0.02,0.28%
TYPE,"Monotype Imag. Hold.",890415000,30,0.71,11560000,0.94,0.46,2.18%
UBA,"Urstadt Biddle Properties Inc",888505000,16.33,0.55,52930000,0.34,1.08,4.86%
UCBI,"United Comm Banks",2426126000,16.72,1.86,67820000,0.83,0.6,1.93%
UCTT,"Ultra Clean Holdings",515566000,5.6,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",590541000,14.49,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1276298000,44.58,1.13,51020000,0.48,1.24,2.46%
UFI,"Unifi Inc",585780000,24.49,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2253809000,17.39,2.12,119510000,1.91,0.36,0.98%
UHT,"Universal Health Realty Income Trust",989005000,21.67,1.52,45620000,0.33,2.68,3.79%
UIHC,"United Insurance Hld",902217000,20.58,1.03,10150000,1.65,0.24,1.13%
UNF,"Unifirst Corp",3488265000,30.67,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1371722000,35.41,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",862866000,22.62,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1440315000,51.66,2.26,22260000,1.09,0.92,0.79%
UVE,"Universal Insurance Holdings Inc",1579611000,12.22,3.72,106940000,1.85,0.64,1.41%
UVV,"Universal Corp",1481376000,14.24,4.08,105660000,1.23,3,5.16%
VAC,"Marriot Vacations Worldwide Cor",3116130000,19.95,5.95,226780000,1.38,1.6,1.35%
VECO,"Veeco Instrument",517174000,53.1,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3375527000,42.24,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2367307000,28.76,0.37,166900000,0.98,0,0.00%
VICR,"Vicor Cp",2409172000,200.48,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",629640000,21.59,0.69,21560000,0.85,0.5,3.36%
VRA,"Vera Bradley",504306000,22.02,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1111032000,18.26,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",928874000,12.56,10.46,37010000,1.52,1.8,1.37%
VRTU,"Virtusa Corp",1545885000,48.74,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",774273000,19.68,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",311448000,59.05,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1063154000,74.4,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1222850000,34.16,1.78,57710000,0.7,0.4,0.66%
WABC,"Westamerica Bancorp",1657541000,25.58,2.48,50030000,1.02,1.6,2.52%
WAGE,"Wageworks Inc",2051370000,42.52,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1685140000,11.63,4.76,211130000,0.89,1,1.81%
WDFC,"W D 40 Co",2303807000,40.67,4.11,52930000,0.57,2.16,1.29%
WDR,"Waddell & Reed Financial",1603176000,9.99,2.05,141280000,1.9,1,4.89%
WETF,"Wisdomtree Invstmnts",1238417000,30.33,0.27,27200000,2.56,0.12,1.47%
WGO,"Winnebago Industries",1203080000,12.27,3.15,71330000,1.73,0.4,1.03%
WING,"Wingstop Inc",1803325000,75.57,0.82,27300000,0.81,0.28,0.45%
WIRE,"Encore Wire Cp",1018523000,17.83,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",805556000,8.64,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1033785000,12.3,1.47,111420000,1.85,0.3,1.66%
WPG,"Washington Prime Group Inc",1427004000,4.88,0.34,197060000,0.64,1,13.06%
WRLD,"World Acceptance Cp",1049821000,14.65,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",524568000,10.69,0.24,8330000,1.06,1.14,8.67%
WTS,"Watts Water Technologies",2795247000,24.33,3.41,73100000,1.05,0.84,1.01%
WWE,"World Wrestling Entertainment",6068404000,96.95,0.81,32640000,1.04,0.48,0.61%
WWW,"Wolverine World Wide",3604862000,20.42,1.88,300000,0.98,0.32,0.83%
XOXO,"Xoxo Group Inc",767972000,49.69,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",805240000,25.46,0.29,-56560000,0.6,0.8,4.83%
ZEUS,"Olympic Steel Inc",223943000,9.46,2.35,18960000,1.75,0.08,0.36%
ZUMZ,"Zumiez Inc",723348000,24.83,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-16-2018 07:45pm CDT"
