Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KS,"Kapstone Paper and Packaging Corp",3360804000,17.97,1.91,243500000,3.24,0.4,1.17%
KWR,"Quaker Chemical Corp",2360610000,31.53,5.54,20280000,1.34,1.48,0.85%
LABL,"Multi Color Cp",1289450000,15.54,3.95,71950000,0.81,0.2,0.33%
LAD,"Lithia Motors",2145490000,9.82,8.92,245220000,1.56,1.16,1.32%
LCI,"Lannett Co Inc",216657000,1.87,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2383290000,15.11,6.18,132880000,1.04,2.4,2.57%
LDL,"Lydall Inc",806432000,17.15,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1326797000,9.65,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5152620000,44.78,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",3065641000,34.67,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",656033000,17.76,1.35,39800000,0.97,0.48,2.00%
LKSD,"Lsc Communications Inc",400440000,7.38,1.6,-57000000,-0.48,1.04,8.81%
LL,"Lumber Liquidators Holdings Inc",497180000,78.86,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",723932000,34.28,1.08,17180000,0.59,0.28,0.76%
LMNX,"Luminex Corp",1224991000,35.84,0.76,29420000,0.31,0.24,0.88%
LNN,"Lindsay Corp",997710000,29.62,3.11,23180000,0.32,1.24,1.35%
LNTH,"Lantheus Holdings",553435000,17.26,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",480695000,19.23,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1541527000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",229658000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1817828000,15.11,3.26,87340000,0.13,2.28,4.98%
LTXB,"Legacytexas Fnl",2222626000,19.35,2.32,89490000,1.43,0.64,1.43%
LXP,"Lexington Realty Trust",2209479000,9.13,0.06,85580000,0.82,0.71,7.70%
LXU,"Lsb Industries Inc",206278000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1555700000,17.8,1.82,80870000,0.94,0.48,1.48%
MANT,"Mantech Intl Cp A",2542224000,34.44,1.85,114140000,0.82,1,1.57%
MATW,"Matthews Intl Corp",1693275000,13.83,3.79,74370000,1.08,0.76,1.45%
MATX,"Matson Inc",1600396000,17.2,2.16,232000000,1.34,0.84,2.26%
MCRI,"Monarch Casino",843871000,28.33,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1087470000,20.73,1.85,65000000,0.58,0.6,1.56%
MDC,"M.D.C. Holdings",1868164000,9.09,3.46,141840000,1.47,1.2,3.81%
MDCO,"Medicines Co",2905112000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",431946000,18.1,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2563275000,65.52,3.32,27720000,0.28,1.92,0.88%
MEI,"Methode Electronics",1521111000,12.86,3.09,57200000,0.79,0.44,1.11%
MGLN,"Magellan Health",1851824000,12.9,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1230893000,39.01,1.89,41820000,1.1,0.32,0.43%
MHLD,"Maiden Holdings Ltd",328403000,0,-2.24,-169900000,1.19,0.6,14.81%
MHO,"M/I Homes",761676000,7.83,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1973972000,32.28,1.36,122230000,1.93,1,2.28%
MLI,"Mueller Industries",1928113000,21.11,1.54,85600000,1.44,0.4,1.23%
MMSI,"Merit Medical Sys",3169446000,40.65,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2341768000,32.33,2.21,63940000,0.78,0.8,1.12%
MNTA,"Momenta Pharma",2177296000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2874295000,18.26,4.31,141280000,1.72,1,1.27%
MOV,"Movado Group Inc",1138830000,21.02,2.36,-15230000,-0.22,0.8,1.61%
MPAA,"Motorcar Parts Amer",497596000,17.54,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2452952000,42.64,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1254447000,30.74,0.74,90280000,1.31,0.1,0.44%
MSTR,"Microstrategy Cl A",1618073000,38.29,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1800795000,8.87,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1267024000,30.29,2.06,11450000,0.97,0.42,0.67%
MTRX,"Matrix Service Co",568584000,170,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",941222000,28.99,1.79,25080000,0.95,1.2,2.31%
MXL,"Maxlinear Inc",1296043000,17.24,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",779680000,30.35,0.71,-9890000,1.6,0.54,2.51%
MYGN,"Myriad Genetics Inc",3034357000,35.53,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",575145000,25.6,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1031744000,19.39,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1912080000,35.85,1.82,40490000,0.55,0.28,0.43%
NBHC,"National Bank Holdings Corp",1262799000,24.5,1.66,14580000,0.79,0.56,1.38%
NBTB,"NBT Bancorp Inc",1790523000,17.89,2.25,82150000,0.89,1,2.48%
NCI,"Navigant Consulting",1083391000,17.2,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1448599000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4482259000,70.26,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",964037000,22.27,0.71,-920000,1.08,1.48,9.36%
NFBK,"Northfield Bncrp Del",822524000,20.81,0.79,24770000,0.38,0.4,2.43%
NGVT,"Ingevity Corp",4204159000,30.69,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",447700000,17.62,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1443213000,18.88,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1516383000,20.78,4.3,80300000,1.11,1.64,1.84%
NPK,"National Presto Industries",972663000,20.51,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1596733000,24.97,3,539800000,1.06,0.96,1.28%
NR,"Newpark Resources",950880000,34.66,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1631456000,22.17,0.11,2960000,0.5,1.16,3.99%
NSIT,"Insight Enterpr",1942692000,13.74,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4806128000,39.79,2.83,84400000,0.8,0.8,0.71%
NTGR,"Netgear Inc",2226700000,30.79,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1186432000,21.44,1.87,57870000,1.32,1,2.49%
NWBI,"Northwest Bancshares",1909492000,19.29,0.95,94470000,0.71,0.68,3.71%
NWN,"Northwest Natural Gas Company",1851840000,29.72,2.17,-55620000,0.33,1.89,2.93%
NX,"Quanex Building Products Corp",615303000,21.38,0.8,18680000,0.72,0.16,0.94%
NYMT,"New York Mtge Trust",889984000,7.77,0.82,91980000,1.16,0.8,12.56%
OCLR,"Oclaro Inc",1569336000,19.78,0.46,62450000,0.88,0,0.00%
ODP,"Office Depot",1879586000,9.54,0.35,181000000,2.54,0.1,2.99%
OFG,"Oriental Financial Group",734466000,11.7,1.41,52650000,1.84,0.24,1.45%
OFIX,"Orthofix Intl Nv",992216000,30.55,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",1967672000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2603601000,79.44,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",1033266000,10.86,1.5,72790000,1.09,1.04,6.38%
ONB,"Old National Bncp",3092705000,17.11,1.16,95730000,0.9,0.52,2.62%
OPB,"Opus Bank",995834000,18.42,1.55,46900000,0.92,0.44,1.54%
ORIT,"Oritani Financial",769230000,14.01,1.16,42890000,0.41,1,6.15%
ORN,"Orion Group Holdings Inc",255965000,109.63,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1421567000,21.36,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",726151000,37.66,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1015422000,65.88,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1613535000,24.67,3.82,65090000,0.29,1.36,1.44%
PAHC,"Phibro Anl Htlh A",2036665000,29.91,1.67,64620000,0.93,0.4,0.80%
PARR,"Par Petroleum Corp",809782000,11.3,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1556429000,14.67,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3476603000,55.02,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",313044000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",762973000,6.7,-0.15,-29340000,1.16,0.84,7.79%
PENN,"Penn Natl Gaming Inc",3180988000,26.42,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",437060000,13.31,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",246362000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",788082000,19.34,1.99,37280000,0.63,1.08,2.81%
PFBC,"Preferred Bank La",833080000,14.89,4.15,43390000,1.01,1,1.62%
PFS,"Provident Financial Services",1730251000,16.95,1.5,93950000,0.85,0.84,3.30%
PGNX,"Progenics Pharmaceut",596098000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1298688000,26.54,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1212083000,12.58,6.23,-61940000,1.52,1.5,1.91%
PKE,"Park Electrochemical Corp",436590000,47.11,0.45,20600000,0.91,0.4,1.89%
PLAB,"Photronics Inc",625874000,22.76,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2178342000,20.94,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2275520000,17.22,7.83,84700000,0.4,2,1.48%
PLUS,"Eplus Inc",1372000000,22.79,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1987302000,19.56,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1217172000,14.78,1.34,117750000,0.41,1.88,9.49%
POWI,"Power Integratn",2155753000,30.9,2.33,27610000,0.92,0.64,0.89%
POWL,"Powell Inds Inc",459603000,0,-1.17,-9490000,1.24,1.04,2.59%
PPBI,"Pacific Premier Bncp",2480003000,17.05,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2573760000,25.24,1.88,107260000,0.62,1.24,2.61%
PRAA,"Pra Group Inc",1730460000,23.66,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",948224000,23.86,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1754490000,19.93,1.95,37420000,0.78,0.56,1.44%
PRLB,"Proto Labs Inc",3880157000,59.85,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",854555000,38.43,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3573124000,20.99,5.68,155040000,0.47,3.4,2.60%
PUMP,"Propetro Holding Corp",1436053000,13.72,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1224830000,14.47,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",121707000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3318900000,79.44,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",677729000,42.45,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1428253000,40.67,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1460723000,30.27,1.3,41020000,1.54,0.52,1.32%
RCII,"Rent-A-Center Inc",786597000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",509124000,19.45,0.82,18830000,1.1,0.48,3.01%
REGI,"Renewable Energy",933363000,4.53,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",728303000,33.83,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",489837000,16.29,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2245263000,72.99,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2171232000,33.48,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1041489000,21.36,2.76,52140000,-0.08,1.36,2.31%
RGS,"Regis Corp",949817000,31.58,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3250989000,31.78,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3453643000,44.42,1.75,105030000,1.28,0.88,1.13%
RMAX,"Re/Max Holdings Inc",865313000,0,1.53,12820000,0.47,0.8,1.64%
RMBS,"Rambus Inc",1268877000,18.19,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1473600000,22.12,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2418101000,24.26,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2207105000,16.84,0.33,38480000,0.59,0.78,3.99%
RPT,"Ramco-Gershenson Properties Trust",1110078000,10.06,0.67,69060000,0.61,0.88,6.39%
RRD,"Donnelley [R.R.] & Sons Co",361856000,5.66,0.92,-34400000,1.23,0.12,2.30%
RRGB,"Red Robin Gourm",521796000,17.34,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",866085000,17.87,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",966420000,24.37,1.27,30140000,0.35,0.44,1.42%
RWT,"Redwood Trust",1370833000,9.59,1.71,140410000,0.66,1.2,7.32%
RYAM,"Rayonier Advanced Materials Inc",1094358000,12.73,1.66,324960000,3.41,0.28,1.32%
SAFT,"Safety Ins Group Inc",1480837000,21.4,4.42,62390000,0.61,3.2,3.38%
SAH,"Sonic Automotive",963110000,11.97,1.85,92980000,1.58,0.24,1.08%
SAIA,"Saia Inc",2016665000,25.95,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2089770000,14.57,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1459130000,20.16,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1279031000,18.61,1.93,54310000,0.75,1.2,3.34%
SCHL,"Scholastic Cp",1449986000,29.45,1.4,-5000000,0.69,0.6,1.46%
SCL,"Stepan Company",2020945000,18.71,4.73,91580000,1.21,0.9,1.02%
SCSC,"Scansource Inc",1116131000,14.09,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",552991000,18.66,1.84,18930000,0.75,0.32,0.93%
SEDG,"Solaredge Tech",2154425000,16.32,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2646679000,18.16,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",312654000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2330441000,20.16,2.14,93090000,1.25,0.44,1.02%
SFLY,"Shutterfly Inc",2460181000,36.48,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2920979000,14.89,2.08,92940000,1.16,0.6,1.94%
SHAK,"Shake Shack Inc",2130706000,82.87,0.69,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1298440000,31.37,0.76,33030000,1.33,0.82,1.88%
SHOO,"Steven Maddens Ltd",3369600000,23.83,2.4,117950000,0.43,0.8,1.40%
SIGI,"Selective Ins Group",3759237000,20.87,3.05,168830000,1.28,0.72,1.13%
SJI,"South Jersey Industries",2832091000,18.55,1.78,-3490000,0.56,1.12,3.39%
SKYW,"Skywest Inc",3346140000,14.45,4.28,428910000,1.73,0.4,0.65%
SLCA,"U.S. Silica Holdings Inc",1739426000,10.03,2.22,145210000,2.23,0.25,1.12%
SMCI,"Super Micro Computer",893462000,14.14,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1154696000,20.65,2.48,37980000,1.7,0.84,1.64%
SMTC,"Semtech Corp",3338781000,40.76,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1114038000,20.87,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1240413000,24.36,1.44,63660000,1.48,0.64,1.82%
SPOK,"Spok Holdings Inc",303576000,50.16,0.31,-15310000,0.42,0.5,3.22%
SPPI,"Spectrum Pharma Inc",2451914000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1667942000,137.59,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",748214000,10.07,2,-52850000,1.15,0.72,3.57%
SPXC,"SPX Corp",1521817000,17.98,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3881322000,18.63,4.11,161600000,0.03,2.25,2.94%
SRCI,"Src Energy Inc",2357295000,9.71,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",971213000,115.81,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3432127000,30.68,2.38,92620000,1.59,0.88,1.21%
SSP,"E.W. Scripps Company",1214647000,160.67,0.01,-13110000,2.09,0.2,1.38%
SSTK,"Shutterstock Inc",1790651000,68.66,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1625164000,17.18,2.66,72970000,0.67,1,2.19%
STC,"Stewart Information Services Corp",1077796000,21,2.15,48660000,0.74,1.2,2.66%
STMP,"Stamps.Com Inc",4207672000,20.43,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1558066000,38.03,3.53,20610000,0.9,1,0.74%
SUP,"Superior Industries International",567954000,29.8,0.76,-6200000,1.23,0.36,1.59%
SUPN,"Supernus Pharm",2315514000,24.8,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1242405000,21.22,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1259314000,11.76,3.45,34500000,1.24,1.72,4.24%
SXC,"Suncoke Energy Inc",721740000,21.55,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1433111000,21.95,4.98,46550000,1.52,0.72,0.66%
SYKE,"Sykes Enterprises",1259764000,15.12,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1202648000,14.7,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1132061000,197.19,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",728521000,17.79,1.22,38250000,1.54,0.44,2.03%
TGI,"Triumph Group",1078387000,7.98,2.63,-425390000,1.78,0.16,0.76%
THRM,"Gentherm Inc",1802947000,26.31,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1400990000,17.63,1.31,53250000,1.17,0.26,1.13%
TISI,"Team Inc",750500000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1596762000,27.17,0.46,-37960000,-0.36,0.72,5.76%
TLRD,"Tailored Brands Inc",1106556000,9.2,2.39,96700000,1.65,0.72,3.28%
TMP,Tompkinstrustco,1341584000,17.32,5.01,52490000,0.86,1.92,2.21%
TMST,"Timken Steel Corp",611192000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1385066000,43.46,1.75,-6200000,0.83,0.84,1.10%
TPRE,"Third Point Reinsurance Ltd Co",1345005000,15.47,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4901606000,41.09,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1585399000,394.47,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",897822000,16.23,0.57,43150000,1,0.26,2.84%
TTEC,"Teletech Hldgs",1181952000,15.12,1.69,7260000,0.9,0.54,2.11%
TTEK,"Tetra Tech Inc",3892466000,27.47,2.53,117870000,0.99,0.48,0.69%
TTI,"Tetra Technologies",634684000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1882829000,13.52,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",426951000,44.44,0.18,10820000,1.86,0.2,2.50%
TVPT,"Travelport Worldwide Ltd",2361389000,37.02,0.5,142460000,0.26,0.3,1.62%
TVTY,"Tivity Health",1310328000,18.45,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",453443000,0,0.04,-60040000,1.62,0.02,0.27%
TYPE,"Monotype Imag. Hold.",928305000,30.7,0.71,11560000,0.94,0.46,2.13%
UBA,"Urstadt Biddle Properties Inc",909905000,16.76,0.55,52930000,0.34,1.08,4.74%
UCBI,"United Comm Banks",2489430000,16.75,1.86,67820000,0.83,0.6,1.93%
UCTT,"Ultra Clean Holdings",542045000,5.73,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",601605000,14.43,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1285065000,45.33,1.13,51020000,0.48,1.24,2.42%
UFI,"Unifi Inc",606871000,25.18,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2340091000,17.71,2.12,119510000,1.91,0.36,0.96%
UHT,"Universal Health Realty Income Trust",1012638000,22.48,1.52,45620000,0.33,2.68,3.66%
UIHC,"United Insurance Hld",908640000,20.43,1.03,10150000,1.65,0.24,1.14%
UNF,"Unifirst Corp",3555255000,30.83,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1463135000,36.68,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",872117000,22.08,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1458081000,50.55,2.26,22260000,1.09,0.92,0.81%
UVE,"Universal Insurance Holdings Inc",1569150000,12,3.72,106940000,1.85,0.64,1.43%
UVV,"Universal Corp",1506336000,14.74,4.08,105660000,1.23,3,4.99%
VAC,"Marriot Vacations Worldwide Cor",3356588000,20.72,5.95,226780000,1.38,1.6,1.30%
VECO,"Veeco Instrument",536690000,52.14,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3418558000,42.59,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2541574000,28.97,0.38,-46000000,0.98,0,0.00%
VICR,"Vicor Cp",2325340000,189.19,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",655080000,22.03,0.69,21560000,0.85,0.5,3.29%
VRA,"Vera Bradley",542084000,22.68,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1160445000,18.79,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",942855000,12.44,10.46,37010000,1.52,1.8,1.38%
VRTU,"Virtusa Corp",1623507000,51.45,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",767933000,18.78,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",305435000,60.71,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1049923000,72.68,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1261477000,34.3,1.78,57710000,0.7,0.4,0.66%
WABC,"Westamerica Bancorp",1709547000,25.37,2.48,50030000,1.02,1.6,2.54%
WAGE,"Wageworks Inc",2092992000,41.68,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1727042000,11.52,4.76,211130000,0.89,1,1.82%
WDFC,"W D 40 Co",2395349000,42.24,4.11,52930000,0.57,2.16,1.24%
WDR,"Waddell & Reed Financial",1678948000,10.11,2.05,141280000,1.9,1,4.83%
WETF,"Wisdomtree Invstmnts",1238417000,30.07,0.27,27200000,2.56,0.12,1.48%
WGO,"Winnebago Industries",1188833000,11.75,3.15,71330000,1.73,0.4,1.08%
WING,"Wingstop Inc",1856596000,77.55,0.82,27300000,0.81,0.28,0.44%
WIRE,"Encore Wire Cp",1077945000,18.07,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",814291000,8.43,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1092711000,12.73,1.47,111420000,1.85,0.3,1.60%
WPG,"Washington Prime Group Inc",1473516000,5,0.34,197060000,0.64,1,12.74%
WRLD,"World Acceptance Cp",1078703000,15.04,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",539272000,10.98,0.24,8330000,1.06,1.14,8.44%
WTS,"Watts Water Technologies",2883985000,24.43,3.41,73100000,1.05,0.84,1.01%
WWE,"World Wrestling Entertainment",6310142000,99.21,0.81,32640000,1.04,0.48,0.60%
WWW,"Wolverine World Wide",3660014000,20.36,1.88,300000,0.98,0.32,0.84%
XOXO,"Xoxo Group Inc",775745000,50.66,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",807695000,24.54,0.29,-56560000,0.6,0.8,5.02%
ZEUS,"Olympic Steel Inc",239357000,9.08,2.35,18960000,1.75,0.08,0.37%
ZUMZ,"Zumiez Inc",761553000,25,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-22-2018 07:10pm CDT"
