Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KS,"Kapstone Paper and Packaging Corp",3360804000,17.98,1.91,243500000,3.24,0.4,1.16%
KWR,"Quaker Chemical Corp",2362743000,32.1,5.54,20280000,1.34,1.48,0.83%
LABL,"Multi Color Cp",1250500000,15.51,3.95,71950000,0.81,0.2,0.33%
LAD,"Lithia Motors",2101670000,9.86,8.92,245220000,1.56,1.16,1.32%
LCI,"Lannett Co Inc",180547000,1.91,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2320240000,15.07,6.18,132880000,1.04,2.4,2.58%
LDL,"Lydall Inc",776886000,17.25,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1296246000,9.96,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5274367000,46.29,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",3092898000,36.32,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",657394000,17.93,1.35,39800000,0.97,0.48,1.98%
LKSD,"Lsc Communications Inc",408449000,7.71,1.6,-57000000,-0.48,1.04,8.43%
LL,"Lumber Liquidators Holdings Inc",496037000,78.36,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",708484000,34.62,1.08,17180000,0.59,0.28,0.75%
LMNX,"Luminex Corp",1238820000,36.13,0.76,29420000,0.31,0.24,0.87%
LNN,"Lindsay Corp",977021000,29.66,3.11,23180000,0.32,1.24,1.34%
LNTH,"Lantheus Holdings",555350000,17.26,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",482625000,18.92,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1547768000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",231264000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1805147000,15.07,3.26,87340000,0.13,2.28,4.99%
LTXB,"Legacytexas Fnl",2209085000,19.73,2.32,89490000,1.43,0.64,1.40%
LXP,"Lexington Realty Trust",2192686000,9.01,0.06,85580000,0.82,0.71,7.80%
LXU,"Lsb Industries Inc",204275000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1566449000,19.01,1.82,80870000,0.94,0.48,1.28%
MANT,"Mantech Intl Cp A",2541432000,34.86,1.85,114140000,0.82,1,1.55%
MATW,"Matthews Intl Corp",1702905000,13.97,3.79,74370000,1.08,0.76,1.44%
MATX,"Matson Inc",1556415000,16.94,2.16,232000000,1.34,0.84,2.30%
MCRI,"Monarch Casino",851922000,28.58,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1114165000,21.16,1.85,65000000,0.58,0.6,1.53%
MDC,"M.D.C. Holdings",1842202000,9.55,3.46,141840000,1.47,1.2,3.63%
MDCO,"Medicines Co",2877072000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",466368000,19.95,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2675605000,66.89,3.32,27720000,0.28,1.92,0.86%
MEI,"Methode Electronics",1482250000,13.11,3.09,57200000,0.79,0.44,1.09%
MGLN,"Magellan Health",1843228000,13.19,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1252124000,39.4,1.89,41820000,1.1,0.32,0.43%
MHLD,"Maiden Holdings Ltd",320089000,0,-2.24,-169900000,1.19,0.6,15.19%
MHO,"M/I Homes",741963000,7.98,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1960574000,32.24,1.36,122230000,1.93,1,2.28%
MLI,"Mueller Industries",1901622000,21.57,1.54,85600000,1.44,0.4,1.20%
MMSI,"Merit Medical Sys",3142076000,41.47,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2343413000,31.9,2.21,63940000,0.78,0.8,1.13%
MNTA,"Momenta Pharma",2126388000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2840295000,18.52,4.31,141280000,1.72,1,1.25%
MOV,"Movado Group Inc",1183875000,21.63,2.36,-15230000,-0.22,0.8,1.57%
MPAA,"Motorcar Parts Amer",490406000,17.8,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2470793000,42.66,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1210719000,30.61,0.74,90280000,1.31,0.1,0.44%
MSTR,"Microstrategy Cl A",1626331000,38.47,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1762178000,9.28,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1272084000,30.58,2.06,11450000,0.97,0.42,0.67%
MTRX,"Matrix Service Co",576630000,180.42,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",940329000,29.41,1.79,25080000,0.95,1.2,2.28%
MXL,"Maxlinear Inc",1287810000,17.23,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",786720000,31.55,0.71,-9890000,1.6,0.54,2.41%
MYGN,"Myriad Genetics Inc",3492628000,38.25,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",581938000,25.57,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1034882000,19.92,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",2071296000,38.41,1.82,40490000,0.55,0.28,0.40%
NBHC,"National Bank Holdings Corp",1249274000,24.87,1.66,14580000,0.79,0.56,1.36%
NBTB,"NBT Bancorp Inc",1794452000,18.31,2.25,82150000,0.89,1,2.43%
NCI,"Navigant Consulting",1067637000,17.22,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1515229000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4537199000,71.98,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",951376000,22.38,0.71,-920000,1.08,1.48,9.31%
NFBK,"Northfield Bncrp Del",822524000,21.06,0.79,24770000,0.38,0.4,2.40%
NGVT,"Ingevity Corp",4201216000,31.16,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",441650000,17.5,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1453075000,19.18,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1497029000,20.93,4.3,80300000,1.11,1.64,1.82%
NPK,"National Presto Industries",962891000,21.08,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1558166000,25.14,3,539800000,1.06,0.96,1.27%
NR,"Newpark Resources",987104000,37.41,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1585666000,21.44,0.11,2960000,0.5,1.16,4.13%
NSIT,"Insight Enterpr",1963619000,13.95,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4845952000,40.28,2.83,84400000,0.8,0.8,0.70%
NTGR,"Netgear Inc",2307816000,31.69,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1190848000,21.68,1.87,57870000,1.32,1,2.47%
NWBI,"Northwest Bancshares",1895049000,19.46,0.95,94470000,0.71,0.68,3.68%
NWN,"Northwest Natural Gas Company",1840320000,29.35,2.17,-55620000,0.33,1.89,2.97%
NX,"Quanex Building Products Corp",597773000,21.5,0.8,18680000,0.72,0.16,0.93%
NYMT,"New York Mtge Trust",880250000,7.76,0.82,91980000,1.16,0.8,12.58%
OCLR,"Oclaro Inc",1598272000,20.11,0.46,62450000,0.88,0,0.00%
ODP,"Office Depot",1862952000,9.63,0.35,181000000,2.54,0.1,2.97%
OFG,"Oriental Financial Group",723471000,11.77,1.41,52650000,1.84,0.24,1.45%
OFIX,"Orthofix Intl Nv",1010789000,30.5,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",2000667000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2652689000,82.53,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",1035135000,11.05,1.5,72790000,1.09,1.04,6.27%
ONB,"Old National Bncp",3069853000,17.41,1.16,95730000,0.9,0.52,2.57%
OPB,"Opus Bank",973552000,18.65,1.55,46900000,0.92,0.44,1.52%
ORIT,"Oritani Financial",771561000,14.27,1.16,42890000,0.41,1,6.04%
ORN,"Orion Group Holdings Inc",256832000,110.63,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1394281000,21.07,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",732186000,38.4,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1001965000,66.44,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1594901000,24.82,3.82,65090000,0.29,1.36,1.43%
PAHC,"Phibro Anl Htlh A",2010451000,29.85,1.67,64620000,0.93,0.4,0.80%
PARR,"Par Petroleum Corp",823546000,11.4,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1557655000,15.05,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3633190000,59.38,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",317543000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",737612000,6.61,-0.15,-29340000,1.16,0.84,7.89%
PENN,"Penn Natl Gaming Inc",3218868000,27.07,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",437695000,13.3,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",273735000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",790358000,18.9,1.99,37280000,0.63,1.08,2.87%
PFBC,"Preferred Bank La",823584000,15.19,4.15,43390000,1.01,1,1.59%
PFS,"Provident Financial Services",1725555000,17.23,1.5,93950000,0.85,0.84,3.25%
PGNX,"Progenics Pharmaceut",584794000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1255568000,26.97,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1184019000,12.57,6.23,-61940000,1.52,1.5,1.92%
PKE,"Park Electrochemical Corp",430313000,47.64,0.45,20600000,0.91,0.4,1.87%
PLAB,"Photronics Inc",720279000,20.61,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2170468000,20.86,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2258880000,17.56,7.83,84700000,0.4,2,1.45%
PLUS,"Eplus Inc",1400126000,23.03,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1960873000,19.72,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1212905000,14.9,1.34,117750000,0.41,1.88,9.42%
POWI,"Power Integratn",2136637000,31.61,2.33,27610000,0.92,0.64,0.87%
POWL,"Powell Inds Inc",460291000,0,-1.17,-9490000,1.24,1.04,2.58%
PPBI,"Pacific Premier Bncp",2467525000,17.36,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2552312000,25.24,1.88,107260000,0.62,1.24,2.61%
PRAA,"Pra Group Inc",1714605000,23.78,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",965629000,23.9,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1782396000,20.31,1.95,37420000,0.78,0.56,1.41%
PRLB,"Proto Labs Inc",3915296000,61.28,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",856605000,38.51,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3527483000,20.79,5.68,155040000,0.47,3.4,2.62%
PUMP,"Propetro Holding Corp",1396789000,13.89,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1238685000,14.77,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",133445000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3408600000,80.83,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",744654000,44.39,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1438528000,41.43,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1681446000,27.93,1.3,41020000,1.54,0.52,1.27%
RCII,"Rent-A-Center Inc",788202000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",499548000,19.15,0.82,18830000,1.1,0.52,3.31%
REGI,"Renewable Energy",992979000,4.86,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",724076000,35.03,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",503790000,17.03,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2286882000,75.9,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2148615000,34.14,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1045854000,21.56,2.76,52140000,-0.08,1.36,2.29%
RGS,"Regis Corp",975188000,36.1,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3421433000,32.86,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3409746000,43.95,1.75,105030000,1.28,0.88,1.14%
RMAX,"Re/Max Holdings Inc",875075000,0,1.53,12820000,0.47,0.8,1.63%
RMBS,"Rambus Inc",1259215000,18.45,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1464000000,22.49,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2462973000,24.34,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2208232000,16.86,0.33,38480000,0.59,0.78,3.99%
RPT,"Ramco-Gershenson Properties Trust",1108475000,10.01,0.67,69060000,0.61,0.88,6.41%
RRD,"Donnelley [R.R.] & Sons Co",360448000,5.68,0.92,-34400000,1.23,0.12,2.29%
RRGB,"Red Robin Gourm",528935000,19,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",872465000,18,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",966420000,24.57,1.27,30140000,0.35,0.44,1.41%
RWT,"Redwood Trust",1375809000,9.68,1.71,140410000,0.66,1.2,7.25%
RYAM,"Rayonier Advanced Materials Inc",1070801000,12.7,1.66,324960000,3.41,0.28,1.33%
SAFT,"Safety Ins Group Inc",1457137000,21.67,4.42,62390000,0.61,3.2,3.34%
SAH,"Sonic Automotive",939620000,12.03,1.85,92980000,1.58,0.24,1.08%
SAIA,"Saia Inc",1987122000,25.98,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2076178000,14.83,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1483654000,20.92,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1262187000,18.77,1.93,54310000,0.75,1.2,3.31%
SCHL,"Scholastic Cp",1461882000,29.54,1.4,-5000000,0.69,0.6,1.45%
SCL,"Stepan Company",1970050000,18.77,4.73,91580000,1.21,0.9,1.01%
SCSC,"Scansource Inc",1090561000,14.37,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",568750000,19.15,1.84,18930000,0.75,0.32,0.91%
SEDG,"Solaredge Tech",2143050000,16.37,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2626372000,18.58,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",305349000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2311300000,20.47,2.14,93090000,1.25,0.44,1.00%
SFLY,"Shutterfly Inc",2541774000,36.7,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2888677000,15.11,2.08,92940000,1.16,0.6,1.91%
SHAK,"Shake Shack Inc",2151443000,83.52,0.69,-320000,1.26,0,0.00%
SHOO,"Steven Maddens Ltd",3425175000,24,2.4,117950000,0.43,0.8,1.39%
SIGI,"Selective Ins Group",3741588000,20.82,3.05,168830000,1.28,0.72,1.13%
SJI,"South Jersey Industries",2850904000,18.74,1.78,-3490000,0.56,1.12,3.36%
SKYW,"Skywest Inc",3265416000,14.8,4.28,428910000,1.73,0.4,0.63%
SLCA,"U.S. Silica Holdings Inc",1722381000,10.28,2.22,145210000,2.23,0.25,1.10%
SMCI,"Super Micro Computer",839416000,11.68,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1137425000,20.53,2.48,37980000,1.7,0.84,1.65%
SMTC,"Semtech Corp",3305691000,42.6,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1134274000,21.6,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1236443000,23.69,1.44,63660000,1.48,0.64,1.88%
SPOK,"Spok Holdings Inc",303576000,50,0.31,-15310000,0.42,0.5,3.23%
SPPI,"Spectrum Pharma Inc",2509133000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1655706000,138.83,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",766892000,10.72,2,-52850000,1.15,0.72,3.36%
SPXC,"SPX Corp",1474032000,17.91,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3830652000,18.44,4.11,161600000,0.03,2.25,2.97%
SRCI,"Src Energy Inc",2352444000,10.13,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",991905000,119.44,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3442319000,31.29,2.38,92620000,1.59,0.88,1.18%
SSP,"E.W. Scripps Company",1188420000,165.22,0.01,-13110000,2.09,0.2,1.35%
SSTK,"Shutterstock Inc",1807082000,69.12,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1643720000,17.55,2.66,72970000,0.67,1,2.14%
STC,"Stewart Information Services Corp",1069724000,21.09,2.15,48660000,0.74,1.2,2.65%
STMP,"Stamps.Com Inc",4234912000,20.29,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1526963000,38.73,3.53,20610000,0.9,1,0.73%
SUP,"Superior Industries International",544185000,29.01,0.76,-6200000,1.23,0.36,1.63%
SUPN,"Supernus Pharm",2341619000,24.94,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1243178000,21.34,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1233168000,11.96,3.45,34500000,1.24,1.72,4.17%
SXC,"Suncoke Energy Inc",719150000,22.12,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1409376000,22.04,4.98,46550000,1.52,0.72,0.66%
SYKE,"Sykes Enterprises",1251200000,15.11,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1190459000,14.72,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1194933000,198.47,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",692012000,17.87,1.22,38250000,1.54,0.44,2.02%
TGI,"Triumph Group",1055972000,8.06,2.63,-425390000,1.78,0.16,0.75%
THRM,"Gentherm Inc",1779248000,25.94,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1374219000,17.9,1.31,53250000,1.17,0.26,1.11%
TISI,"Team Inc",748999000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1609140000,27.83,0.46,-37960000,-0.36,0.72,5.63%
TLRD,"Tailored Brands Inc",1094106000,9.2,2.39,96700000,1.65,0.72,3.27%
TMP,Tompkinstrustco,1349224000,17.63,5.01,52490000,0.86,1.92,2.17%
TMST,"Timken Steel Corp",597818000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1373320000,44.94,1.75,-6200000,0.83,0.84,1.07%
TPRE,"Third Point Reinsurance Ltd Co",1335042000,15.58,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4885749000,42.32,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1650774000,416,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",907476000,16.58,0.57,43150000,1,0.26,2.78%
TTEC,"Teletech Hldgs",1172718000,15.12,1.69,7260000,0.9,0.54,2.11%
TTEK,"Tetra Tech Inc",3870334000,27.71,2.53,117870000,0.99,0.48,0.68%
TTI,"Tetra Technologies",610805000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1877645000,13.74,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",419044000,44.72,0.18,10820000,1.86,0.2,2.48%
TVPT,"Travelport Worldwide Ltd",2344982000,37.42,0.5,142460000,0.26,0.3,1.60%
TVTY,"Tivity Health",1310328000,18.59,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",443260000,0,0.04,-60040000,1.62,0.02,0.26%
TYPE,"Monotype Imag. Hold.",924095000,30.99,0.71,11560000,0.94,0.46,2.11%
UBA,"Urstadt Biddle Properties Inc",913075000,16.93,0.55,52930000,0.34,1.08,4.69%
UCBI,"United Comm Banks",2437995000,16.78,1.86,67820000,0.83,0.6,1.92%
UCTT,"Ultra Clean Holdings",544771000,5.73,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",597456000,14.53,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1257510000,44.99,1.13,51020000,0.48,1.24,2.44%
UFI,"Unifi Inc",602102000,25.06,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2277229000,17.7,2.12,119510000,1.91,0.36,0.96%
UHT,"Universal Health Realty Income Trust",1016623000,22.69,1.52,45620000,0.33,2.68,3.62%
UIHC,"United Insurance Hld",889800000,20.34,1.03,10150000,1.65,0.24,1.15%
UNF,"Unifirst Corp",3503577000,30.82,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1480984000,37.24,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",818293000,21.78,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1482826000,50.8,2.26,22260000,1.09,0.92,0.80%
UVE,"Universal Insurance Holdings Inc",1576124000,12.11,3.72,106940000,1.85,0.64,1.42%
UVV,"Universal Corp",1502592000,14.84,4.08,105660000,1.23,3,4.95%
VAC,"Marriot Vacations Worldwide Cor",3302651000,21.2,5.95,226780000,1.38,1.6,1.27%
VECO,"Veeco Instrument",490340000,50.71,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3404214000,42.18,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2573259000,29.84,0.38,-46000000,0.98,0,0.00%
VICR,"Vicor Cp",2335320000,188.87,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",665680000,22.75,0.69,21560000,0.85,0.5,3.18%
VRA,"Vera Bradley",528898000,22.95,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1150563000,19.24,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",927440000,12.44,10.46,37010000,1.52,1.8,1.38%
VRTU,"Virtusa Corp",1688935000,53.04,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",757630000,19.38,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",328282000,61.67,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1030362000,71.88,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1254361000,34.83,1.78,57710000,0.7,0.4,0.65%
WABC,"Westamerica Bancorp",1709280000,26.02,2.48,50030000,1.02,1.6,2.48%
WAGE,"Wageworks Inc",2049388000,41.48,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1730795000,11.66,4.76,211130000,0.89,1,1.80%
WDFC,"W D 40 Co",2402978000,42.15,4.11,52930000,0.57,2.16,1.25%
WDR,"Waddell & Reed Financial",1634282000,10.28,2.05,141280000,1.9,1,4.75%
WETF,"Wisdomtree Invstmnts",1223109000,29.96,0.27,27200000,2.56,0.12,1.48%
WGO,"Winnebago Industries",1169837000,11.9,3.15,71330000,1.73,0.4,1.07%
WING,"Wingstop Inc",1897867000,77.43,0.82,27300000,0.81,0.28,0.44%
WIRE,"Encore Wire Cp",1067520000,18.18,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",779729000,8.53,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1065822000,12.9,1.47,111420000,1.85,0.3,1.58%
WPG,"Washington Prime Group Inc",1447469000,5,0.34,197060000,0.64,1,12.74%
WRLD,"World Acceptance Cp",1077149000,15.05,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",537682000,11,0.24,8330000,1.06,1.14,8.43%
WTS,"Watts Water Technologies",2837910000,24.49,3.41,73100000,1.05,0.84,1.01%
WWE,"World Wrestling Entertainment",6288308000,98.78,0.81,32640000,1.04,0.48,0.60%
WWW,"Wolverine World Wide",3664769000,20.5,1.88,300000,0.98,0.32,0.83%
XOXO,"Xoxo Group Inc",786887000,52.02,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",795420000,25,0.29,-56560000,0.6,0.8,4.92%
ZEUS,"Olympic Steel Inc",234293000,9.18,2.35,18960000,1.75,0.08,0.37%
ZUMZ,"Zumiez Inc",764100000,25.34,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-25-2018 08:36pm CDT"
