Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KRG,"Kite Realty Group Trust",1423227000,8.31,-0.07,11870000,0.55,1.27,7.53%
KS,"Kapstone Paper and Packaging Corp",3406789000,18.2,1.91,243500000,3.24,0.4,1.15%
KWR,"Quaker Chemical Corp",2219578000,30.64,5.22,20280000,1.34,1.48,0.87%
LABL,"Multi Color Cp",1324409000,17.31,3.75,71950000,0.81,0.2,0.31%
LAD,"Lithia Motors",2150826000,9.68,8.92,245220000,1.56,1.16,1.34%
LCI,"Lannett Co Inc",507434000,4.49,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2533605000,15.82,5.91,132880000,1.04,2.4,2.46%
LDL,"Lydall Inc",705628000,15.87,2.75,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1152432000,9.74,5.32,113310000,0,0,0.00%
LGND,"Ligand Pharm",4793352000,64.06,3.5,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",3047937000,34.28,2.52,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",644093000,17.95,1.35,39800000,0.97,0.48,1.98%
LKSD,"Lsc Communications Inc",412973000,7.52,1.71,-57000000,-0.48,1.04,8.65%
LL,"Lumber Liquidators Holdings Inc",557219000,87.27,0.26,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",686277000,32.87,1.08,17180000,0.59,0.28,0.79%
LMNX,"Luminex Corp",1537970000,42.9,0.81,29420000,0.31,0.24,0.69%
LNN,"Lindsay Corp",969731000,29.56,3.11,23180000,0.32,1.2,1.31%
LNTH,"Lantheus Holdings",520880000,15.89,1,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",440496000,17.62,0.64,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1429956000,0,-0.07,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",223095000,0,-0.81,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1688634000,13.7,2.17,87340000,0.13,2.28,5.42%
LTXB,"Legacytexas Fnl",2101242000,19.1,2.32,89490000,1.43,0.64,1.44%
LXP,"Lexington Realty Trust",2121423000,8.84,0.09,85580000,0.82,0.71,8.11%
LXU,"Lsb Industries Inc",193690000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1421750000,16.54,1.82,80870000,0.94,0.48,1.59%
MANT,"Mantech Intl Cp A",2449503000,34.05,1.75,114140000,0.82,1,1.59%
MATW,"Matthews Intl Corp",1664385000,13.96,3.79,74370000,1.08,0.76,1.44%
MATX,"Matson Inc",1523109000,16.73,1.95,232000000,1.34,0.84,2.32%
MCRI,"Monarch Casino",852853000,28.69,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1046826000,20.54,1.85,65000000,0.58,0.6,1.58%
MDC,"M.D.C. Holdings",1711825000,8.78,2.93,141840000,1.47,1.2,3.94%
MDCO,"Medicines Co",2834721000,0,-8.93,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",461926000,20.1,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2571072000,52.71,2.79,27720000,0.28,1.92,1.10%
MEI,"Methode Electronics",1445240000,12.69,3.09,57200000,0.79,0.44,1.12%
MGLN,"Magellan Health",1843228000,13.22,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1281692000,38.02,1.82,41820000,1.1,0.32,0.45%
MHLD,"Maiden Holdings Ltd",694052000,0,-2.25,-169900000,1.19,0.6,6.98%
MHO,"M/I Homes",738535000,7.81,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1922613000,31.88,1.36,122230000,1.93,1,2.31%
MLI,"Mueller Industries",1877434000,21.23,1.54,85600000,1.44,0.4,1.22%
MMSI,"Merit Medical Sys",3048968000,39.93,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2302544000,31.43,2.21,63940000,0.78,0.8,1.15%
MNTA,"Momenta Pharma",2207436000,0,-1.39,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2646240000,17.12,4.31,141280000,1.72,1,1.36%
MOV,"Movado Group Inc",1146915000,21.08,2.36,-15230000,-0.22,0.8,1.61%
MPAA,"Motorcar Parts Amer",405645000,12.35,1.71,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2301073000,41.95,1.06,24880000,0.5,0,0.00%
MRTN,"Marten Transport L",1206439000,30.07,0.74,90280000,1.31,0.1,0.45%
MSTR,"Microstrategy Cl A",1547188000,37.11,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1739820000,9.06,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1286252000,30.97,2.06,11450000,0.97,0.42,0.66%
MTRX,"Matrix Service Co",547128000,169.17,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",955688000,29.09,1.86,25080000,0.95,1.2,2.22%
MXL,"Maxlinear Inc",1159403000,15.23,1.15,-9190000,0.65,0,0.00%
MYE,"Myers Industries",755792000,30.77,0.61,-9890000,1.6,0.54,2.47%
MYGN,"Myriad Genetics Inc",3116520000,36.95,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",581690000,28.94,1.02,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1009830000,19.32,1.72,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1765368000,38.59,1.56,40490000,0.55,0.28,0.47%
NBHC,"National Bank Holdings Corp",1230664000,24.58,1.66,14580000,0.79,0.56,1.37%
NBTB,"NBT Bancorp Inc",1730802000,17.98,2.25,82150000,0.89,1,2.47%
NCI,"Navigant Consulting",1052023000,17.95,1.13,74950000,0.81,0,0.00%
NE,"Noble Corp",1421453000,0,-1.51,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4218958000,68.27,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",991771000,22.96,0.44,-920000,1.08,1.48,9.08%
NFBK,"Northfield Bncrp Del",804258000,21.06,0.79,24770000,0.38,0.4,2.40%
NGVT,"Ingevity Corp",4138710000,30.61,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",426525000,16.55,0.89,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1426775000,19.27,0.86,22050000,1.12,0,0.00%
NP,"Neenah Paper",1502814000,20.5,4.34,80300000,1.11,1.64,1.84%
NPK,"National Presto Industries",876129000,19.11,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1515451000,23.38,2.71,539800000,1.06,0.96,1.37%
NR,"Newpark Resources",919184000,36.72,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1458873000,22.34,0.09,2960000,0.5,1.16,4.06%
NSIT,"Insight Enterpr",1866979000,12.44,3.62,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4349200000,35.97,2.58,84400000,0.8,0.8,0.79%
NTGR,"Netgear Inc",2072835000,29.05,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1280640000,21.07,1.8,57870000,1.32,1,2.54%
NWBI,"Northwest Bancshares",1839618000,19.05,0.95,94470000,0.71,0.68,3.76%
NWN,"Northwest Natural Gas Company",1857749000,28.4,2.28,-55620000,0.33,1.89,2.92%
NX,"Quanex Building Products Corp",590761000,21.06,0.8,18680000,0.72,0.16,0.95%
NYMT,"New York Mtge Trust",715262000,7.6,0.72,91980000,1.16,0.8,12.84%
OCLR,"Oclaro Inc",1494444000,14.97,0.58,127860000,0.88,0,0.00%
ODP,"Office Depot",1383468000,6.78,0.36,181000000,2.54,0.1,4.10%
OFG,"Oriental Financial Group",722978000,12.13,1.41,52650000,1.84,0.24,1.40%
OFIX,"Orthofix Intl Nv",1149331000,0,1.75,6220000,0.42,0,N/A
OIS,"Oil States International",1976671000,0,-0.73,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2332800000,72.96,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",1129521000,11.32,1.61,72790000,1.09,1.04,5.70%
ONB,"Old National Bncp",2955590000,16.94,1.16,95730000,0.9,0.52,2.65%
OPB,"Opus Bank",968410000,18.45,1.55,46900000,0.92,0.44,1.54%
ORIT,"Oritani Financial",742424000,13.84,1.16,42890000,0.41,1,6.23%
ORN,"Orion Group Holdings Inc",264699000,114,-0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1425904000,21.75,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",697363000,37.34,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1025808000,62.3,0.27,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1546453000,24.27,3.82,65090000,0.29,1.36,1.47%
PAHC,"Phibro Anl Htlh A",2032632000,29.37,1.67,64620000,0.93,0.4,0.82%
PARR,"Par Petroleum Corp",784089000,11.55,1.5,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1476888000,13.93,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",4171660000,114.45,0.56,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",318681000,0,-0.06,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",745710000,6.58,-0.94,-29340000,1.16,0.84,7.92%
PENN,"Penn Natl Gaming Inc",2983273000,24.72,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",461817000,13.43,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",250272000,0,-0.59,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",789324000,18.94,1.99,37280000,0.63,1.08,2.87%
PFBC,"Preferred Bank La",820946000,15,4.15,43390000,1.01,1,1.61%
PFS,"Provident Financial Services",1689992000,17.13,1.5,93950000,0.85,0.8,3.11%
PGNX,"Progenics Pharmaceut",691805000,0,-0.86,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1225130000,25.96,0.73,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1154440000,12.44,6.23,-61940000,1.52,1.5,1.94%
PKE,"Park Electrochemical Corp",452183000,50.58,0.45,20600000,0.91,0.4,1.76%
PLAB,"Photronics Inc",636363000,23.82,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",1947634000,18.68,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2078336000,15.95,7.83,84700000,0.4,2,1.60%
PLUS,"Eplus Inc",1387778000,24.83,4.03,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1992652000,19.4,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1209858000,14.34,1.25,117750000,0.41,1.88,9.79%
POWI,"Power Integratn",2086639000,30.84,2.33,27610000,0.92,0.64,0.89%
POWL,"Powell Inds Inc",424046000,0,-1.48,-9490000,1.24,1.04,2.83%
PPBI,"Pacific Premier Bncp",2304730000,16.38,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2232024000,22.81,1.8,107260000,0.62,1.24,3.02%
PRAA,"Pra Group Inc",1752336000,27.5,1.42,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",928739000,23.4,1.07,18580000,0.66,0,0.00%
PRGS,"Progress Software",1688325000,19.28,1.95,37420000,0.78,0.56,1.49%
PRLB,"Proto Labs Inc",3400374000,53.4,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",928302000,37.87,1.93,53370000,0.7,0,0.00%
PSB,"Business Parks",3538415000,20.54,5.68,155040000,0.47,3.4,2.65%
PUMP,"Propetro Holding Corp",1359583000,19.54,0.85,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1277239000,22.37,3.79,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",136773000,0,-1.76,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3319147000,79.77,0.98,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",681029000,55.88,0.26,-12210000,0.98,0,0.00%
QSII,"Quality Systems Inc",1365960000,38.91,0.55,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1372793000,29.58,1.3,41020000,1.54,0.52,1.35%
RCII,"Rent-A-Center Inc",792219000,0,-0.65,6650000,0.62,0,0.00%
RECN,"Resources Connect",517104000,19.82,0.82,18830000,1.1,0.48,2.95%
REGI,"Renewable Energy",656656000,3.94,4.51,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",715018000,40.03,0.3,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",496075000,16.62,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2078333000,69.53,0.72,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2211845000,52.63,1.35,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",965538000,20.4,2.47,52140000,-0.08,1.28,2.27%
RGS,"Regis Corp",813272000,31.09,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",2914426000,28.16,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3308208000,43.18,1.75,105030000,1.28,0.88,1.16%
RMAX,"Re/Max Holdings Inc",891938000,0,1.49,12820000,0.47,0.8,1.64%
RMBS,"Rambus Inc",1346850000,19.72,0.54,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1379200000,21.05,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2345461000,23.38,5.58,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2175526000,16.38,0.33,38480000,0.59,0.78,4.11%
RPT,"Ramco-Gershenson Properties Trust",1060398000,9.95,0.69,69060000,0.61,0.88,6.70%
RRD,"Donnelley [R.R.] & Sons Co",350797000,5.26,0.95,-34400000,1.23,0.56,11.57%
RRGB,"Red Robin Gourm",488697000,16.17,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",904995000,19.53,1.34,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",881790000,23.88,1.2,30140000,0.35,0.44,1.54%
RWT,"Redwood Trust",1366686000,10.05,1.65,140410000,0.66,1.2,7.23%
RYAM,"Rayonier Advanced Materials Inc",1023914000,10.79,1.17,324960000,3.41,0.28,1.56%
SAFT,"Safety Ins Group Inc",1417383000,21.21,4,62390000,0.61,3.2,3.41%
SAH,"Sonic Automotive",861934000,10.89,1.85,92980000,1.58,0.24,1.19%
SAIA,"Saia Inc",1942164000,25.48,2.53,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2013410000,14.18,2.27,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1369937000,20.06,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1219027000,18.22,1.93,54310000,0.75,1.2,3.41%
SCHL,"Scholastic Cp",1421499000,29.39,1.4,-5000000,0.69,0.6,1.46%
SCL,"Stepan Company",2000902000,18.7,4.73,91580000,1.21,0.9,1.02%
SCSC,"Scansource Inc",1025357000,13.41,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",511344000,17.43,1.84,18930000,0.75,0.32,1.00%
SEDG,"Solaredge Tech",2180735000,19.55,2.66,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2701309000,20.05,1.06,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",276616000,0,0.55,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2247496000,20.14,2.14,93090000,1.25,0.44,1.02%
SFLY,"Shutterfly Inc",2740011000,68.48,1.21,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2771812000,14.72,2.08,92940000,1.16,0.6,1.96%
SHAK,"Shake Shack Inc",2076129000,92.67,0.6,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1289587000,31.44,0.76,33030000,1.33,0.82,1.88%
SHOO,"Steven Maddens Ltd",3268473000,23.33,2.3,117950000,0.43,0.8,1.43%
SIGI,"Selective Ins Group",3620848000,20.59,2.72,168830000,1.28,0.72,1.15%
SJI,"South Jersey Industries",2890755000,19.15,1.77,-3490000,0.56,1.12,3.30%
SKYW,"Skywest Inc",3086565000,13.89,4.28,428910000,1.73,0.4,0.67%
SLCA,"U.S. Silica Holdings Inc",1949397000,11.57,1.96,145210000,2.23,0.25,0.97%
SMCI,"Super Micro Computer",1022490000,16.19,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1069687000,19.35,2.48,37980000,1.7,0.84,1.75%
SMTC,"Semtech Corp",3163404000,40.88,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1066827000,19.25,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1237165000,24.87,1.44,63660000,1.48,0.64,1.79%
SPOK,"Spok Holdings Inc",284116000,47.42,0.31,-15310000,0.42,0.5,3.40%
SPPI,"Spectrum Pharma Inc",2139474000,0,-0.96,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1534744000,127.81,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",845916000,11.2,2.1,-52850000,1.15,0.72,3.06%
SPXC,"SPX Corp",1567975000,19.04,1.84,89300000,1.55,0,0.00%
SR,"Spire Inc",3477084000,17.34,4.24,161600000,0.03,2.25,3.16%
SRCI,"Src Energy Inc",2762303000,11.96,0.86,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",786981000,135.68,0.44,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3415637000,30.88,2.03,92620000,1.59,0.88,1.20%
SSP,"E.W. Scripps Company",1124055000,144.67,0.09,-13110000,2.09,0.2,1.54%
SSTK,"Shutterstock Inc",1766878000,64.51,0.69,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1554444000,16.9,2.66,72970000,0.67,1,2.22%
STC,"Stewart Information Services Corp",1061918000,20.93,2.15,48660000,0.74,1.2,2.67%
STMP,"Stamps.Com Inc",4685184000,24.77,10.69,150600000,0.01,0,0.00%
STRA,"Strayer Education",1386832000,35.81,3.58,20610000,0.9,1,0.79%
SUP,"Superior Industries International",465186000,21.42,0.88,-6200000,1.23,0.36,1.91%
SUPN,"Supernus Pharm",2732450000,35.26,1.54,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1244723000,21.28,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1303301000,12.79,3.34,34500000,1.24,1.72,3.90%
SXC,"Suncoke Energy Inc",720445000,21.82,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1332396000,20.76,4.98,46550000,1.52,0.72,0.70%
SYKE,"Sykes Enterprises",1249760000,15.56,1.89,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1111231000,13.64,1.84,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",918679000,175.31,0.29,5860000,0.44,0,0.00%
TG,"Tredegar Corp",731839000,16.89,1.12,38250000,1.54,0.44,2.14%
TGI,"Triumph Group",954624000,7.73,2.53,-425390000,1.78,0.16,0.82%
THRM,"Gentherm Inc",1678983000,24.55,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1311414000,16.91,1.31,53250000,1.17,0.26,1.17%
TISI,"Team Inc",656781000,0,-0.76,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1408007000,18.49,0.63,-37960000,-0.36,0.72,6.18%
TLRD,"Tailored Brands Inc",1041816000,8.66,2.39,96700000,1.65,0.72,3.48%
TMP,Tompkinstrustco,1309283000,17.33,5.01,52490000,0.86,1.92,2.21%
TMST,"Timken Steel Corp",605842000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1454635000,46.74,1.75,-6200000,0.83,0.84,1.03%
TPRE,"Third Point Reinsurance Ltd Co",1349987000,15.76,1.38,277800000,1.1,0,0.00%
TREX,"Trex Company",4611480000,40.21,1.74,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1207203000,0,-0.01,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",877513000,16.14,0.57,43150000,1,0.26,2.85%
TTEC,"Teletech Hldgs",1470020000,17.62,1.85,7260000,0.9,0.54,1.66%
TTEK,"Tetra Tech Inc",3640329000,26.13,2.35,117870000,0.99,0.48,0.73%
TTI,"Tetra Technologies",546230000,0,-0.1,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1940535000,14.64,0.86,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",429586000,45,0.18,10820000,1.86,0.2,2.47%
TVPT,"Travelport Worldwide Ltd",2311390000,40,0.73,142460000,0.26,0.3,1.50%
TVTY,"Tivity Health",1405770000,19.15,1.77,63720000,0.46,0,0.00%
TWI,"Titan International",425918000,0,-0.05,-60040000,1.62,0.02,0.20%
TYPE,"Monotype Imag. Hold.",858840000,28.66,0.71,11560000,0.94,0.46,2.28%
UBA,"Urstadt Biddle Properties Inc",884938000,16.34,0.55,52930000,0.34,1.08,4.86%
UCBI,"United Comm Banks",2440369000,16.78,1.86,67820000,0.83,0.6,1.92%
UCTT,"Ultra Clean Holdings",571507000,5.8,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",635144000,11.99,1.69,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1421010000,47.89,1.21,51020000,0.48,1.24,2.14%
UFI,"Unifi Inc",585780000,24.35,1.44,32880000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2254426000,17.2,2.12,119510000,1.91,0.36,0.99%
UHT,"Universal Health Realty Income Trust",932946000,20.82,1.52,45620000,0.33,2.68,3.95%
UIHC,"United Insurance Hld",909293000,20.5,1.13,10150000,1.65,0.24,1.14%
UNF,"Unifirst Corp",3601191000,31.57,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1283147000,39.88,0.6,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",782130000,21.59,2.23,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1453883000,51.39,2.12,22260000,1.09,0.92,0.79%
UVE,"Universal Insurance Holdings Inc",1558689000,12.18,3.72,106940000,1.85,0.64,1.41%
UVV,"Universal Corp",1694784000,17.19,3.97,105660000,1.23,3,4.40%
VAC,"Marriot Vacations Worldwide Cor",3182555000,20.56,5.96,226780000,1.38,1.6,1.31%
VECO,"Veeco Instrument",564804000,56.55,0.09,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3282294000,40.26,0.33,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2272253000,27.3,0.37,166900000,0.98,0,0.00%
VICR,"Vicor Cp",2320411000,195,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",649919000,22.25,0.67,21560000,0.85,0.5,3.26%
VRA,"Vera Bradley",477576000,20.15,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1076262000,23.91,1.71,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",920550000,12.2,10.46,37010000,1.52,1.8,1.41%
VRTU,"Virtusa Corp",1557781000,58.68,0.91,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",614592000,12.47,3.06,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",209589000,65,0.13,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",918785000,32.45,0.49,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1158144000,32.05,1.78,57710000,0.7,0.4,0.70%
WABC,"Westamerica Bancorp",1622033000,24.81,2.48,50030000,1.02,1.6,2.60%
WAGE,"Wageworks Inc",2094974000,43.56,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1670756000,11.59,4.56,211130000,0.89,1,1.81%
WDFC,"W D 40 Co",2251101000,39.14,4.11,52930000,0.57,2.16,1.34%
WDR,"Waddell & Reed Financial",1663771000,9.81,1.88,141280000,1.9,1,4.97%
WETF,"Wisdomtree Invstmnts",1246234000,29.7,0.27,27200000,2.56,0.12,1.50%
WGO,"Winnebago Industries",1279064000,12.37,3.15,71330000,1.73,0.4,1.03%
WING,"Wingstop Inc",1729816000,61.35,0.77,27300000,0.81,0.28,0.56%
WIRE,"Encore Wire Cp",1071176000,18.3,2.49,67020000,1.87,0.08,0.15%
WLH,"William Lyon Homes",812864000,8.24,2.36,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1092893000,12.82,1.35,111420000,1.85,0.3,1.59%
WPG,"Washington Prime Group Inc",1460493000,4.95,0.34,197060000,0.64,1,12.87%
WRLD,"World Acceptance Cp",955130000,13.43,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",516474000,10.37,0.25,8330000,1.06,1.14,8.94%
WTS,"Watts Water Technologies",2953975000,25.32,3.19,73100000,1.05,0.84,0.97%
WWE,"World Wrestling Entertainment",6060147000,97.28,0.81,32640000,1.04,0.48,0.61%
WWW,"Wolverine World Wide",3402832000,20.61,1.77,300000,0.98,0.32,0.88%
XOXO,"Xoxo Group Inc",735067000,49.47,0.51,5530000,0.86,0,0.00%
XPER,"Xperi Corp",801641000,25,0.65,-56560000,0.6,0.8,4.92%
ZEUS,"Olympic Steel Inc",246510000,9.36,1.33,18960000,1.75,0.08,0.36%
ZUMZ,"Zumiez Inc",598545000,19.79,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-06-2018 07:38pm CDT"
